ts,event_side,gap_low,gap_high,gap_bps,atr,structure_regime,vol_regime,regime_bias,premium_discount_zone,eq50,leg_high,leg_low,aligned_to_bias,mfe_r_fast,mae_r_fast,hit_outcome_fast,full_fill_fast,full_fill_slow
2024-07-14 07:00:00+00:00,bullish,0.5202,0.5232,57.02337958563016,0.009175747577443025,BALANCE,NORMAL_VOL,bullish,premium,0.5098,0.5658,0.4538,True,1.4712697669656205,0.8609652710391457,plus,1,1
2024-07-16 01:00:00+00:00,bullish,0.538,0.5438,104.82559190312517,0.0075717087510450976,IMBALANCE,NORMAL_VOL,bullish,premium,0.53465,0.5558,0.5135,True,5.454515137590244,2.8131034486845548,plus,1,1
2024-07-16 06:00:00+00:00,bearish,0.5474,0.554,122.67657992565148,0.009197210718193655,BALANCE,NORMAL_VOL,bullish,discount,0.5446,0.571,0.5182,False,0.6523717009256926,7.991553336339728,minus,1,1
2024-07-16 14:00:00+00:00,bullish,0.5492,0.5557,112.3595505617969,0.010449897733718553,IMBALANCE,HIGH_VOL,bullish,premium,0.5446,0.571,0.5182,True,5.339765174921359,0.4976125252614873,plus,0,1
2024-07-16 15:00:00+00:00,bullish,0.5652,0.5759,183.09377138945808,0.010582047895595798,IMBALANCE,HIGH_VOL,bullish,premium,0.54965,0.5811,0.5182,True,4.7155333723983714,1.0489463012749896,minus,0,1
2024-07-17 05:00:00+00:00,bullish,0.5868,0.598,185.52261056816278,0.010347782263208875,IMBALANCE,NORMAL_VOL,bullish,premium,0.5664,0.6106,0.5222,True,3.276064294523284,2.251690208330166,plus,1,1
2024-07-18 02:00:00+00:00,bearish,0.6173,0.6254,134.39522150323538,0.012697298770060142,BALANCE,NORMAL_VOL,bullish,premium,0.5848,0.6376,0.532,False,4.938058175636911,0.7796933961531983,plus,0,0
2024-07-18 03:00:00+00:00,bearish,0.6104,0.6117,21.42033283901743,0.01245463457219871,BALANCE,NORMAL_VOL,bullish,premium,0.5848,0.6376,0.532,False,5.371494411352256,0.45766095881476954,plus,1,1
2024-07-18 06:00:00+00:00,bearish,0.5908,0.6057,252.84235533684074,0.013403473817463759,BALANCE,NORMAL_VOL,neutral,premium,0.5848,0.6376,0.532,False,3.678150953357007,0.0671467719679704,plus,0,1
2024-07-19 01:00:00+00:00,bearish,0.5527,0.5683,282.50633828323174,0.01072612734489361,BALANCE,NORMAL_VOL,bearish,discount,0.5912999999999999,0.6376,0.545,True,1.2306398736058375,3.1791530068150844,plus,1,1
2024-07-19 17:00:00+00:00,bullish,0.566,0.5726,113.28527291452197,0.010605217673346167,BALANCE,NORMAL_VOL,neutral,discount,0.5883,0.6376,0.539,False,2.0650212635465994,1.3295342381738364,minus,0,0
2024-07-22 12:00:00+00:00,bullish,0.6064,0.6069,8.089305937549668,0.00908843047109817,BALANCE,HIGH_VOL,bullish,premium,0.59265,0.6139,0.5714,True,0.5281439974992771,3.058833985516623,minus,1,1
2024-07-22 19:00:00+00:00,bullish,0.6156,0.6173,27.490297542042757,0.008945057459801573,BALANCE,NORMAL_VOL,bullish,premium,0.5971500000000001,0.6229,0.5714,True,0.268304592875506,4.337590918153883,minus,1,1
2024-07-22 23:00:00+00:00,bearish,0.6078,0.6112,55.95786701777417,0.008681181958282824,BALANCE,NORMAL_VOL,bullish,premium,0.5971500000000001,0.6229,0.5714,False,3.2253672523572523,1.0597635257745233,minus,1,1
2024-07-23 06:00:00+00:00,bearish,0.6029,0.606,51.80481283422445,0.008623879626365556,BALANCE,NORMAL_VOL,neutral,premium,0.5971500000000001,0.6229,0.5714,False,2.179993322555582,1.1131880796028413,minus,1,1
2024-07-23 17:00:00+00:00,bearish,0.5901,0.5968,113.86811692726104,0.00919314033866325,BALANCE,NORMAL_VOL,bearish,discount,0.5971500000000001,0.6229,0.5714,True,0.010877675779561712,4.8296880461259315,minus,1,1
2024-07-24 04:00:00+00:00,bullish,0.599,0.6016,42.996527203572796,0.007852278126101115,BALANCE,NORMAL_VOL,neutral,premium,0.6012500000000001,0.6229,0.5796,False,3.578579305105751,1.4008673436357038,minus,1,1
2024-07-24 09:00:00+00:00,bullish,0.6046,0.6091,72.4637681159412,0.008206913790151538,BALANCE,NORMAL_VOL,bullish,premium,0.6012500000000001,0.6229,0.5796,True,1.437812105953918,3.3264636010628674,plus,1,1
2024-07-24 10:00:00+00:00,bullish,0.6153,0.6158,7.985944737263312,0.008649277090854997,BALANCE,HIGH_VOL,bullish,premium,0.6012500000000001,0.6229,0.5796,True,0.7746312124841096,3.7459778036544766,minus,1,1
2024-07-24 22:00:00+00:00,bearish,0.6169,0.6226,93.53462422054542,0.008648314434579831,BALANCE,NORMAL_VOL,bullish,premium,0.6062000000000001,0.6328,0.5796,False,2.971677336018214,1.9078862274046808,minus,1,1
2024-07-25 02:00:00+00:00,bearish,0.6088,0.6161,121.22218532049109,0.010412351847304114,BALANCE,NORMAL_VOL,neutral,discount,0.6062000000000001,0.6328,0.5796,False,1.776735964295121,2.276142829934841,minus,1,1
2024-07-25 07:00:00+00:00,bullish,0.6023,0.6059,59.132720105125614,0.009975935723286965,BALANCE,NORMAL_VOL,bullish,premium,0.6062000000000001,0.6328,0.5796,True,1.7141249176338653,2.516054703661405,plus,1,1
2024-07-25 19:00:00+00:00,bearish,0.604,0.6125,141.57228514323887,0.01123097180452567,BALANCE,NORMAL_VOL,neutral,discount,0.61195,0.6328,0.5911,False,1.4869594805028858,0.7568356637290073,plus,0,1
2024-07-26 08:00:00+00:00,bearish,0.6032,0.6037,8.32362244048703,0.008763661303262988,BALANCE,NORMAL_VOL,bearish,discount,0.60825,0.6328,0.5837,True,1.7230241422472357,0.524894771810409,plus,1,1
2024-07-29 14:00:00+00:00,bearish,0.6056,0.6076,33.31667499583545,0.004550496728796114,BALANCE,NORMAL_VOL,neutral,premium,0.5986,0.6146,0.5826,False,1.9118791900113319,8.28480982338252,plus,1,1
2024-07-29 18:00:00+00:00,bullish,0.5989,0.6011,36.46610309961843,0.005145573122426738,BALANCE,NORMAL_VOL,bullish,premium,0.5986,0.6146,0.5826,True,6.743660846789204,1.5936028514026304,plus,1,1
2024-07-30 10:00:00+00:00,bullish,0.6005,0.6056,81.80943214629441,0.00813020079533121,BALANCE,NORMAL_VOL,bullish,premium,0.6099,0.6282,0.5916,True,4.2926369075707775,1.500577944766859,plus,0,1
2024-07-30 14:00:00+00:00,bearish,0.6223,0.6239,26.041666666667414,0.00926695296010659,BALANCE,NORMAL_VOL,bullish,discount,0.6148,0.638,0.5916,False,0.34531307256826455,4.737263714295913,minus,1,1
2024-07-30 17:00:00+00:00,bullish,0.6192,0.6248,89.12939678497612,0.009619495500493508,BALANCE,NORMAL_VOL,bullish,premium,0.6148,0.638,0.5916,True,3.118666670041162,1.0915333345144007,minus,1,1
2024-07-31 01:00:00+00:00,bullish,0.6303,0.6316,20.024645717807747,0.010221120916398652,IMBALANCE,HIGH_VOL,bullish,premium,0.61565,0.6397,0.5916,True,0.8903133104902476,3.1796903946080257,minus,1,1
2024-07-31 02:00:00+00:00,bullish,0.6397,0.6458,93.42931536222996,0.010383897993798744,IMBALANCE,HIGH_VOL,bullish,premium,0.6205499999999999,0.6495,0.5916,True,0.4044723862376362,4.121766221659746,minus,1,1
2024-07-31 05:00:00+00:00,bearish,0.6444,0.647,40.4858299595149,0.01043743582083668,IMBALANCE,NORMAL_VOL,bullish,premium,0.62495,0.6583,0.5916,False,4.474279008908572,1.4275536880671922,minus,1,1
2024-07-31 17:00:00+00:00,bearish,0.6433,0.65,104.94987468671742,0.010153646876167466,BALANCE,NORMAL_VOL,bullish,premium,0.62635,0.6583,0.5944,False,6.234213260712969,0.7484995384110404,plus,0,0
2024-07-31 20:00:00+00:00,bearish,0.6333,0.6361,44.89337822671196,0.010465328785327964,BALANCE,HIGH_VOL,neutral,discount,0.6267,0.6583,0.5951,False,5.389223898925268,1.0606451290438026,minus,0,0
2024-08-01 03:00:00+00:00,bearish,0.6144,0.6167,37.6185803074923,0.010350286101833224,BALANCE,NORMAL_VOL,neutral,discount,0.6273500000000001,0.6583,0.5964,False,4.2607517865799975,0.23187764824924734,plus,0,0
2024-08-01 15:00:00+00:00,bearish,0.5956,0.6046,153.74103177314672,0.009716720028529342,BALANCE,HIGH_VOL,bearish,discount,0.6255999999999999,0.6583,0.5929,True,4.075449316614063,1.4819815696778347,plus,0,0
2024-08-01 16:00:00+00:00,bearish,0.5889,0.5929,68.24773929363596,0.009972668597920103,BALANCE,NORMAL_VOL,bearish,discount,0.6201,0.6583,0.5819,True,4.041044741866281,1.3737546641083926,plus,1,1
2024-08-01 21:00:00+00:00,bullish,0.5837,0.5862,42.194092827005186,0.010249977207650746,IMBALANCE,NORMAL_VOL,bearish,discount,0.6128,0.6583,0.5673,False,0.7121967056230268,4.556107692136374,minus,1,1
2024-08-02 01:00:00+00:00,bearish,0.5904,0.5953,83.43265792610276,0.009207007471566874,BALANCE,NORMAL_VOL,bearish,discount,0.6128,0.6583,0.5673,True,4.844136396949175,0.2389484321365037,plus,0,0
2024-08-02 06:00:00+00:00,bearish,0.5748,0.5795,83.1269897417764,0.009799034489239007,IMBALANCE,HIGH_VOL,bearish,discount,0.6122000000000001,0.6571,0.5673,True,2.3165547610765613,1.591993580299302,minus,1,1
2024-08-02 15:00:00+00:00,bearish,0.5637,0.5685,85.53100498930908,0.010756041475112334,BALANCE,NORMAL_VOL,bearish,discount,0.6070500000000001,0.6571,0.557,True,1.7199636169873416,1.5154274030753259,minus,1,1
2024-08-04 15:00:00+00:00,bearish,0.5307,0.5441,253.64376301344083,0.007660256611554214,BALANCE,NORMAL_VOL,bearish,discount,0.5521,0.5775,0.5267,True,12.636652387596703,1.5143095836376288,plus,0,0
2024-08-05 01:00:00+00:00,bearish,0.4986,0.5222,497.680303669338,0.013164627899238635,IMBALANCE,HIGH_VOL,bearish,discount,0.5341,0.5775,0.4907,True,3.2435402144917087,3.1599829724322044,plus,0,1
2024-08-05 02:00:00+00:00,bearish,0.4785,0.4907,255.60444165095421,0.013274297335007304,IMBALANCE,NORMAL_VOL,bearish,discount,0.5136000000000001,0.5775,0.4497,True,3.4502767901103977,2.9003418432150743,plus,1,1
2024-08-05 06:00:00+00:00,bearish,0.4699,0.4718,41.70324846356481,0.014890001722853588,IMBALANCE,HIGH_VOL,bearish,discount,0.5136000000000001,0.5775,0.4497,True,1.6185357428811216,4.184015634086882,minus,1,1
2024-08-05 11:00:00+00:00,bearish,0.4528,0.4583,121.84315463003998,0.015016681683382434,IMBALANCE,NORMAL_VOL,bearish,discount,0.50335,0.5741,0.4326,True,1.3251929034376155,4.488341793552522,both,1,1
2024-08-05 14:00:00+00:00,bullish,0.4561,0.4648,180.42306097055135,0.017008290691833534,BALANCE,NORMAL_VOL,bearish,discount,0.5021,0.5727,0.4315,False,2.1518917252262963,0.5761895876289005,plus,0,0
2024-08-05 15:00:00+00:00,bullish,0.4671,0.4764,190.4176904176899,0.016943412785273997,BALANCE,NORMAL_VOL,bearish,discount,0.4997,0.5679,0.4315,False,1.794207600632946,0.9443197898068133,plus,0,0
2024-08-05 19:00:00+00:00,bearish,0.482,0.4834,29.209263509284632,0.015880742725953002,BALANCE,NORMAL_VOL,bearish,discount,0.4951,0.5587,0.4315,True,0.031484673521149524,2.4872892081708127,minus,1,1
2024-08-05 21:00:00+00:00,bullish,0.482,0.4873,108.14119567435273,0.015246660819826823,BALANCE,NORMAL_VOL,bearish,discount,0.4951,0.5587,0.4315,False,1.8823793838634133,0.1705291427890191,plus,0,0
2024-08-06 01:00:00+00:00,bullish,0.4996,0.505,105.84084672677412,0.01504070646801005,BALANCE,NORMAL_VOL,neutral,premium,0.4951,0.5587,0.4315,False,0.5717816525634164,1.0637798187226297,minus,1,1
2024-08-06 09:00:00+00:00,bearish,0.5034,0.5101,133.545943791111,0.011832631365846908,BALANCE,NORMAL_VOL,bearish,premium,0.49115,0.5508,0.4315,True,0.6338404170730504,1.4367049453655703,minus,1,1
2024-08-07 15:00:00+00:00,bearish,0.503,0.506,60.07208650380462,0.007926629531485676,BALANCE,NORMAL_VOL,neutral,premium,0.4958,0.5192,0.4724,False,0.31539256250965864,18.254921518059025,minus,1,1
2024-08-07 20:00:00+00:00,bullish,0.5065,0.513,108.04521276595845,0.018524149087124984,BALANCE,HIGH_VOL,bullish,premium,0.50925,0.5397,0.4788,True,2.2943024157335876,1.2578175596845313,plus,0,0
2024-08-07 21:00:00+00:00,bullish,0.5397,0.5906,812.969174253315,0.021022424152330344,BALANCE,HIGH_VOL,bullish,premium,0.56405,0.6408,0.4873,True,0.7658488803830604,2.2737625144292077,minus,0,0
2024-08-08 05:00:00+00:00,bearish,0.6067,0.6101,56.24483043837814,0.0212563490528068,IMBALANCE,NORMAL_VOL,bullish,premium,0.5680499999999999,0.6441,0.492,False,0.40458500086892685,1.7735877363672594,minus,1,1
2024-08-09 05:00:00+00:00,bearish,0.6072,0.613,95.58338826631554,0.012915186480801906,BALANCE,NORMAL_VOL,bullish,premium,0.5680499999999999,0.6441,0.492,False,3.058414995301517,0.08517105050206683,plus,0,0
2024-08-09 10:00:00+00:00,bearish,0.5906,0.6011,178.63218781898527,0.01189987585904754,BALANCE,NORMAL_VOL,bullish,premium,0.5680499999999999,0.6441,0.492,False,1.7227070469322334,0.5210138385843823,plus,0,1
2024-08-10 13:00:00+00:00,bullish,0.5899,0.5924,42.094628725375614,0.00768159884054278,BALANCE,NORMAL_VOL,bullish,discount,0.60475,0.6422,0.5673,True,1.0284317319858642,3.3977301525102543,plus,1,1
2024-08-11 10:00:00+00:00,bearish,0.5824,0.5892,117.26159682703774,0.00637035146085261,BALANCE,NORMAL_VOL,neutral,discount,0.58455,0.6018,0.5673,False,5.478504634237073,0.21976809421009424,plus,0,0
2024-08-11 20:00:00+00:00,bearish,0.5594,0.5678,152.2014857764081,0.006825018265714396,IMBALANCE,NORMAL_VOL,bearish,discount,0.5801499999999999,0.6018,0.5585,True,1.010986305291252,3.9999892948480666,plus,1,1
2024-08-13 11:00:00+00:00,bullish,0.5726,0.573,6.956521739129669,0.007118136547362786,BALANCE,NORMAL_VOL,neutral,premium,0.56315,0.5813,0.545,False,1.166035512914566,1.2222299954646434,minus,1,1
2024-08-14 03:00:00+00:00,bullish,0.575,0.5774,41.43646408839898,0.006027197294979538,BALANCE,NORMAL_VOL,bullish,premium,0.5690999999999999,0.5833,0.5549,True,0.6138840026162586,2.6380420652969523,minus,1,1
2024-08-14 14:00:00+00:00,bearish,0.5746,0.5751,8.721437292864904,0.006294330225306596,BALANCE,NORMAL_VOL,neutral,premium,0.5690999999999999,0.5833,0.5549,False,1.811153783156457,0.317746277746745,plus,1,1
2024-08-15 18:00:00+00:00,bearish,0.5649,0.5676,48.10261892036407,0.005274898744639394,BALANCE,NORMAL_VOL,bearish,discount,0.5724,0.5829,0.5619,True,2.0474326660725977,1.9147286969752935,plus,1,1
2024-08-16 03:00:00+00:00,bullish,0.5604,0.5616,21.352313167259407,0.005270364515823701,BALANCE,NORMAL_VOL,bearish,discount,0.5667,0.5829,0.5505,False,1.7835578491350035,1.7076617704484156,plus,1,1
2024-08-18 13:00:00+00:00,bullish,0.5677,0.5697,35.01400560224093,0.0037694839498753187,BALANCE,NORMAL_VOL,bullish,premium,0.5687,0.5844,0.553,True,4.881304773988647,2.838584841395587,plus,1,1
2024-08-18 18:00:00+00:00,bearish,0.5717,0.5726,15.759061460339902,0.003677449322085032,BALANCE,NORMAL_VOL,bullish,discount,0.57255,0.5844,0.5607,False,2.8824326514417034,9.843779432281966,plus,1,1
2024-08-19 00:00:00+00:00,bearish,0.5646,0.5702,99.73285841496082,0.0038898220932716,BALANCE,NORMAL_VOL,neutral,discount,0.57255,0.5844,0.5607,False,0.1285405830937146,12.185647277285485,minus,1,1
2024-08-19 07:00:00+00:00,bullish,0.5671,0.5693,38.367631670735605,0.0041418732722007705,BALANCE,NORMAL_VOL,bullish,premium,0.57245,0.5844,0.5605,True,9.609178597309509,0.048287329634715895,plus,0,0
2024-08-19 17:00:00+00:00,bullish,0.5841,0.586,31.7619525242396,0.006928515312223984,BALANCE,NORMAL_VOL,bullish,premium,0.5750500000000001,0.5896,0.5605,True,2.3958956936578706,1.602074831301341,plus,0,0
2024-08-19 18:00:00+00:00,bullish,0.5875,0.5959,139.04982618771666,0.007247907075636555,IMBALANCE,NORMAL_VOL,bullish,premium,0.5826,0.6047,0.5605,True,1.476288242707679,2.3455046846757446,minus,1,1
2024-08-20 01:00:00+00:00,bullish,0.5994,0.6,9.94035785288161,0.006884762697481358,IMBALANCE,NORMAL_VOL,bullish,premium,0.5847,0.6089,0.5605,True,1.62678083357866,2.396596763754289,plus,1,1
2024-08-20 15:00:00+00:00,bearish,0.5936,0.5966,50.91649694501024,0.006377485066408399,BALANCE,NORMAL_VOL,neutral,premium,0.58765,0.6148,0.5605,False,0.7369676214148816,2.116821891298108,minus,1,1
2024-08-20 17:00:00+00:00,bullish,0.5936,0.5946,16.750418760469028,0.006360688654199082,BALANCE,NORMAL_VOL,bullish,premium,0.58765,0.6148,0.5605,True,0.8961293831348148,1.9651960156465034,minus,1,1
2024-08-22 13:00:00+00:00,bearish,0.5999,0.6009,16.688918558077454,0.0045723186752746345,BALANCE,NORMAL_VOL,bullish,premium,0.5951500000000001,0.6058,0.5845,False,1.2685030095045906,0.7873466955545951,plus,1,1
2024-08-23 18:00:00+00:00,bullish,0.603,0.6047,28.108465608466183,0.004548047070799331,BALANCE,NORMAL_VOL,bullish,premium,0.5983,0.6063,0.5903,True,5.782701803782716,0.17589967463978354,plus,0,1
2024-08-24 14:00:00+00:00,bullish,0.6155,0.6225,112.07172590457901,0.005163617370103601,IMBALANCE,NORMAL_VOL,bullish,premium,0.6097,0.6291,0.5903,True,0.25176148944085786,5.809880525558406,minus,1,1
2024-08-24 22:00:00+00:00,bearish,0.6115,0.6192,126.37452814705284,0.005925390316068815,BALANCE,NORMAL_VOL,bullish,discount,0.6107,0.6311,0.5903,False,2.4808492294820863,0.7425671163075784,plus,0,0
2024-08-25 08:00:00+00:00,bearish,0.6013,0.6038,41.618112202431455,0.005538671159057895,BALANCE,NORMAL_VOL,neutral,discount,0.6107,0.6311,0.5903,False,1.7513226045450896,0.9388533550138551,plus,1,1
2024-08-26 18:00:00+00:00,bearish,0.5866,0.5899,56.74002751031584,0.0057430771548491,IMBALANCE,NORMAL_VOL,bearish,discount,0.6005499999999999,0.6243,0.5768,True,0.5049557792465722,3.203857357978231,minus,1,1
2024-08-26 21:00:00+00:00,bullish,0.5828,0.5835,11.94947080915046,0.005535218844461899,IMBALANCE,NORMAL_VOL,bearish,discount,0.599,0.6212,0.5768,False,2.5653908904084948,4.010681532892156,plus,1,1
2024-08-27 22:00:00+00:00,bearish,0.5739,0.5896,277.4832096147057,0.00790332815963644,BALANCE,HIGH_VOL,bearish,discount,0.5839,0.6042,0.5636,True,1.3159013253573888,2.3407860114530643,minus,0,0
2024-08-28 14:00:00+00:00,bearish,0.576,0.5794,59.64912280701877,0.006862643437921653,IMBALANCE,NORMAL_VOL,bearish,discount,0.57585,0.6,0.5517,True,2.1274600861998954,1.1220166208040645,plus,0,0
2024-08-29 19:00:00+00:00,bearish,0.5649,0.5703,96.05122732123925,0.005008233146695065,BALANCE,NORMAL_VOL,bearish,discount,0.57375,0.5958,0.5517,True,3.2746079345013017,1.058257442247361,plus,0,1
2024-08-30 14:00:00+00:00,bearish,0.5628,0.5631,5.402485143167261,0.004402400028593997,BALANCE,NORMAL_VOL,bearish,discount,0.56655,0.5777,0.5554,True,2.1579138511486193,3.7706705188491294,plus,1,1
2024-08-30 15:00:00+00:00,bearish,0.5568,0.5577,16.42335766423379,0.004873657169408713,IMBALANCE,NORMAL_VOL,bearish,discount,0.5664,0.5777,0.5551,True,0.4308879198933825,4.903914897834216,minus,1,1
2024-09-01 02:00:00+00:00,bearish,0.5615,0.5648,58.949624866023036,0.002849870417383847,BALANCE,NORMAL_VOL,bearish,premium,0.55885,0.5719,0.5458,True,6.105540762085948,0.6666969797680113,plus,0,1
2024-09-01 06:00:00+00:00,bearish,0.558,0.5591,19.72386587771185,0.0030910180391217263,BALANCE,NORMAL_VOL,bearish,discount,0.55885,0.5719,0.5458,True,4.94982552879157,1.2940720336710014,plus,1,1
2024-09-01 19:00:00+00:00,bullish,0.5563,0.5569,10.731532820603361,0.003545368831234587,BALANCE,NORMAL_VOL,bearish,discount,0.56145,0.5719,0.551,False,2.397493858781411,4.710370287252931,minus,1,1
2024-09-01 23:00:00+00:00,bearish,0.5492,0.555,106.09109200658547,0.004573585984717065,BALANCE,NORMAL_VOL,bearish,discount,0.55735,0.5719,0.5428,True,0.6122110766816883,4.7665005255933,minus,1,1
2024-09-02 20:00:00+00:00,bullish,0.5619,0.564,37.050105857445146,0.004616319398780391,BALANCE,NORMAL_VOL,neutral,premium,0.55525,0.5681,0.5424,False,1.1914253596605844,2.122903368122455,plus,1,1
2024-09-03 14:00:00+00:00,bearish,0.5649,0.5696,83.73418849100369,0.0043323500536227,BALANCE,NORMAL_VOL,neutral,premium,0.55735,0.5723,0.5424,False,6.73999091453449,1.4080118006390527,minus,0,0
2024-09-04 00:00:00+00:00,bearish,0.5601,0.5627,47.09291794964564,0.004551921405125198,BALANCE,NORMAL_VOL,neutral,discount,0.5581,0.5723,0.5439,False,4.393748973231652,2.7241243634036145,plus,1,1
2024-09-04 01:00:00+00:00,bearish,0.5523,0.5551,50.93687465890531,0.005669641304759112,BALANCE,NORMAL_VOL,bearish,discount,0.5581,0.5723,0.5439,True,0.5467718032528519,2.610394415529758,minus,1,1
2024-09-04 15:00:00+00:00,bullish,0.5548,0.5566,32.04557593021228,0.005116948048101905,BALANCE,NORMAL_VOL,neutral,premium,0.5522,0.5723,0.5321,False,0.5472011780613377,3.2245783707185605,minus,1,1
2024-09-05 04:00:00+00:00,bearish,0.5539,0.5562,41.59132007233416,0.0038835422297546123,BALANCE,LOW_VOL,bearish,premium,0.55215,0.5722,0.5321,True,3.553456917313349,0.5664931317455998,plus,0,0
2024-09-05 16:00:00+00:00,bearish,0.5478,0.5494,29.53664389883784,0.004168519239644988,BALANCE,NORMAL_VOL,bearish,discount,0.54975,0.5674,0.5321,True,6.2372268197121725,1.367392033552298,minus,0,0
2024-09-06 08:00:00+00:00,bearish,0.5367,0.5418,95.27367831122723,0.004015314593461482,IMBALANCE,NORMAL_VOL,bearish,discount,0.54835,0.5645,0.5322,True,8.268343420478864,2.4157509391158225,minus,1,1
2024-09-06 15:00:00+00:00,bearish,0.5317,0.5361,83.65019011406977,0.005327349664120504,IMBALANCE,NORMAL_VOL,bearish,discount,0.5454,0.5645,0.5263,True,4.486283331647183,1.2201188977283022,plus,0,0
2024-09-08 18:00:00+00:00,bullish,0.5234,0.5251,32.31939163498165,0.0028527238232858897,BALANCE,LOW_VOL,bearish,premium,0.5173,0.5325,0.5021,False,4.136397608377027,0.8763554255036334,plus,0,1
2024-09-09 17:00:00+00:00,bullish,0.5307,0.5346,72.91082445316907,0.003374274258903451,BALANCE,NORMAL_VOL,bullish,premium,0.52845,0.5365,0.5204,True,2.3116081863881184,0.47417603823347876,plus,0,1
2024-09-11 02:00:00+00:00,bearish,0.5363,0.5384,39.33320846600469,0.003494170109374035,BALANCE,NORMAL_VOL,neutral,discount,0.53465,0.5427,0.5266,False,3.2053390789283633,1.6026695394641657,plus,1,1
2024-09-11 16:00:00+00:00,bullish,0.5288,0.5314,48.734770384253714,0.0041673497514865595,BALANCE,NORMAL_VOL,bearish,premium,0.5327,0.5427,0.5227,False,13.125848143772338,0.09598426430545448,plus,0,0
2024-09-12 13:00:00+00:00,bullish,0.5386,0.5622,413.74474053296046,0.007194478658057951,BALANCE,NORMAL_VOL,bullish,premium,0.55545,0.5882,0.5227,True,0.6115801031770213,2.3490235781117663,minus,0,0
2024-09-12 18:00:00+00:00,bullish,0.5587,0.559,5.344735435597327,0.007265100784617845,IMBALANCE,NORMAL_VOL,bullish,premium,0.55545,0.5882,0.5227,True,1.8581985852946536,0.8671593398041706,plus,1,1
2024-09-13 01:00:00+00:00,bearish,0.5588,0.5606,32.26963069200473,0.005863982588893969,BALANCE,NORMAL_VOL,bullish,premium,0.55545,0.5882,0.5227,False,0.47749118582018735,2.8990536281940864,minus,1,1
2024-09-13 04:00:00+00:00,bullish,0.5581,0.5603,38.65073787772276,0.006319631832288645,IMBALANCE,NORMAL_VOL,bullish,premium,0.55545,0.5882,0.5227,True,1.6931366073148193,1.534899541210647,minus,0,0
2024-09-13 05:00:00+00:00,bullish,0.5635,0.5672,65.08355321020294,0.006268229558553737,IMBALANCE,NORMAL_VOL,bullish,premium,0.55545,0.5882,0.5227,True,1.8825092300420847,1.435812124608367,minus,1,1
2024-09-13 21:00:00+00:00,bullish,0.5691,0.57,15.734265734264003,0.005269363855776298,BALANCE,NORMAL_VOL,bullish,premium,0.56065,0.5882,0.5331,True,5.2947567796852635,0.39853008019136166,plus,0,1
2024-09-14 03:00:00+00:00,bullish,0.5736,0.5757,36.38253638253622,0.0045913505537838835,IMBALANCE,NORMAL_VOL,bullish,premium,0.5615,0.5882,0.5348,True,4.944079031667953,0.7623029343981572,plus,0,1
2024-09-14 09:00:00+00:00,bullish,0.5797,0.5813,27.505587072374865,0.004723909504537731,IMBALANCE,NORMAL_VOL,bullish,premium,0.5618,0.5882,0.5354,True,3.8527410363211425,0.5292226698243216,plus,1,1
2024-09-15 04:00:00+00:00,bearish,0.5893,0.5897,6.824773929362839,0.004888586586355351,BALANCE,NORMAL_VOL,bullish,premium,0.5797,0.5999,0.5595,False,5.4821571688639095,0.8591440339264547,plus,1,1
2024-09-15 11:00:00+00:00,bearish,0.5842,0.5864,37.722908093278114,0.004332906661748867,BALANCE,NORMAL_VOL,bullish,premium,0.5808,0.5999,0.5617,False,5.515927728374701,1.407830926488937,minus,1,1
2024-09-15 22:00:00+00:00,bearish,0.5786,0.581,41.67390171904771,0.0042622088007483105,BALANCE,NORMAL_VOL,neutral,discount,0.5849,0.5999,0.5699,False,3.8946942245263787,3.636612077118032,plus,1,1
2024-09-16 00:00:00+00:00,bearish,0.5713,0.5756,75.77092511013163,0.004615884119012576,BALANCE,NORMAL_VOL,neutral,discount,0.5837,0.5999,0.5675,False,1.7764744063276265,5.177772964784197,plus,1,1
2024-09-16 02:00:00+00:00,bearish,0.5633,0.5663,53.53319057815851,0.004809614367924107,BALANCE,NORMAL_VOL,bearish,discount,0.5801499999999999,0.5999,0.5604,True,0.08316675088705733,6.445423193747659,minus,1,1
2024-09-16 04:00:00+00:00,bullish,0.5633,0.5668,61.46821215314274,0.0049455348376488415,BALANCE,NORMAL_VOL,bearish,discount,0.5796,0.5999,0.5593,False,4.4484571885978355,1.011012997408599,plus,0,1
2024-09-16 17:00:00+00:00,bullish,0.5696,0.5744,82.70158511371513,0.0053665000516093285,BALANCE,NORMAL_VOL,neutral,premium,0.5796,0.5999,0.5593,False,2.347898980495007,0.8385353501768029,plus,0,1
2024-09-17 15:00:00+00:00,bullish,0.5853,0.5882,49.1275622564781,0.005100412598334075,BALANCE,NORMAL_VOL,bullish,premium,0.5761499999999999,0.593,0.5593,True,0.05881877087707661,5.626995747240961,minus,1,1
2024-09-18 19:00:00+00:00,bullish,0.5713,0.5718,8.703220191469885,0.00522325276437792,BALANCE,NORMAL_VOL,bearish,discount,0.5772999999999999,0.593,0.5616,False,3.809886463032406,0.6892256918048655,plus,1,1
2024-09-19 00:00:00+00:00,bullish,0.5812,0.5832,34.05994550408722,0.0051812062842940656,BALANCE,NORMAL_VOL,neutral,premium,0.5772999999999999,0.593,0.5616,False,1.3896377802647124,1.2159330577316423,minus,1,1
