ts,event_side,gap_low,gap_high,gap_bps,gap_size,atr,regime_bias,structure_regime,close,aligned,r_stop_anchor,reason_stop_anchor,r_tp_anchor,reason_tp_anchor
2022-06-15 08:00:00+00:00,bearish,0.3116,0.3122,19.398642095053003,0.0005999999999999894,0.014297427143252503,bearish,BALANCE,0.3093,True,-1.0,sl,0.04196559240962123,tp
2022-06-16 08:00:00+00:00,bearish,0.3275,0.3344,219.1867852604816,0.006899999999999962,0.01579222964229077,bearish,BALANCE,0.3148,True,-1.0,sl,0.4369237375780125,tp
2022-06-18 08:00:00+00:00,bearish,0.31,0.3161,199.7380484610345,0.006099999999999994,0.013526063545177158,bearish,BALANCE,0.3054,True,1.0,tp,0.45098117272818855,tp
2022-06-24 04:00:00+00:00,bullish,0.3368,0.3634,716.4018314031783,0.026600000000000013,0.010928551024574764,bullish,BALANCE,0.3713,True,0.0,time,-1.0,sl
2022-07-08 04:00:00+00:00,bullish,0.3455,0.348,70.6015249929399,0.0025000000000000022,0.007567560925494271,bullish,BALANCE,0.3541,True,-1.0,sl,-1.0,sl
2022-07-12 00:00:00+00:00,bearish,0.317,0.3221,162.67942583732037,0.005099999999999993,0.007922703889871546,bearish,BALANCE,0.3135,True,1.0,tp,0.6437196279063113,tp
2022-07-16 20:00:00+00:00,bullish,0.3443,0.3477,97.05966314587538,0.003400000000000014,0.008511872994894944,bullish,BALANCE,0.3503,True,1.0,tp,0.39944205018556994,tp
2022-07-18 04:00:00+00:00,bullish,0.3513,0.3533,54.92996429552326,0.0020000000000000018,0.009930559201535424,bullish,BALANCE,0.3641,True,-1.0,sl,0.20139852745561132,tp
2022-07-18 08:00:00+00:00,bullish,0.3595,0.3609,38.45097500686659,0.0014000000000000123,0.009864090687140037,bullish,BALANCE,0.3641,True,-1.0,sl,0.14192894656019436,tp
2022-07-21 20:00:00+00:00,bullish,0.3563,0.3623,163.6661211129298,0.006000000000000005,0.010201560828379122,bullish,BALANCE,0.3666,True,-1.0,sl,-1.0,sl
2022-07-28 16:00:00+00:00,bullish,0.3574,0.3636,166.44295302013379,0.006199999999999983,0.009295610202613531,bullish,BALANCE,0.3725,True,1.0,tp,0.6669814960890675,tp
2022-07-28 20:00:00+00:00,bullish,0.3678,0.3692,37.49330476700474,0.0013999999999999568,0.009331638045283993,bullish,BALANCE,0.3734,True,-1.0,sl,0.15002725065054245,tp
2022-07-30 16:00:00+00:00,bullish,0.373,0.3917,475.948078391448,0.018699999999999994,0.011437922062718445,bullish,BALANCE,0.3929,True,-1.0,sl,-1.0,sl
2022-08-14 04:00:00+00:00,bullish,0.3793,0.3821,72.48252653378124,0.002799999999999969,0.006050449859424412,bullish,BALANCE,0.3863,True,-1.0,sl,0.4627755067895608,tp
2022-08-19 00:00:00+00:00,bearish,0.3704,0.3727,63.81798002219669,0.0022999999999999687,0.007755050739137524,bearish,BALANCE,0.3604,True,1.0,tp,0.2965809093153355,tp
2022-08-19 04:00:00+00:00,bearish,0.3637,0.3686,142.1525964606893,0.00489999999999996,0.01013683282919913,bearish,BALANCE,0.3447,True,0.0,time,0.4833856967519001,tp
2022-08-19 08:00:00+00:00,bearish,0.3447,0.3591,425.65770026603514,0.014399999999999968,0.01024134476997062,bearish,BALANCE,0.3383,True,0.0,time,0.0,time
2022-08-22 04:00:00+00:00,bearish,0.3413,0.342,20.889286780066666,0.0007000000000000339,0.007346535673004563,bearish,IMBALANCE,0.3351,True,-1.0,sl,0.09528300564472018,tp
2022-08-26 16:00:00+00:00,bearish,0.3405,0.349,250.07355104442343,0.008499999999999952,0.008043368311914515,bearish,BALANCE,0.3399,True,1.0,tp,1.0567712021105713,tp
2022-08-29 00:00:00+00:00,bearish,0.3251,0.3337,266.2538699690401,0.008599999999999997,0.006904235603428477,bearish,IMBALANCE,0.323,True,-1.0,sl,-1.0,sl
2022-08-30 16:00:00+00:00,bearish,0.3283,0.33,52.16324025774884,0.0017000000000000348,0.006679949556757653,bearish,BALANCE,0.3259,True,-1.0,sl,-1.0,sl
2022-09-06 20:00:00+00:00,bearish,0.325,0.3304,168.22429906542104,0.005400000000000016,0.005856271212702084,bearish,BALANCE,0.321,True,-1.0,sl,0.9220884422646879,tp
2022-09-08 20:00:00+00:00,bullish,0.3354,0.3379,73.65939893930472,0.0025000000000000022,0.006702260770153847,bullish,BALANCE,0.3394,True,1.0,tp,0.3730084647157972,tp
2022-09-09 04:00:00+00:00,bullish,0.3431,0.3436,14.322543683758248,0.0005000000000000004,0.0068432758681428564,bullish,BALANCE,0.3491,True,1.0,tp,0.07306442260023785,tp
2022-09-15 16:00:00+00:00,bearish,0.3298,0.3344,139.73268529769115,0.004599999999999993,0.007176542937862012,bearish,BALANCE,0.3292,True,1.0,tp,0.6409771445428557,tp
2022-09-17 16:00:00+00:00,bullish,0.3564,0.3705,378.625134264232,0.014100000000000001,0.009482721388215782,bullish,BALANCE,0.3724,True,1.0,tp,1.4869149290331525,tp
2022-09-19 20:00:00+00:00,bullish,0.3598,0.3767,439.64620187304814,0.01689999999999997,0.01629036952027074,bullish,BALANCE,0.3844,True,1.0,tp,1.0374227533003866,tp
2022-09-20 16:00:00+00:00,bullish,0.3833,0.4012,436.4789075835169,0.017900000000000027,0.018249283353457414,bullish,BALANCE,0.4101,True,-1.0,sl,-1.0,sl
2022-09-22 08:00:00+00:00,bullish,0.4045,0.4212,386.66357953229897,0.016699999999999993,0.02023633983089666,bullish,IMBALANCE,0.4319,True,1.0,tp,0.8252480507617573,tp
2022-09-22 20:00:00+00:00,bullish,0.45,0.4752,518.838789376158,0.0252,0.02368572835586005,bullish,IMBALANCE,0.4857,True,1.0000000000000016,tp,1.0639318167205667,tp
2022-09-23 04:00:00+00:00,bullish,0.4943,0.5157,413.3668147575822,0.02140000000000003,0.028230551490511974,bullish,IMBALANCE,0.5177,True,-1.0,sl,-1.0,sl
2022-09-24 00:00:00+00:00,bullish,0.4923,0.4953,59.8324690865577,0.0030000000000000027,0.030715502012864177,bullish,IMBALANCE,0.5014,True,-1.0,both_sl_first,0.09767055080993152,tp
2022-09-30 00:00:00+00:00,bullish,0.4425,0.4718,610.0353945450759,0.029299999999999993,0.020733248592986555,bullish,BALANCE,0.4803,True,-1.0,sl,-1.0,sl
2022-10-07 20:00:00+00:00,bullish,0.498,0.51,231.9737096462403,0.01200000000000001,0.014517533111758471,bullish,IMBALANCE,0.5173,True,1.0,tp,0.8265867146726585,tp
2022-10-13 04:00:00+00:00,bearish,0.4744,0.4858,250.54945054945102,0.011400000000000021,0.014292069600425754,bearish,BALANCE,0.455,True,-1.0,sl,0.7976451499830677,tp
2022-10-13 08:00:00+00:00,bearish,0.458,0.4648,148.92685063512863,0.006799999999999973,0.014571207486109627,bearish,BALANCE,0.4566,True,-1.0,both_sl_first,-1.0,both_sl_first
2022-10-20 20:00:00+00:00,bearish,0.4546,0.459,98.61048857014825,0.004400000000000015,0.012498382624382302,bearish,BALANCE,0.4462,True,-1.0,sl,0.35204555119126657,tp
2022-10-24 04:00:00+00:00,bearish,0.4586,0.4591,10.9433136353688,0.0005000000000000004,0.009952403723733147,bearish,BALANCE,0.4569,True,1.0,tp,0.05023911950111801,tp
2022-11-04 12:00:00+00:00,bullish,0.4662,0.483,343.2774826317937,0.01679999999999998,0.011165223593465135,bullish,BALANCE,0.4894,True,-1.0,sl,1.5046720613667643,tp
2022-11-08 04:00:00+00:00,bearish,0.4445,0.458,305.7065217391307,0.013500000000000012,0.012997270825596376,bearish,BALANCE,0.4416,True,1.0,tp,-1.0,both_sl_first
2022-11-08 20:00:00+00:00,bearish,0.4111,0.43,466.2062160828804,0.018899999999999972,0.021407495628120006,bearish,BALANCE,0.4054,True,1.0,tp,0.8828683339854904,tp
2022-11-11 16:00:00+00:00,bearish,0.3795,0.3868,194.97863247863174,0.007299999999999973,0.022935042808272074,bearish,BALANCE,0.3744,True,1.0,tp,0.3182902277979203,tp
2022-11-20 12:00:00+00:00,bearish,0.3759,0.3872,301.4941302027742,0.011299999999999977,0.009130602129373767,bearish,BALANCE,0.3748,True,1.0,tp,1.237596364389496,tp
2022-11-21 00:00:00+00:00,bearish,0.3619,0.3691,203.9082412914184,0.007199999999999984,0.010421659212184466,bearish,BALANCE,0.3531,True,-1.0,sl,-1.0,sl
2022-11-24 20:00:00+00:00,bullish,0.3938,0.3974,89.61911874533214,0.003599999999999992,0.009663899274438835,bullish,BALANCE,0.4017,True,-1.0,sl,-1.0,sl
2022-11-25 08:00:00+00:00,bullish,0.4017,0.4042,61.63708086785015,0.0025000000000000022,0.011387240053185905,bullish,BALANCE,0.4056,True,-1.0,sl,0.21954397978117204,tp
2022-12-07 08:00:00+00:00,bearish,0.3816,0.3845,76.71957671957708,0.0029000000000000137,0.006785746058543462,bearish,BALANCE,0.378,True,-1.0,sl,-1.0,sl
2022-12-12 00:00:00+00:00,bearish,0.3826,0.3851,66.880684858213,0.0025000000000000022,0.004801218747555909,bearish,BALANCE,0.3738,True,-1.0,sl,-1.0,sl
2022-12-14 20:00:00+00:00,bearish,0.3868,0.3894,67.55001299038832,0.0026000000000000467,0.00644333453184316,bearish,BALANCE,0.3849,True,1.0,tp,0.403517772847393,tp
2022-12-16 12:00:00+00:00,bearish,0.3653,0.3762,301.10497237568967,0.010899999999999965,0.006808961014777778,bearish,BALANCE,0.362,True,1.0,tp,1.6008316065172363,tp
