stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S5,XRPUSDT,-1,2025-03-03T20:00:00+00:00,2025-03-04T21:25:00+00:00,2025,2.3482,2.52909378,1.44373109,0.18089378,5.0,-1.003894,-1.003894,0.0,SL,306,25.42,0.7557,1837045.07,0.5216,9582.03,-9619.34,2457817.12
S1,SOLUSDT,1,2025-03-03T21:00:00+00:00,2025-03-04T02:05:00+00:00,2025,144.37,134.18785122,266.55578538,10.18214878,12.0,-1.004254,-1.004254,0.0,SL,62,5.08,0.0609,1974129.57,0.4981,9833.14,-9874.97,2499191.51
S5,LINKUSDT,-1,2025-03-04T02:00:00+00:00,2025-03-04T20:20:00+00:00,2025,13.758,14.64279563,9.33402185,0.88479563,5.0,-1.004665,-1.004665,0.0,SL,221,18.33,0.7855,2376434.75,0.5216,12395.48,-12453.31,2477075.74
S2,LINKUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T01:40:00+00:00,2025,15.927,16.57130437,13.9940869,0.64430437,3.0,-1.007416,-1.007416,0.0,SL,9,0.67,0.1009,2413936.62,2.7559,66525.68,-67019.03,2346917.59
S2,XRPUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T01:40:00+00:00,2025,2.406,2.49836706,2.12889883,0.09236706,3.0,-1.007814,-1.007814,0.0,SL,9,0.67,0.2003,2413936.62,2.7559,66525.68,-67045.51,2279872.08
S5,BTCUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T01:40:00+00:00,2025,85477.8,88490.7104528,70413.24773599,3012.9104528,5.0,-1.008511,-1.008511,0.0,SL,9,0.67,0.1113,2413936.62,0.5216,12591.09,-12698.26,2267173.82
S5,DOGEUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T05:45:00+00:00,2025,0.19171,0.19991859,0.15066703,0.00820859,5.0,-1.007006,-1.007006,0.0,SL,58,4.75,0.0853,2413936.62,0.5216,12591.09,-12679.31,2241822.28
S5,SOLUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T05:25:00+00:00,2025,136.4,142.74987443,104.65062785,6.34987443,5.0,-1.006444,-1.006444,0.0,SL,54,4.42,0.0819,2413936.62,0.5216,12591.09,-12672.23,2254501.59
S2,BTCUSDT,-1,2025-03-07T16:00:00+00:00,2025-03-09T21:20:00+00:00,2025,88425.0,90533.14746024,82100.55761928,2108.14746024,3.0,2.987417,2.987417,0.0,TP,641,53.33,3.1604,2241822.28,2.7559,61782.38,184569.73,2720377.4
S2,SOLUSDT,-1,2025-03-07T17:00:00+00:00,2025-03-07T18:40:00+00:00,2025,142.28,146.93464853,128.31605442,4.65464853,3.0,-1.00917,-1.00917,0.0,SL,21,1.67,0.2256,2241822.28,2.7559,61782.38,-62348.92,2179473.36
S2,SOLUSDT,-1,2025-03-07T20:00:00+00:00,2025-03-09T15:45:00+00:00,2025,146.29,151.5738148,130.4385556,5.2838148,3.0,2.991694,2.991694,0.0,TP,526,43.75,3.1284,2179473.36,2.7559,60064.11,179693.43,2491825.72
S2,BTCUSDT,-1,2025-03-10T14:00:00+00:00,2025-03-11T18:50:00+00:00,2025,81505.0,83205.48482912,76403.54551264,1700.48482912,3.0,-1.014379,-1.014379,0.0,SL,347,28.83,2.908,2720377.4,2.7559,74970.88,-76048.89,2932693.23
S2,ETHUSDT,-1,2025-03-10T14:00:00+00:00,2025-03-10T17:05:00+00:00,2025,2082.74,2133.51649124,1930.41052629,50.77649124,3.0,2.987695,2.987695,0.0,TP,38,3.08,3.0455,2720377.4,2.7559,74970.88,223990.13,2944367.52
S2,LINKUSDT,-1,2025-03-10T14:00:00+00:00,2025-03-11T00:25:00+00:00,2025,13.74,14.18441962,12.40674113,0.44441962,3.0,2.990725,2.990725,0.0,TP,126,10.42,3.1164,2720377.4,2.7559,74970.88,224217.29,3127573.25
S2,SOLUSDT,-1,2025-03-10T14:00:00+00:00,2025-03-11T00:35:00+00:00,2025,124.91,128.67856906,113.60429283,3.76856906,3.0,2.990056,2.990056,0.0,TP,128,10.58,3.0091,2720377.4,2.7559,74970.88,224167.13,3395729.79
S2,DOGEUSDT,-1,2025-03-10T17:00:00+00:00,2025-03-11T00:50:00+00:00,2025,0.16277,0.16932935,0.14309194,0.00655935,3.0,2.992556,2.992556,0.0,TP,95,7.83,3.0613,2720377.4,2.7559,74970.88,224354.56,3620084.35
S2,DOGEUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T16:50:00+00:00,2025,0.15794,0.16468976,0.13769073,0.00674976,3.0,-1.00702,-1.00702,0.0,SL,275,22.83,2.2593,2944367.52,2.7559,81143.82,-81713.45,3178700.02
S2,ETHUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-19T10:30:00+00:00,2025,1916.68,1978.64883958,1730.77348127,61.96883958,3.0,-1.009279,-1.009279,0.0,SL,2503,208.5,2.6494,2944367.52,2.7559,81143.82,-81896.76,2399449.95
S2,LINKUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T18:20:00+00:00,2025,12.882,13.37540266,11.40179203,0.49340266,3.0,-1.007833,-1.007833,0.0,SL,293,24.33,2.1139,2944367.52,2.7559,81143.82,-81779.42,3096920.6
S3,DOGEUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T16:30:00+00:00,2025,0.15794,0.16389498,0.11969139,0.00899967,4.25,-0.666953,-0.666953,0.0,SL,271,22.5,1.6945,2944367.52,3.3981,100052.55,-66730.35,3260413.48
S3,ETHUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-19T11:10:00+00:00,2025,1916.68,2014.65688396,1565.5232424,82.62511944,4.25,-1.192759,-1.192759,0.0,SL,2511,209.17,1.987,2944367.52,3.3981,100052.55,-119338.58,2280111.37
S2,DOGEUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-11T05:10:00+00:00,2025,0.15204,0.15925584,0.13039247,0.00721584,3.0,-1.006321,-1.006321,0.0,SL,123,10.17,1.2958,2986236.57,2.7559,82297.69,-82817.9,3537266.45
S2,LINKUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-10T21:40:00+00:00,2025,12.459,12.98669532,10.87591403,0.52769532,3.0,-1.007083,-1.007083,0.0,SL,33,2.67,0.0948,2986236.57,2.7559,82297.69,-82880.61,2903355.96
S3,DOGEUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-11T09:25:00+00:00,2025,0.15204,0.16122158,0.11115022,0.00962113,4.25,-0.959056,-0.959056,0.0,SL,174,14.42,0.9718,2986236.57,3.3981,101475.3,-97320.5,3424279.95
S3,LINKUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-11T09:35:00+00:00,2025,12.459,13.12876953,9.46872651,0.70359376,4.25,-0.957239,-0.957239,0.0,SL,176,14.58,0.8812,2986236.57,3.3981,101475.3,-97136.12,3327143.83
S5,ETHUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-11T08:50:00+00:00,2025,1824.0,1918.91332519,1349.43337405,94.91332519,5.0,-1.005765,-1.005765,0.0,SL,167,13.83,0.7533,2986236.57,0.5216,15576.21,-15666.01,3521600.45
S2,DOGEUSDT,-1,2025-03-11T18:00:00+00:00,2025-03-11T18:20:00+00:00,2025,0.15959,0.16686244,0.13777269,0.00727244,3.0,-1.006583,-1.006583,0.0,SL,5,0.33,0.0083,3178700.02,2.7559,87601.79,-88178.48,3008742.12
S5,LINKUSDT,-1,2025-03-14T20:00:00+00:00,2025-03-19T13:05:00+00:00,2025,13.922,14.52937779,10.88511103,0.60737779,5.0,-1.006876,-1.006876,0.0,SL,1358,113.08,1.1871,2932693.23,0.5216,15296.93,-15402.11,2264709.26
S5,SOLUSDT,-1,2025-03-16T14:00:00+00:00,2025-03-16T16:05:00+00:00,2025,127.77,130.77123891,112.76380546,3.00123891,5.0,-1.012772,-1.012772,0.0,SL,26,2.08,0.04,2932693.23,0.5216,15296.93,-15492.3,2917200.93
S5,XRPUSDT,-1,2025-03-16T14:00:00+00:00,2025-03-16T16:05:00+00:00,2025,2.2744,2.32896515,2.00157423,0.05456515,5.0,-1.012505,-1.012505,0.0,SL,26,2.08,0.0568,2932693.23,0.5216,15296.93,-15488.22,2901712.72
S1,XRPUSDT,1,2025-03-16T15:00:00+00:00,2025-03-18T06:45:00+00:00,2025,2.3003,2.24530379,2.96025457,0.05499621,12.0,-1.012548,-1.012548,0.0,SL,478,39.75,1.4056,2932693.23,0.4981,14607.74,-14791.04,2629532.27
S2,DOGEUSDT,-1,2025-03-17T13:00:00+00:00,2025-03-17T17:40:00+00:00,2025,0.17103,0.17418979,0.16155064,0.00315979,3.0,-1.016238,-1.016238,0.0,SL,57,4.67,0.4462,2901712.72,2.7559,79968.3,-81266.83,2820445.89
S2,SOLUSDT,-1,2025-03-17T13:00:00+00:00,2025-03-17T18:40:00+00:00,2025,127.48,129.66814684,120.91555947,2.18814684,3.0,-1.017478,-1.017478,0.0,SL,69,5.67,0.9323,2901712.72,2.7559,79968.3,-81365.99,2657765.34
S2,SOLUSDT,-1,2025-03-17T15:00:00+00:00,2025-03-17T17:45:00+00:00,2025,126.27,128.52016233,119.51951301,2.25016233,3.0,-1.016835,-1.016835,0.0,SL,34,2.75,0.3689,2901712.72,2.7559,79968.3,-81314.57,2739131.32
S1,ETHUSDT,1,2025-03-17T19:00:00+00:00,2025-03-18T01:20:00+00:00,2025,1947.87,1909.89136166,2403.61366005,37.97863834,12.0,-1.015387,-1.015387,0.0,SL,77,6.33,0.1024,2657765.34,0.4981,13238.33,-13442.03,2644323.31
S2,ETHUSDT,-1,2025-03-18T02:00:00+00:00,2025-03-18T23:15:00+00:00,2025,1902.4,1928.15684084,1825.12947748,25.75684084,3.0,-1.022158,-1.022158,0.0,SL,256,21.25,1.2137,2644323.31,2.7559,72874.91,-74489.67,2481346.71
S2,XRPUSDT,-1,2025-03-18T07:00:00+00:00,2025-03-18T08:00:00+00:00,2025,2.2511,2.29093277,2.13160168,0.03983277,3.0,-1.016954,-1.016954,0.0,SL,13,1.0,0.0326,2629532.27,2.7559,72467.28,-73695.89,2555836.38
S1,ETHUSDT,1,2025-03-19T12:00:00+00:00,2025-03-20T10:10:00+00:00,2025,2026.98,1989.23155682,2479.96131815,37.74844318,12.0,-1.016109,-1.016109,0.0,SL,267,22.17,1.1314,2280111.37,0.4981,11357.23,-11540.19,2253169.07
S1,BTCUSDT,1,2025-03-19T19:00:00+00:00,2025-03-20T16:25:00+00:00,2025,85576.1,84229.20186678,101738.87759858,1346.89813322,12.0,-1.019061,-1.019061,0.0,SL,258,21.42,1.4284,2264709.26,0.4981,11280.52,-11495.53,2241673.54
S2,DOGEUSDT,-1,2025-03-20T11:00:00+00:00,2025-03-24T03:20:00+00:00,2025,0.17136,0.17469469,0.16135594,0.00333469,3.0,-1.015416,-1.015416,0.0,SL,1061,88.33,2.0362,2253169.07,2.7559,62095.09,-63052.34,1307586.76
S2,SOLUSDT,-1,2025-03-20T11:00:00+00:00,2025-03-23T11:00:00+00:00,2025,130.38,132.89031011,122.84906968,2.51031011,3.0,-1.015581,-1.015581,0.0,SL,865,72.0,2.2467,2253169.07,2.7559,62095.09,-63062.59,1794625.13
S2,BTCUSDT,-1,2025-03-20T16:00:00+00:00,2025-03-23T23:30:00+00:00,2025,84642.0,85748.46225675,81322.61322974,1106.46225675,3.0,-1.022949,-1.022949,0.0,SL,955,79.5,1.3737,2253169.07,2.7559,62095.09,-63520.11,1607989.52
S2,DOGEUSDT,-1,2025-03-20T16:00:00+00:00,2025-03-24T00:20:00+00:00,2025,0.16962,0.17296989,0.15957034,0.00334989,3.0,-1.01519,-1.01519,0.0,SL,965,80.33,1.5075,2253169.07,2.7559,62095.09,-63038.31,1544951.21
S2,ETHUSDT,-1,2025-03-20T16:00:00+00:00,2025-03-22T09:35:00+00:00,2025,1971.03,2003.4743531,1873.6969407,32.4443531,3.0,-1.018225,-1.018225,0.0,SL,500,41.58,1.203,2253169.07,2.7559,62095.09,-63226.77,2043978.2
S2,SOLUSDT,-1,2025-03-20T16:00:00+00:00,2025-03-22T10:15:00+00:00,2025,128.85,131.39756063,121.20731812,2.54756063,3.0,-1.015173,-1.015173,0.0,SL,508,42.25,1.6133,2253169.07,2.7559,62095.09,-63037.26,1980940.94
S2,XRPUSDT,-1,2025-03-20T16:00:00+00:00,2025-03-24T14:15:00+00:00,2025,2.4376,2.49769892,2.25730325,0.06009892,3.0,-1.012168,-1.012168,0.0,SL,1132,94.25,1.3711,2253169.07,2.7559,62095.09,-62850.66,1244736.1
S2,BTCUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-23T11:25:00+00:00,2025,83769.5,84928.98280984,80291.05157048,1159.48280984,3.0,-1.021674,-1.021674,0.0,SL,798,66.42,0.5584,2241673.54,2.7559,61778.28,-63117.26,1731507.87
S2,DOGEUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-21T00:55:00+00:00,2025,0.16701,0.17052561,0.15646317,0.00351561,3.0,-1.014252,-1.014252,0.0,SL,96,7.92,0.0028,2241673.54,2.7559,61778.28,-62658.75,2179014.79
S2,LINKUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-22T18:15:00+00:00,2025,14.11,14.43663627,13.1300912,0.32663627,3.0,-1.012959,-1.012959,0.0,SL,592,49.25,0.9185,2241673.54,2.7559,61778.28,-62578.87,1918362.08
S3,BTCUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-23T11:25:00+00:00,2025,83769.5,84962.04828098,77199.0974109,1545.97707979,4.25,-0.787644,-0.787644,0.0,SL,798,66.42,0.4188,2241673.54,3.3981,76174.31,-59998.24,1671509.63
S3,DOGEUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-21T01:05:00+00:00,2025,0.16701,0.17065156,0.14708821,0.00468748,4.25,-0.787558,-0.787558,0.0,SL,98,8.08,0.0021,2241673.54,3.3981,76174.31,-59991.69,2119023.1
S3,LINKUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-22T18:15:00+00:00,2025,14.11,14.45266363,12.25906116,0.43551502,4.25,-0.79652,-0.79652,0.0,SL,592,49.25,0.6888,2241673.54,3.3981,76174.31,-60674.36,1857687.72
S5,SOLUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-22T09:20:00+00:00,2025,126.97,130.51697982,109.23510089,3.54697982,5.0,-1.010739,-1.010739,0.0,SL,485,40.33,0.6287,2241673.54,0.5216,11692.57,-11818.14,2107204.97
S1,BTCUSDT,1,2025-03-24T00:00:00+00:00,2025-03-28T07:30:00+00:00,2025,86044.1,85373.28974992,94093.82300091,670.81025008,12.0,-1.038481,-1.038481,0.0,SL,1243,103.5,4.0368,1607989.52,0.4981,8009.4,-8317.61,1509100.0
S1,SOLUSDT,1,2025-03-24T01:00:00+00:00,2025-03-28T07:30:00+00:00,2025,134.66,132.32774848,162.64701826,2.33225152,12.0,-1.017321,-1.017321,0.0,SL,1231,102.5,5.4668,1544951.21,0.4981,7695.4,-7828.69,1501271.31
S2,ETHUSDT,-1,2025-03-24T02:00:00+00:00,2025-03-24T03:05:00+00:00,2025,1979.59,2000.32626502,1917.38120495,20.73626502,3.0,-1.02864,-1.02864,0.0,SL,14,1.08,0.1018,1544951.21,2.7559,42577.31,-43796.72,1457675.73
S2,LINKUSDT,-1,2025-03-24T02:00:00+00:00,2025-03-24T03:05:00+00:00,2025,14.166,14.39989697,13.46430908,0.23389697,3.0,-1.01817,-1.01817,0.0,SL,14,1.08,0.1154,1544951.21,2.7559,42577.31,-43350.94,1414324.79
S2,SOLUSDT,-1,2025-03-24T02:00:00+00:00,2025-03-24T02:55:00+00:00,2025,132.93,134.81353231,127.27940307,1.88353231,3.0,-1.021172,-1.021172,0.0,SL,12,0.92,0.0903,1544951.21,2.7559,42577.31,-43478.76,1501472.45
S2,XRPUSDT,-1,2025-03-24T02:00:00+00:00,2025-03-24T03:15:00+00:00,2025,2.414,2.44181928,2.33054217,0.02781928,3.0,-1.026032,-1.026032,0.0,SL,16,1.25,0.0503,1544951.21,2.7559,42577.31,-43685.68,1370639.11
S1,BTCUSDT,1,2025-03-24T04:00:00+00:00,2025-03-28T06:50:00+00:00,2025,86502.6,85685.22703685,96311.07555781,817.37296315,12.0,-1.031749,-1.031749,0.0,SL,1187,98.83,2.752,1307586.76,0.4981,6513.09,-6719.87,1306789.8
S1,SOLUSDT,1,2025-03-24T04:00:00+00:00,2025-03-28T04:35:00+00:00,2025,138.11,135.0745785,174.53505799,3.0354215,12.0,-1.01365,-1.01365,0.0,SL,1160,96.58,3.0638,1307586.76,0.4981,6513.09,-6601.99,1313509.67
S5,SOLUSDT,-1,2025-03-24T15:00:00+00:00,2025-03-25T13:30:00+00:00,2025,142.41,145.90170477,124.95147613,3.49170477,5.0,-1.012236,-1.012236,0.0,SL,271,22.5,1.2372,1244736.1,0.5216,6492.54,-6571.99,1231896.74
S1,DOGEUSDT,1,2025-03-25T01:00:00+00:00,2025-03-25T04:00:00+00:00,2025,0.18605,0.18091155,0.24771138,0.00513845,12.0,-1.010862,-1.010862,0.0,SL,37,3.0,0.3581,1244736.1,0.4981,6200.03,-6267.38,1238468.73
S2,XRPUSDT,-1,2025-03-26T03:00:00+00:00,2025-03-26T21:35:00+00:00,2025,2.4399,2.47251976,2.34204072,0.03261976,3.0,2.977561,2.977561,0.0,TP,224,18.58,3.3323,1231896.74,2.7559,33949.84,101087.73,1326794.14
S1,DOGEUSDT,1,2025-03-26T08:00:00+00:00,2025-03-26T17:25:00+00:00,2025,0.20115,0.19432478,0.28305263,0.00682522,12.0,-1.008841,-1.008841,0.0,SL,114,9.42,0.6725,1231896.74,0.4981,6136.08,-6190.33,1225706.41
S2,DOGEUSDT,-1,2025-03-26T14:00:00+00:00,2025-03-28T06:50:00+00:00,2025,0.1977,0.20288313,0.1821506,0.00518313,3.0,2.988557,2.988557,0.0,TP,491,40.83,3.0329,1231896.74,2.7559,33949.84,101461.04,1408250.84
S1,LINKUSDT,1,2025-03-27T15:00:00+00:00,2025-03-27T17:35:00+00:00,2025,15.74,15.31667017,20.81995796,0.42332983,12.0,-1.011154,-1.011154,0.0,SL,32,2.58,0.1252,1326794.14,0.4981,6608.76,-6682.48,1320111.66
S2,LINKUSDT,-1,2025-03-27T16:00:00+00:00,2025-03-28T06:50:00+00:00,2025,15.554,15.87678327,14.58565018,0.32278327,3.0,2.985544,2.985544,0.0,TP,179,14.83,3.0268,1326794.14,2.7559,36565.12,109166.77,1517417.61
S5,XRPUSDT,-1,2025-03-28T08:00:00+00:00,2025-04-06T20:35:00+00:00,2025,2.22,2.27419674,1.94901629,0.05419674,5.0,4.987711,4.987711,0.0,TP,2744,228.58,5.242,1501271.31,0.5216,7830.63,39056.93,1243583.35
S5,ETHUSDT,-1,2025-03-28T13:00:00+00:00,2025-04-02T20:10:00+00:00,2025,1883.11,1930.8500598,1644.40970098,47.7400598,5.0,-1.011834,-1.011834,0.0,SL,1527,127.17,2.4522,1501271.31,0.5216,7830.63,-7923.3,1443425.77
S5,BTCUSDT,-1,2025-03-28T15:00:00+00:00,2025-04-01T15:40:00+00:00,2025,84133.9,85234.41817187,78631.30914067,1100.51817187,5.0,-1.022935,-1.022935,0.0,SL,1161,96.67,2.6459,1501271.31,0.5216,7830.63,-8010.23,1451349.07
S2,LINKUSDT,-1,2025-03-31T10:00:00+00:00,2025-03-31T12:40:00+00:00,2025,13.005,13.30476682,12.10569953,0.29976682,3.0,-1.013015,-1.013015,0.0,SL,33,2.67,0.1868,1501271.31,2.7559,41373.54,-41912.01,1459359.3
S2,DOGEUSDT,-1,2025-04-02T17:00:00+00:00,2025-04-02T20:10:00+00:00,2025,0.17369,0.17774792,0.16151624,0.00405792,3.0,-1.012841,-1.012841,0.0,SL,39,3.17,0.7984,1451349.07,2.7559,39997.73,-40511.34,1402914.43
S2,SOLUSDT,-1,2025-04-02T18:00:00+00:00,2025-04-02T20:10:00+00:00,2025,129.59,132.12791862,121.97624415,2.53791862,3.0,-1.015318,-1.015318,0.0,SL,27,2.17,0.2088,1451349.07,2.7559,39997.73,-40610.41,1362304.02
S2,BTCUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-04T08:15:00+00:00,2025,82784.2,84325.01702869,78161.74891393,1540.81702869,3.0,-1.016118,-1.016118,0.0,SL,400,33.25,1.0462,1362304.02,2.7559,37543.74,-38148.87,1265217.82
S2,DOGEUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-04T14:55:00+00:00,2025,0.16291,0.16838435,0.14648694,0.00547435,3.0,-1.008928,-1.008928,0.0,SL,480,39.92,1.3956,1362304.02,2.7559,37543.74,-37878.93,1190282.21
S2,ETHUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-03T04:40:00+00:00,2025,1796.91,1841.91512463,1661.89462611,45.00512463,3.0,-1.011978,-1.011978,0.0,SL,69,5.67,0.3642,1362304.02,2.7559,37543.74,-37993.44,1324310.58
S2,LINKUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-06T18:25:00+00:00,2025,12.885,13.33541022,11.53376934,0.45041022,3.0,2.991418,2.991418,0.0,TP,1098,91.42,3.0195,1362304.02,2.7559,37543.74,112309.01,1204526.43
S2,SOLUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-04T16:55:00+00:00,2025,118.59,122.57711867,106.62864399,3.98711867,3.0,-1.008923,-1.008923,0.0,SL,504,41.92,1.6102,1362304.02,2.7559,37543.74,-37878.74,1104416.58
S3,BTCUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-12T14:25:00+00:00,2025,82784.2,84966.88170287,74052.9035041,2054.42270492,4.25,-1.074519,-1.074519,0.0,SL,2778,231.42,4.0533,1362304.02,3.3981,46292.45,-49742.12,1548782.8
S3,DOGEUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-04T15:00:00+00:00,2025,0.16291,0.17042744,0.13188867,0.00729914,4.25,-1.036603,-1.036603,0.0,SL,481,40.0,1.0467,1362304.02,3.3981,46292.45,-47986.9,1142295.32
S3,LINKUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-07T06:45:00+00:00,2025,12.885,13.58804102,10.33267541,0.60054696,4.25,4.243563,4.243563,0.0,TP,1246,103.75,4.4376,1362304.02,3.3981,46292.45,196444.94,1480750.36
S3,SOLUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-07T06:50:00+00:00,2025,118.59,125.67871187,95.99632753,5.31615823,4.25,4.243308,4.243308,0.0,TP,1247,103.83,4.4017,1362304.02,3.3981,46292.45,196433.14,1705779.57
S2,ETHUSDT,-1,2025-04-03T11:00:00+00:00,2025-04-04T08:15:00+00:00,2025,1792.39,1827.433144,1687.26056799,35.043144,3.0,-1.015344,-1.015344,0.0,SL,256,21.25,1.2818,1324310.58,2.7559,36496.68,-37056.68,1228161.14
S5,BTCUSDT,-1,2025-04-03T13:00:00+00:00,2025-04-04T07:10:00+00:00,2025,81912.3,83398.44506325,74481.57468373,1486.14506325,5.0,-1.016535,-1.016535,0.0,SL,219,18.17,0.498,1324310.58,0.5216,6907.6,-7021.82,1303366.69
S5,LINKUSDT,-1,2025-04-03T13:00:00+00:00,2025-04-03T21:55:00+00:00,2025,12.381,12.86531133,9.95944334,0.48431133,5.0,-1.007669,-1.007669,0.0,SL,108,8.92,0.1817,1324310.58,0.5216,6907.6,-6960.58,1317350.0
S1,DOGEUSDT,1,2025-04-03T14:00:00+00:00,2025-04-06T18:20:00+00:00,2025,0.15915,0.15331792,0.2291349,0.00583208,12.0,-1.008187,-1.008187,0.0,SL,917,76.33,2.3388,1324310.58,0.4981,6596.39,-6650.4,1092217.42
S5,DOGEUSDT,-1,2025-04-03T15:00:00+00:00,2025-04-03T23:30:00+00:00,2025,0.15555,0.16153121,0.12564394,0.00598121,5.0,-1.007802,-1.007802,0.0,SL,103,8.5,0.0217,1324310.58,0.5216,6907.6,-6961.5,1310388.51
S1,DOGEUSDT,1,2025-04-04T18:00:00+00:00,2025-04-06T07:00:00+00:00,2025,0.17158,0.16563949,0.24286614,0.00594051,12.0,-1.008665,-1.008665,0.0,SL,445,37.0,0.2037,1104416.58,0.4981,5501.1,-5548.77,1098867.81
S5,LINKUSDT,-1,2025-04-06T18:00:00+00:00,2025-04-07T06:45:00+00:00,2025,11.868,12.19507252,10.23263738,0.32707252,5.0,4.989114,4.989114,0.0,TP,154,12.75,5.0386,1098867.81,0.5216,5731.69,28596.08,1509346.43
S5,SOLUSDT,-1,2025-04-06T19:00:00+00:00,2025-04-07T14:15:00+00:00,2025,107.67,111.02065356,90.91673219,3.35065356,5.0,-1.00964,-1.00964,0.0,SL,232,19.25,3.7246,1204526.43,0.5216,6282.81,-6343.38,1663611.58
S5,DOGEUSDT,-1,2025-04-06T21:00:00+00:00,2025-04-08T11:30:00+00:00,2025,0.14939,0.15399478,0.12636612,0.00460478,5.0,-1.009733,-1.009733,0.0,SL,463,38.5,4.2478,1243583.35,0.5216,6486.53,-6549.66,1657061.92
S5,BTCUSDT,-1,2025-04-07T07:00:00+00:00,2025-04-07T10:10:00+00:00,2025,74781.4,76844.122561,64467.78719502,2062.722561,5.0,-1.010876,-1.010876,0.0,SL,39,3.17,0.1573,1705779.57,0.5216,8897.35,-8994.11,1678898.94
S5,DOGEUSDT,-1,2025-04-07T07:00:00+00:00,2025-04-07T08:40:00+00:00,2025,0.13153,0.13915427,0.09340867,0.00762427,5.0,-1.005175,-1.005175,0.0,SL,21,1.67,0.0866,1705779.57,0.5216,8897.35,-8943.39,1696836.18
S5,ETHUSDT,-1,2025-04-07T07:00:00+00:00,2025-04-07T10:15:00+00:00,2025,1430.49,1512.35755551,1021.15222245,81.86755551,5.0,-1.005242,-1.005242,0.0,SL,40,3.25,0.0005,1705779.57,0.5216,8897.35,-8943.99,1669954.96
S5,LINKUSDT,-1,2025-04-07T07:00:00+00:00,2025-04-07T08:40:00+00:00,2025,10.2,10.79475818,7.22620909,0.59475818,5.0,-1.005145,-1.005145,0.0,SL,21,1.67,0.042,1705779.57,0.5216,8897.35,-8943.12,1687893.06
S1,BTCUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T15:35:00+00:00,2025,82161.9,79613.53988431,112742.22138826,2548.36011569,12.0,-1.009672,-1.009672,0.0,SL,260,21.58,0.5466,1657061.92,0.4981,8253.83,-8333.66,1607212.14
S1,DOGEUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T15:15:00+00:00,2025,0.16123,0.15334371,0.25586549,0.00788629,12.0,-1.006133,-1.006133,0.0,SL,256,21.25,0.3715,1657061.92,0.4981,8253.83,-8304.45,1632148.61
S1,ETHUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T15:05:00+00:00,2025,1631.9,1553.32497636,2574.80028363,78.57502364,12.0,-1.006231,-1.006231,0.0,SL,254,21.08,0.714,1657061.92,0.4981,8253.83,-8305.25,1640453.06
S1,LINKUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T15:30:00+00:00,2025,12.59,11.96813089,20.05242936,0.62186911,12.0,-1.006074,-1.006074,0.0,SL,259,21.5,0.3682,1657061.92,0.4981,8253.83,-8303.96,1623844.65
S1,SOLUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T12:05:00+00:00,2025,119.26,113.32789924,190.44520909,5.93210076,12.0,-1.006031,-1.006031,0.0,SL,218,18.08,0.2411,1657061.92,0.4981,8253.83,-8303.6,1648758.31
S1,XRPUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T15:30:00+00:00,2025,2.0692,1.95539752,3.4348298,0.11380248,12.0,-1.005455,-1.005455,0.0,SL,259,21.5,0.174,1657061.92,0.4981,8253.83,-8298.85,1615545.8
