trade_id,stream,sym,side,entry_ts,exit_ts,duration_h,entry_price,stop_price,tp_price,pnl_r,reason,bars_5m,risk_pct,balance_before,dollar_risk,dollar_pnl,balance_after
41,S1_ETHUSDT,ETHUSDT,1,2022-01-24 08:00:00+00:00,2022-01-24 08:15:00+00:00,0.25,2384.94,2368.0,2605.16,0.757764,BE,4,1.2411,14760.05,183.19,138.81,14898.86
42,S1_XRPUSDT,XRPUSDT,1,2022-01-24 08:00:00+00:00,2022-01-24 09:05:00+00:00,1.08,0.5995,0.5894,0.7308,-1.017807,SL,14,4.1176,14760.05,607.76,-618.58,14034.73
43,S1_SOLUSDT,SOLUSDT,1,2022-01-25 04:00:00+00:00,2022-01-25 19:30:00+00:00,15.5,90.03,80.7,211.32,0.797105,BE,187,2.7132,14034.73,380.79,303.53,14338.26
44,S2,ETHUSDT,-1,2022-01-26 22:00:00+00:00,2022-01-28 21:25:00+00:00,47.42,2416.7,2542.79598456,1871.79420832,-0.989142,SL,570,3.3981,14338.26,487.23,-481.94,13856.32
45,S1_LINKUSDT,LINKUSDT,-1,2022-01-30 12:00:00+00:00,2022-01-30 12:05:00+00:00,0.08,17.67,17.8,15.98,0.759223,BE,2,2.8,13856.32,387.98,294.56,14150.88
46,S3,BTCUSDT,-1,2022-01-31 01:00:00+00:00,2022-01-31 15:00:00+00:00,14.0,36821.39,37567.49942455,33090.84287725,-1.014805,SL,169,1.0606,14150.88,150.08,-152.31,13998.57
47,S3,XRPUSDT,-1,2022-01-31 01:00:00+00:00,2022-01-31 15:15:00+00:00,14.25,0.5862,0.59957849,0.51930756,-1.013145,SL,172,1.0606,14150.88,150.08,-152.06,13846.52
48,S1_ETHUSDT,ETHUSDT,-1,2022-02-01 04:00:00+00:00,2022-02-01 04:05:00+00:00,0.08,2749.49,2758.28,2635.22,-1.093839,SL,2,1.2411,13846.52,171.85,-187.98,13658.54
49,S2,SOLUSDT,-1,2022-02-02 15:00:00+00:00,2022-02-02 19:00:00+00:00,4.0,105.89,109.97990993,86.06177085,-0.883444,SL,49,3.3981,13658.54,464.13,-410.03,13248.51
50,S1_ETHUSDT,ETHUSDT,-1,2022-02-04 12:00:00+00:00,2022-02-04 13:45:00+00:00,1.75,2828.62,2872.89,2253.11,0.780832,BE,22,1.2411,13248.51,164.43,128.39,13376.9
51,S1_BTCUSDT,BTCUSDT,-1,2022-02-04 16:00:00+00:00,2022-02-04 16:15:00+00:00,0.25,39481.72,39863.27,34521.57,-1.031043,SL,4,1.5086,13275.6,200.28,-206.49,13069.11
52,S1_XRPUSDT,XRPUSDT,-1,2022-02-04 20:00:00+00:00,2022-02-04 20:00:00+00:00,0.0,0.6397,0.6414,0.6176,-1.112888,SL,1,4.1176,13069.11,538.13,-598.88,12470.22
53,S1_LINKUSDT,LINKUSDT,-1,2022-02-05 04:00:00+00:00,2022-02-05 04:00:00+00:00,0.0,17.92,17.921,17.907,-6.376,SL,1,2.8,12470.22,349.17,-2226.28,10243.94
54,S1_LINKUSDT,LINKUSDT,-1,2022-02-06 04:00:00+00:00,2022-02-06 14:40:00+00:00,10.67,17.942,18.254,13.886,0.782748,BE,129,2.8,10243.94,286.83,224.52,10468.46
55,S1_LINKUSDT,LINKUSDT,-1,2022-02-07 04:00:00+00:00,2022-02-07 04:00:00+00:00,0.0,18.469,18.546,17.468,-1.071957,SL,1,2.8,10365.09,290.22,-311.11,10053.98
56,S3,XRPUSDT,-1,2022-02-08 09:00:00+00:00,2022-02-09 01:45:00+00:00,16.75,0.8509,0.90263666,0.59221669,-1.004934,SL,202,1.0606,10053.98,106.63,-107.16,9946.82
57,S1_ETHUSDT,ETHUSDT,-1,2022-02-09 00:00:00+00:00,2022-02-09 05:15:00+00:00,5.25,3115.23,3177.48,2305.98,0.784987,BE,64,1.2411,10053.98,124.78,97.95,10044.78
58,S1_BTCUSDT,BTCUSDT,-1,2022-02-10 08:00:00+00:00,2022-02-10 11:20:00+00:00,3.33,44066.19,44826.0,34188.66,-1.017399,SL,41,1.5086,10044.78,151.54,-154.17,9890.6
59,S3,SOLUSDT,-1,2022-02-10 14:00:00+00:00,2022-02-10 15:00:00+00:00,1.0,107.74,111.42316627,89.32416863,-1.008776,SL,13,1.0606,9890.6,104.9,-105.82,9784.78
60,S4,SOLUSDT,1,2022-02-10 15:00:00+00:00,2022-02-10 23:45:00+00:00,8.75,109.77,105.73277417,188.4959036,-1.008157,SL,106,1.9886,9890.6,196.68,-198.29,9388.04
61,S4,LINKUSDT,1,2022-02-10 15:00:00+00:00,2022-02-10 23:30:00+00:00,8.5,18.101,17.49619028,29.89478958,-1.008979,SL,103,1.9886,9890.6,196.68,-198.45,9586.33
62,S2,ETHUSDT,-1,2022-02-10 20:00:00+00:00,2022-02-15 23:35:00+00:00,123.58,3119.1,3194.8079946,2676.64697287,-0.736204,SL,1484,3.3981,9784.78,332.5,-244.79,8617.4
63,S2,ETHUSDT,-1,2022-02-11 21:00:00+00:00,2022-02-15 01:35:00+00:00,76.58,2917.29,3008.89584161,2494.22564188,-0.929042,SL,920,3.3981,9388.04,319.02,-296.38,9020.97
64,S3,LINKUSDT,-1,2022-02-11 23:00:00+00:00,2022-02-15 08:35:00+00:00,81.58,16.036,16.62109394,13.1105303,-1.008222,SL,980,1.0606,9388.04,99.57,-100.39,8920.59
65,S1_LINKUSDT,LINKUSDT,1,2022-02-12 08:00:00+00:00,2022-02-12 15:15:00+00:00,7.25,15.894,15.583,19.937,-1.015332,SL,88,2.8,9388.04,262.87,-266.9,9121.15
66,S1_LINKUSDT,LINKUSDT,1,2022-02-14 04:00:00+00:00,2022-02-14 06:50:00+00:00,2.83,15.346,15.201,17.231,0.76825,BE,35,2.8,9121.15,255.39,196.21,9317.35
67,S1_BTCUSDT,BTCUSDT,-1,2022-02-15 12:00:00+00:00,2022-02-15 14:35:00+00:00,2.58,44214.3,44442.3,41250.3,-1.058177,SL,32,1.5086,8920.59,134.58,-142.41,8778.18
68,S1_ETHUSDT,ETHUSDT,-1,2022-02-15 16:00:00+00:00,2022-02-15 17:15:00+00:00,1.25,3121.55,3153.96,2700.22,0.771106,BE,16,1.2411,8778.18,108.95,84.01,8862.19
69,S1_BTCUSDT,BTCUSDT,-1,2022-02-16 00:00:00+00:00,2022-02-16 00:15:00+00:00,0.25,44529.7,44777.0,41314.8,0.745981,BE,4,1.5086,8617.4,130.0,96.98,8714.38
70,S1_ETHUSDT,ETHUSDT,-1,2022-02-16 00:00:00+00:00,2022-02-16 00:15:00+00:00,0.25,3183.74,3198.0,2998.36,0.733021,BE,4,1.2411,8617.4,106.95,78.4,8792.78
71,S4,SOLUSDT,1,2022-02-16 20:00:00+00:00,2022-02-17 03:30:00+00:00,7.5,103.19,99.81717941,168.96000143,-1.009178,SL,91,1.9886,8792.78,174.85,-176.46,8616.32
72,S4,LINKUSDT,1,2022-02-16 20:00:00+00:00,2022-02-17 04:00:00+00:00,8.0,17.25,16.77899224,26.43465126,-1.010987,SL,97,1.9886,8792.78,174.85,-176.77,8439.55
73,S2,ETHUSDT,-1,2022-02-17 04:00:00+00:00,2022-02-17 08:05:00+00:00,4.08,3082.56,3137.30851291,2776.64426819,-0.773453,SL,50,3.3981,8616.32,292.79,-226.46,8213.09
74,S3,BTCUSDT,-1,2022-02-17 15:00:00+00:00,2022-02-21 11:35:00+00:00,92.58,41920.5,42745.12905437,37797.35472816,4.984749,TP,1112,1.0606,8213.09,87.11,434.21,8394.23
75,S1_BTCUSDT,BTCUSDT,1,2022-02-18 12:00:00+00:00,2022-02-18 12:00:00+00:00,0.0,40167.2,40020.1,42079.5,0.718082,BE,1,1.5086,8213.09,123.9,88.97,8302.06
76,S1_ETHUSDT,ETHUSDT,1,2022-02-19 12:00:00+00:00,2022-02-19 12:05:00+00:00,0.08,2721.43,2704.01,2947.89,-1.046867,SL,2,1.2411,8302.06,103.04,-107.87,8194.19
77,S1_BTCUSDT,BTCUSDT,1,2022-02-20 08:00:00+00:00,2022-02-20 08:20:00+00:00,0.33,38770.3,38553.5,41588.7,-1.053649,SL,5,1.5086,8194.19,123.62,-130.25,8063.95
78,S1_ETHUSDT,ETHUSDT,1,2022-02-20 08:00:00+00:00,2022-02-20 08:35:00+00:00,0.58,2652.23,2616.0,3123.22,-1.021962,SL,8,1.2411,8194.19,101.7,-103.93,7960.01
79,S2,BTCUSDT,-1,2022-02-21 11:00:00+00:00,2022-02-21 15:05:00+00:00,4.08,38282.2,39031.36688176,35071.07670001,-1.006741,SL,50,3.3981,7960.01,270.49,-272.31,7989.22
80,S1_BTCUSDT,BTCUSDT,1,2022-02-21 12:00:00+00:00,2022-02-21 13:05:00+00:00,1.08,37550.0,37314.5,40611.5,-1.047834,SL,14,1.5086,8394.23,126.64,-132.69,8261.53
81,S3,LINKUSDT,-1,2022-02-21 22:00:00+00:00,2022-02-23 08:25:00+00:00,34.42,13.693,14.36466059,10.33469706,-1.006116,SL,414,1.0606,7989.22,84.73,-85.25,8508.46
82,S3,DOGEUSDT,-1,2022-02-21 22:00:00+00:00,2022-02-23 11:45:00+00:00,37.75,0.1305,0.13475416,0.1092292,-1.009203,SL,454,1.0606,7989.22,84.73,-85.51,8422.94
83,S3,XRPUSDT,-1,2022-02-21 22:00:00+00:00,2022-02-25 22:45:00+00:00,96.75,0.7182,0.75045431,0.55692844,-1.00668,SL,1162,1.0606,7989.22,84.73,-85.3,8457.41
84,S1_BTCUSDT,BTCUSDT,1,2022-02-22 00:00:00+00:00,2022-02-22 00:15:00+00:00,0.25,36986.4,36762.0,39903.6,0.750553,BE,4,1.5086,7989.22,120.53,90.46,8079.68
85,S1_LINKUSDT,LINKUSDT,1,2022-02-22 00:00:00+00:00,2022-02-22 00:30:00+00:00,0.5,13.492,13.356,15.26,0.770238,BE,7,2.8,7989.22,223.7,172.3,8251.98
86,S1_ETHUSDT,ETHUSDT,1,2022-02-22 04:00:00+00:00,2022-02-22 04:05:00+00:00,0.08,2518.63,2506.28,2679.18,0.738819,BE,2,1.2411,8251.98,102.42,75.67,8327.65
87,S1_XRPUSDT,XRPUSDT,1,2022-02-22 04:00:00+00:00,2022-02-22 05:55:00+00:00,1.92,0.6787,0.6667,0.8347,0.783033,BE,24,4.1176,8251.98,339.78,266.06,8593.71
88,S1_BTCUSDT,BTCUSDT,1,2022-02-24 04:00:00+00:00,2022-02-24 04:00:00+00:00,0.0,34907.8,34673.1,37958.9,-1.04462,SL,1,1.5086,8422.94,127.07,-132.74,8290.21
89,S1_ETHUSDT,ETHUSDT,1,2022-02-24 04:00:00+00:00,2022-02-24 04:00:00+00:00,0.0,2395.45,2385.22,2528.44,-1.070248,SL,1,1.2411,8422.94,104.54,-111.88,8178.33
90,S1_LINKUSDT,LINKUSDT,1,2022-02-24 04:00:00+00:00,2022-02-24 04:05:00+00:00,0.08,12.274,12.147,13.925,0.771006,BE,2,2.8,8422.94,235.84,181.84,8360.16
91,S1_XRPUSDT,XRPUSDT,1,2022-02-24 04:00:00+00:00,2022-02-24 04:35:00+00:00,0.58,0.6388,0.6257,0.8091,0.785371,BE,8,4.1176,8422.94,346.82,272.38,8632.55
92,S3,LINKUSDT,-1,2022-02-24 04:00:00+00:00,2022-02-24 19:35:00+00:00,15.58,12.274,12.92282453,9.02987735,-1.005675,SL,188,1.0606,8422.94,89.33,-89.84,8542.71
93,S2,ETHUSDT,-1,2022-02-27 20:00:00+00:00,2022-02-28 14:55:00+00:00,18.92,2605.85,2754.49333274,2173.2944778,-1.468151,SL,228,3.3981,8457.41,287.39,-421.93,8035.47
94,S1_BTCUSDT,BTCUSDT,-1,2022-02-28 20:00:00+00:00,2022-02-28 20:00:00+00:00,0.0,41306.5,41489.0,38934.0,-1.067901,SL,1,1.5086,8035.47,121.22,-129.45,7906.02
95,S1_ETHUSDT,ETHUSDT,-1,2022-03-01 00:00:00+00:00,2022-03-01 00:10:00+00:00,0.17,2920.05,2966.0,2322.7,-1.019065,SL,3,1.2411,7906.02,98.12,-99.99,7806.03
96,S1_ETHUSDT,ETHUSDT,-1,2022-03-01 16:00:00+00:00,2022-03-02 04:05:00+00:00,12.08,2949.2,3036.0,1820.8,-1.010193,SL,146,1.2411,7806.03,96.88,-97.87,7494.53
97,S1_SOLUSDT,SOLUSDT,-1,2022-03-02 00:00:00+00:00,2022-03-02 03:25:00+00:00,3.42,98.61,102.02,54.28,-1.008675,SL,42,2.7132,7806.03,211.79,-213.63,7592.39
98,S1_LINKUSDT,LINKUSDT,-1,2022-03-02 04:00:00+00:00,2022-03-02 07:05:00+00:00,3.08,15.522,15.726,12.87,0.777174,BE,38,2.8,7592.39,212.59,165.22,7659.74
99,S1_LINKUSDT,LINKUSDT,-1,2022-03-02 12:00:00+00:00,2022-03-02 12:10:00+00:00,0.17,15.676,15.799,14.077,-1.038234,SL,3,2.8,7659.74,214.47,-222.67,7437.07
100,S4,DOGEUSDT,1,2022-03-02 15:00:00+00:00,2022-03-03 15:35:00+00:00,24.58,0.13392,0.1296516,0.21715387,-1.009412,SL,296,1.9886,7437.07,147.89,-149.29,7287.79
101,S3,DOGEUSDT,-1,2022-03-04 20:00:00+00:00,2022-03-23 16:50:00+00:00,452.83,0.12333,0.12671581,0.10640093,-1.010928,SL,5435,1.0606,7287.79,77.29,-78.14,4240.61
102,S3,XRPUSDT,-1,2022-03-04 20:00:00+00:00,2022-03-05 08:30:00+00:00,12.5,0.7138,0.7337778,0.61391101,-1.010719,SL,151,1.0606,7287.79,77.29,-78.12,7209.66
103,S1_BTCUSDT,BTCUSDT,1,2022-03-06 12:00:00+00:00,2022-03-06 12:20:00+00:00,0.33,38329.1,38056.0,41879.4,0.757896,BE,5,1.5086,7209.66,108.76,82.43,7292.1
104,S1_BTCUSDT,BTCUSDT,1,2022-03-07 04:00:00+00:00,2022-03-07 05:20:00+00:00,1.33,37848.9,37529.9,41995.9,0.764405,BE,17,1.5086,7292.1,110.01,84.09,7160.11
105,S1_ETHUSDT,ETHUSDT,1,2022-03-07 04:00:00+00:00,2022-03-07 08:30:00+00:00,4.5,2523.93,2505.15,2768.07,-1.040318,SL,55,1.2411,7292.1,90.5,-94.15,7218.75
106,S1_LINKUSDT,LINKUSDT,1,2022-03-07 04:00:00+00:00,2022-03-07 04:40:00+00:00,0.67,12.823,12.757,13.681,-1.058286,SL,9,2.8,7292.1,204.18,-216.08,7076.02
107,S1_SOLUSDT,SOLUSDT,1,2022-03-07 04:00:00+00:00,2022-03-07 05:20:00+00:00,1.33,82.22,81.33,93.79,0.772285,BE,17,2.7132,7292.1,197.85,152.8,7312.9
108,S1_ETHUSDT,ETHUSDT,1,2022-03-07 20:00:00+00:00,2022-03-07 21:15:00+00:00,1.25,2458.68,2431.62,2810.46,0.772742,BE,16,1.2411,7218.75,89.59,69.23,7287.98
109,S2,XRPUSDT,-1,2022-03-07 20:00:00+00:00,2022-03-09 03:20:00+00:00,31.33,0.7113,0.73142702,0.61343577,-0.883333,SL,377,3.3981,7218.75,245.3,-216.68,6993.88
110,S3,DOGEUSDT,-1,2022-03-07 20:00:00+00:00,2022-03-08 00:40:00+00:00,4.67,0.11521,0.11828178,0.09985108,-1.011252,SL,57,1.0606,7218.75,76.56,-77.42,7210.56
111,S1_BTCUSDT,BTCUSDT,-1,2022-03-09 08:00:00+00:00,2022-03-09 08:00:00+00:00,0.0,41770.6,41893.5,40172.9,-1.101962,SL,1,1.5086,6993.88,105.51,-116.27,6877.61
112,S3,BTCUSDT,-1,2022-03-10 05:00:00+00:00,2022-03-16 02:05:00+00:00,141.08,39526.4,40668.51622131,33815.81889346,-1.010382,SL,1694,1.0606,6877.61,72.94,-73.7,6312.02
113,S1_XRPUSDT,XRPUSDT,-1,2022-03-12 00:00:00+00:00,2022-03-12 00:00:00+00:00,0.0,0.8026,0.8138,0.657,-1.021498,SL,1,4.1176,6877.61,283.19,-289.28,6588.33
114,S3,XRPUSDT,-1,2022-03-12 03:00:00+00:00,2022-03-22 03:15:00+00:00,240.25,0.8247,0.85789716,0.65871421,-1.007453,SL,2884,1.0606,6588.33,69.88,-70.4,4707.77
115,S1_XRPUSDT,XRPUSDT,-1,2022-03-13 04:00:00+00:00,2022-03-13 12:20:00+00:00,8.33,0.7964,0.8071,0.6573,0.777671,BE,101,4.1176,6588.33,271.28,210.97,6799.3
116,S3,ETHUSDT,-1,2022-03-13 23:00:00+00:00,2022-03-14 04:10:00+00:00,5.17,2502.92,2548.2235363,2276.4023185,-1.016574,SL,63,1.0606,6799.3,72.11,-73.31,6725.99
117,S3,DOGEUSDT,-1,2022-03-13 23:00:00+00:00,2022-03-14 04:10:00+00:00,5.17,0.1105,0.11279693,0.09901537,-1.014432,SL,63,1.0606,6799.3,72.11,-73.15,6652.83
118,S4,SOLUSDT,1,2022-03-14 15:00:00+00:00,2022-03-14 17:25:00+00:00,2.42,81.36,79.4339181,118.91859701,-1.012672,SL,30,1.9886,6652.83,132.3,-133.97,6518.86
119,S2,ETHUSDT,-1,2022-03-14 18:00:00+00:00,2022-03-14 22:20:00+00:00,4.33,2535.74,2563.56733712,2333.59089671,-0.601038,SL,53,3.3981,6518.86,221.52,-133.14,6385.72
120,S1_LINKUSDT,LINKUSDT,-1,2022-03-16 16:00:00+00:00,2022-03-16 16:05:00+00:00,0.08,14.139,14.26,12.566,-1.035055,SL,2,2.8,6312.02,176.74,-182.93,6129.09
121,S1_BTCUSDT,BTCUSDT,-1,2022-03-17 00:00:00+00:00,2022-03-17 05:00:00+00:00,5.0,41105.9,41473.6,36325.8,-1.033538,SL,61,1.5086,6129.09,92.46,-95.56,5848.99
122,S1_SOLUSDT,SOLUSDT,-1,2022-03-17 00:00:00+00:00,2022-03-17 00:00:00+00:00,0.0,87.73,87.97,84.61,-1.109663,SL,1,2.7132,6129.09,166.29,-184.53,5944.56
123,S1_SOLUSDT,SOLUSDT,-1,2022-03-17 12:00:00+00:00,2022-03-17 12:50:00+00:00,0.83,87.67,89.22,67.52,-1.016968,SL,11,2.7132,5848.99,158.69,-161.39,5687.6
124,S1_LINKUSDT,LINKUSDT,-1,2022-03-18 12:00:00+00:00,2022-03-18 12:00:00+00:00,0.0,14.664,14.699,14.209,-1.125691,SL,1,2.8,5687.6,159.25,-179.27,5508.33
125,S1_BTCUSDT,BTCUSDT,-1,2022-03-18 20:00:00+00:00,2022-03-18 20:00:00+00:00,0.0,42020.3,42091.8,41090.8,-1.176309,SL,1,1.5086,5508.33,83.1,-97.75,5410.58
126,S1_SOLUSDT,SOLUSDT,-1,2022-03-18 20:00:00+00:00,2022-03-18 20:55:00+00:00,0.92,91.1,92.31,75.37,0.777413,BE,12,2.7132,5508.33,149.45,116.19,5526.77
127,S1_XRPUSDT,XRPUSDT,-1,2022-03-19 08:00:00+00:00,2022-03-19 18:50:00+00:00,10.83,0.8083,0.823,0.6172,-1.016496,SL,131,4.1176,5526.77,227.57,-231.32,5127.87
128,S1_SOLUSDT,SOLUSDT,-1,2022-03-19 16:00:00+00:00,2022-03-19 16:00:00+00:00,0.0,94.03,94.27,90.91,-1.117538,SL,1,2.7132,5526.77,149.95,-167.58,5359.19
129,S1_ETHUSDT,ETHUSDT,-1,2022-03-21 16:00:00+00:00,2022-03-21 16:00:00+00:00,0.0,2954.13,2956.99,2916.95,-1.309874,SL,1,1.2411,5127.87,63.64,-83.36,5044.51
130,S1_XRPUSDT,XRPUSDT,-1,2022-03-21 20:00:00+00:00,2022-03-21 20:00:00+00:00,0.0,0.8468,0.8477,0.8351,-1.282267,SL,1,4.1176,5044.51,207.71,-266.34,4778.16
131,S1_BTCUSDT,BTCUSDT,-1,2022-03-22 04:00:00+00:00,2022-03-22 04:25:00+00:00,0.42,42230.0,42500.0,38720.0,-1.046922,SL,6,1.5086,4707.77,71.02,-74.35,4491.36
132,S1_ETHUSDT,ETHUSDT,-1,2022-03-22 04:00:00+00:00,2022-03-22 04:25:00+00:00,0.42,3007.33,3038.97,2596.01,-1.028515,SL,6,1.2411,4707.77,58.43,-60.09,4431.26
133,S1_LINKUSDT,LINKUSDT,-1,2022-03-22 04:00:00+00:00,2022-03-22 04:05:00+00:00,0.08,15.532,15.592,14.752,-1.07766,SL,2,2.8,4707.77,131.82,-142.05,4565.71
134,S1_BTCUSDT,BTCUSDT,-1,2022-03-23 16:00:00+00:00,2022-03-23 16:00:00+00:00,0.0,42588.7,42724.0,40829.8,-1.094432,SL,1,1.5086,4431.26,66.85,-73.16,4358.1
135,S1_LINKUSDT,LINKUSDT,-1,2022-03-23 16:00:00+00:00,2022-03-23 16:25:00+00:00,0.42,15.797,15.887,14.627,-1.052657,SL,6,2.8,4431.26,124.08,-130.61,4318.75
136,S1_SOLUSDT,SOLUSDT,-1,2022-03-23 16:00:00+00:00,2022-03-23 16:00:00+00:00,0.0,95.65,96.35,86.55,0.759007,BE,1,2.7132,4431.26,120.23,91.25,4449.36
137,S1_BTCUSDT,BTCUSDT,-1,2022-03-24 00:00:00+00:00,2022-03-24 00:10:00+00:00,0.17,42867.8,43051.0,40486.2,-1.070198,SL,3,1.5086,4240.61,63.97,-68.46,4113.63
138,S1_ETHUSDT,ETHUSDT,-1,2022-03-24 00:00:00+00:00,2022-03-24 00:05:00+00:00,0.08,3035.54,3043.69,2929.59,-1.111738,SL,2,1.2411,4240.61,52.63,-58.51,4182.1
139,S1_BTCUSDT,BTCUSDT,-1,2022-03-24 08:00:00+00:00,2022-03-24 13:30:00+00:00,5.5,43060.9,43500.0,37352.6,0.77058,BE,67,1.5086,4113.63,62.06,47.82,3922.21
140,S1_ETHUSDT,ETHUSDT,-1,2022-03-24 08:00:00+00:00,2022-03-24 15:00:00+00:00,7.0,3037.38,3082.79,2447.05,-1.020066,SL,85,1.2411,4113.63,51.05,-52.08,3870.13
141,S1_LINKUSDT,LINKUSDT,-1,2022-03-24 08:00:00+00:00,2022-03-24 08:35:00+00:00,0.58,15.912,15.999,14.781,-1.054869,SL,8,2.8,4113.63,115.18,-121.5,3992.13
142,S1_SOLUSDT,SOLUSDT,-1,2022-03-24 08:00:00+00:00,2022-03-24 08:35:00+00:00,0.58,97.07,97.6,90.18,-1.054945,SL,8,2.7132,4113.63,111.61,-117.74,3874.39
143,S1_LINKUSDT,LINKUSDT,-1,2022-03-25 12:00:00+00:00,2022-03-25 12:05:00+00:00,0.08,16.353,16.396,15.794,0.685909,BE,2,2.8,3870.13,108.36,74.33,3944.46
144,S2,ETHUSDT,-1,2022-03-25 17:00:00+00:00,2022-03-26 20:25:00+00:00,27.42,3094.98,3143.37642345,2824.88267095,-0.776131,SL,330,3.3981,3944.46,134.04,-104.03,3690.69
145,S2,SOLUSDT,-1,2022-03-25 17:00:00+00:00,2022-03-26 05:50:00+00:00,12.83,98.28,101.13040382,83.52378326,-0.829449,SL,155,3.3981,3944.46,134.04,-111.18,3833.28
146,S2,LINKUSDT,-1,2022-03-25 17:00:00+00:00,2022-03-27 02:05:00+00:00,33.08,15.657,16.03072457,13.80260776,-0.867288,SL,398,3.3981,3944.46,134.04,-116.25,3574.44
147,S1_ETHUSDT,ETHUSDT,-1,2022-03-26 04:00:00+00:00,2022-03-27 20:35:00+00:00,40.58,3107.21,3195.0,1965.94,-1.010618,SL,488,1.2411,3944.46,48.95,-49.47,3591.83
148,S1_SOLUSDT,SOLUSDT,-1,2022-03-26 08:00:00+00:00,2022-03-26 08:10:00+00:00,0.17,101.2,101.47,97.69,0.687556,BE,3,2.7132,3833.28,104.0,71.51,3904.79
149,S1_SOLUSDT,SOLUSDT,-1,2022-03-26 16:00:00+00:00,2022-03-26 16:05:00+00:00,0.08,101.19,101.97,91.05,-1.038919,SL,2,2.7132,3904.79,105.94,-110.07,3794.72
150,S3,DOGEUSDT,-1,2022-03-27 10:00:00+00:00,2022-03-27 21:30:00+00:00,11.5,0.14006,0.14423574,0.11918132,-1.010062,SL,139,1.0606,3574.44,37.91,-38.29,3553.54
151,S1_SOLUSDT,SOLUSDT,-1,2022-03-27 20:00:00+00:00,2022-03-27 20:00:00+00:00,0.0,103.16,103.44,99.52,0.689471,BE,1,2.7132,3574.44,96.98,66.87,3641.31
152,S1_LINKUSDT,LINKUSDT,-1,2022-03-28 00:00:00+00:00,2022-03-28 00:00:00+00:00,0.0,16.854,16.9,16.256,-1.109917,SL,1,2.8,3553.54,99.5,-110.44,3443.11
153,S1_XRPUSDT,XRPUSDT,-1,2022-03-28 00:00:00+00:00,2022-03-28 00:00:00+00:00,0.0,0.8578,0.8581,0.8539,-1.8578,SL,1,4.1176,3553.54,146.32,-271.83,3171.27
154,S3,SOLUSDT,-1,2022-03-28 07:00:00+00:00,2022-03-28 14:45:00+00:00,7.75,108.71,112.0687725,91.91613749,-1.00971,SL,94,1.0606,3171.27,33.63,-33.96,3137.31
155,S3,ETHUSDT,-1,2022-03-28 16:00:00+00:00,2022-03-28 18:45:00+00:00,2.75,3356.41,3416.67042644,3055.1078678,-1.01671,SL,34,1.0606,3137.31,33.27,-33.83,3103.48
156,S1_LINKUSDT,LINKUSDT,-1,2022-03-29 04:00:00+00:00,2022-03-29 12:10:00+00:00,8.17,16.873,17.365,10.477,-1.010288,SL,99,2.8,3103.48,86.9,-87.79,3015.69
157,S1_SOLUSDT,SOLUSDT,-1,2022-03-29 04:00:00+00:00,2022-03-29 12:15:00+00:00,8.25,109.12,113.9,46.98,-1.006849,SL,100,2.7132,3103.48,84.2,-84.78,2930.91
158,S1_XRPUSDT,XRPUSDT,-1,2022-03-29 12:00:00+00:00,2022-03-29 15:45:00+00:00,3.75,0.881,0.9016,0.6132,0.78717,BE,46,4.1176,3103.48,127.79,100.59,3031.5
159,S1_LINKUSDT,LINKUSDT,-1,2022-03-30 04:00:00+00:00,2022-03-30 04:30:00+00:00,0.5,17.35,17.527,15.049,0.770593,BE,7,2.8,3031.5,84.88,65.41,3096.91
160,S3,BTCUSDT,-1,2022-03-31 17:00:00+00:00,2022-04-01 15:05:00+00:00,22.08,45695.4,46454.59909097,41899.40454517,-1.018057,SL,266,1.0606,3096.91,32.85,-33.44,3030.05
161,S3,XRPUSDT,-1,2022-03-31 17:00:00+00:00,2022-04-03 04:00:00+00:00,59.0,0.8011,0.82905486,0.66132568,-1.008597,SL,133,1.0606,3096.91,32.85,-33.13,3025.51
162,S3,BTCUSDT,-1,2022-04-01 02:00:00+00:00,2022-04-01 14:10:00+00:00,12.17,44926.1,45696.49882405,41074.10587973,-1.017495,SL,147,1.0606,3096.91,32.85,-33.42,3063.49
163,S1_ETHUSDT,ETHUSDT,-1,2022-04-01 16:00:00+00:00,2022-04-01 17:00:00+00:00,1.0,3432.2,3458.0,3096.8,0.760091,BE,13,1.2411,3030.05,37.61,28.58,3058.63
164,S1_ETHUSDT,ETHUSDT,-1,2022-04-03 08:00:00+00:00,2022-04-03 09:00:00+00:00,1.0,3489.14,3508.26,3240.58,0.745254,BE,13,1.2411,3025.51,37.55,27.98,3053.49
165,S1_LINKUSDT,LINKUSDT,-1,2022-04-03 08:00:00+00:00,2022-04-03 09:00:00+00:00,1.0,17.814,17.974,15.734,0.766599,BE,13,2.8,3025.51,84.71,64.94,3118.43
166,S2,BTCUSDT,-1,2022-04-04 01:00:00+00:00,2022-04-04 21:10:00+00:00,20.17,45847.0,46506.08392095,42419.57781276,-0.834318,SL,243,3.3981,3118.43,105.97,-88.41,3060.47
167,S1_ETHUSDT,ETHUSDT,-1,2022-04-04 08:00:00+00:00,2022-04-04 15:30:00+00:00,7.5,3500.91,3580.0,2472.74,0.786721,BE,91,1.2411,3118.43,38.7,30.45,3148.88
168,S1_SOLUSDT,SOLUSDT,-1,2022-04-05 00:00:00+00:00,2022-04-18 17:10:00+00:00,329.17,132.11,137.88,57.1,5.493131,BE,3951,2.7132,3060.47,83.04,456.13,2913.87
