source,session_day,event_type,anchor_ms,hit_ms,minutes_to_hit,level,hit_close,bars_post,end_ret_pct,max_up_pct,max_down_pct,time_to_peak_min,time_to_trough_min,realized_vol_pct,trend_slope_pct_per_bar,max_drawdown_pct,hit_candle_range,hit_candle_range_pct_of_level,hit_volume_zscore_24bars,pre_return_1h_pct,pre_return_2h_pct,pre_range_mean_pct,pre_realized_vol_pct,pre_trend_slope_pct,dist_level_from_hit_pct,post_vol_mean,post_vol_peak,pre_vol_mean,vol_rel_post_vs_pre,vol_rel_peak_vs_pre,vol_early_rel_pre,vol_mid_rel_pre,vol_late_rel_pre,continuation_pct,rejection_pct,label_direction,label_breakout,label_return_bucket,event_id,cluster_id
daily,2025-03-18,daily_low,1742331600000,1742331600000,0.0,2.2726,2.2537,181,3.4210409548742144,4.193104672316637,0.08874295602785552,880,40,2.2033070472601715,0.013546011584350991,1.3052558301426995,0.0032999999999998586,0.1452,0.0,-0.20345879959307966,0.48543689320387945,0.2409001493839778,0.6348244178323598,0.005717975086793723,0.838620934463343,1803135.639779006,11304001.6,1683617.4833333332,1.07098890195001,6.714115119320106,0.9496431943879099,0.8267939583148979,1.4305370834554647,0.9281875915974659,3.32658628883216,up,rejection,strong_up,86,0
daily,2025-03-19,daily_high,1742418000000,1742418000000,0.0,2.3071,2.5039,181,-0.9385358840209216,2.9034705858860264,2.9474020527976306,100,525,3.1745472518867697,-0.012073214436643503,4.739355040701323,0.01990000000000025,0.8626,0.0,0.07239382239381442,-0.9553379508000963,0.5721075122808424,1.8558558050776892,-0.049444477062445986,-7.859738807460348,3178220.490055249,17541554.6,5440532.733333333,0.5841745001519365,3.2242347321109768,0.631835295700393,0.45991965848050337,0.6595129061745363,11.681331541762379,-5.061520102053405,down,continuation,neutral,87,0
daily,2025-03-21,daily_low,1742590800000,1742594400000,60.0,2.3877,2.3908,169,-0.07528860632425322,1.028944286431318,0.7947130667559029,705,125,1.5792599076398819,0.004194825627587856,1.0865057642862976,0.012399999999999967,0.5193,3.4724,-0.17912934805249708,-0.17912934805249708,0.21209776364954575,0.5767258239196675,0.01651146710319773,-0.12966371089174672,1144858.8366863905,7692673.2,1006350.4166666666,1.1376343843315584,7.644129790774503,1.296799807673733,0.7406312188780688,1.3712995344760084,0.6703769289147588,1.1601122419064303,flat,rejection,neutral,88,0
daily,2025-03-24,daily_high,1742850000000,1742850000000,0.0,2.4571,2.4579,181,-0.6713047723666619,0.3987143496480658,2.1278327027136905,20,420,1.5820513222950572,-0.004758373578812541,2.2466442272598286,0.0044999999999997264,0.1831,0.0,-0.2800097394691951,-0.6469089879917524,0.1966448323094227,0.5152605662142378,-0.013283851032230192,-0.03254811017534936,1370895.7845303868,6473872.8,1091259.3166666667,1.2562511619308696,5.93247883534679,1.4288971492400702,1.275900334046785,1.0671083821684604,0.43140287330591837,2.140838044562682,down,rejection,neutral,89,0
daily,2025-03-31,daily_high,1743454800000,1743498000000,720.0,2.1971,2.1859,37,-1.9763026670936514,0.7045153026213292,2.891257605562932,0,160,1.4857976044059893,-0.07978849573664192,2.785655475253853,0.032099999999999795,1.461,3.1083,3.6304576287379415,3.393384806024219,0.4643396312731578,1.3177395052373262,0.1337491022857663,0.5123747655427812,4658824.678378379,18803449.8,5930471.658333334,0.7855740566320603,3.1706499724314363,0.9702437621884539,0.7526152933207044,0.6455331868674097,0.1911610759637696,3.504970085268752,down,rejection,strong_down,90,3
daily,2025-03-31,daily_low,1743454800000,1743459600000,80.0,2.0765,2.0766,165,3.1830877395743062,6.0050081864586256,0.6308388712318266,640,170,2.9096505811461686,0.02430055526296133,2.785655475253853,0.006200000000000205,0.2986,1.2343,-0.35931586259760645,-1.027886171124005,0.2584352627692712,0.6996269862242668,-0.029795062060127653,-0.004815563902543149,3055067.870303031,18904875.7,1408105.4291666665,2.169630062509635,13.42575300713678,1.3735328670789504,1.3098868141123687,3.825470506337586,0.6299975769323917,6.010113171201543,up,rejection,strong_up,91,0
daily,2025-04-01,daily_high,1743541200000,1743541200000,0.0,2.1386,2.1378,181,-0.9869959771728001,0.7063336139956915,3.3585929460192765,80,605,2.8308070885416554,-0.008635102362376086,3.802175327693609,0.005700000000000038,0.2665,0.0,0.060824404622637655,0.25314082130132426,0.3516075716468612,0.9166727159694074,-0.004126149856389065,0.03742164842360894,2340539.8121546963,12511872.9,1601539.3625,1.4614313372236558,7.812404236177492,1.0142287266656758,1.363923914587311,1.9972116977426628,0.6686617413261002,3.5140367860600192,down,rejection,neutral,92,0
daily,2025-04-04,daily_high,1743800400000,1743800400000,0.0,2.0808,2.1362,181,1.3481883718752896,1.5822488531036338,1.0907218425241232,870,385,2.1657566725694806,0.004413342459783165,1.6101261110335403,0.0043000000000001926,0.2067,0.0,0.5312147423843487,0.958360872438873,0.35694223387323165,1.0703719793212763,0.012857775336355924,-2.5933901320101165,1436105.5491712706,8155228.1,2065423.1208333333,0.6953081597110461,3.948453959743426,0.703623231970171,0.5541402147202086,0.8259831164963376,4.286812764321412,-1.5192389606701595,up,continuation,strong_up,93,0
daily,2025-04-09,daily_high,1744232400000,1744232400000,0.0,1.9748,2.0596,181,-2.8452126626529526,1.388619149349386,4.340648669644597,25,380,3.7169778039634416,-0.02149748633537258,5.39192171159935,0.020500000000000185,1.0381,0.0,1.5557518649391582,3.273943205070636,0.5399511231954409,1.538328200026052,0.054712663529208935,-4.117304330938045,3503347.9033149173,11200318.6,5152208.083333333,0.6799701888298638,2.1738870827502974,0.7571101778578851,0.6840468144265072,0.6000849941170788,5.742353656066434,0.23347883463608565,down,continuation,strong_down,94,0
daily,2025-04-11,daily_high,1744405200000,1744405200000,0.0,2.0459,2.0474,181,0.6544886197127995,1.2894402657028308,2.236983491257218,670,360,2.123858932986112,0.013643420805286806,2.1734883266582106,0.0041999999999999815,0.2053,0.0,-0.00978760888714779,0.32899582617235096,0.30139852170232234,0.8089044789666584,-0.012072571457720026,-0.07326365146039156,1668401.3044198893,6356961.3,1708355.7125000001,0.976612360184846,3.7210993316475354,0.9386046789128524,0.9036820173753283,1.0857317281338736,1.363703015787664,2.213229416466838,up,rejection,neutral,95,0
daily,2025-04-15,daily_low,1744750800000,1744755300000,75.0,2.1022,2.1017,166,-0.9135461769044158,0.14274159014129845,3.2069277251748645,0,595,2.7660267224817425,-0.007285961557292782,3.0308797640005856,0.0038999999999997925,0.1855,0.6754,-0.5342789598108892,-0.9090909090909239,0.2731915433537911,0.9622714853188928,-0.015090561796372512,0.023790265023539175,2584940.606626506,10300739.8,1436860.7874999996,1.7990195216643468,7.16891983524883,1.9850098285562305,1.2959494752976297,2.110437122934272,3.3377574595683948,0.11892303301303145,down,continuation,neutral,96,0
daily,2025-04-16,daily_low,1744837200000,1744860300000,385.0,2.0646,2.0619,104,2.158203598622618,2.327949949076097,0.038799165817930636,515,0,1.3387818642474192,0.010972002979563083,0.9449192782526026,0.00649999999999995,0.3148,3.4763,0.03870718018191948,-0.5435566886334054,0.23521994277123054,0.639689435160124,-0.01940043371814159,0.13094718463552668,1656971.1365384613,7049938.7,1069359.175,1.5494991535827625,6.592676123062207,1.6176626942183827,1.9799442365041828,1.0785910091122253,0.1698122361845537,2.194129613484458,up,rejection,strong_up,97,2
daily,2025-04-24,daily_low,1745528400000,1745549400000,350.0,2.1711,2.1704,111,1.428308145963884,1.7692591227423615,0.3778105418356057,430,5,1.4695134167901251,0.009276992321592405,0.9652422168849456,0.008299999999999752,0.3823,2.6916,-0.9969499704101622,-1.226269415932425,0.30082780439857615,0.8389562994019991,-0.05465222925907522,0.032252119424997464,1837457.6342342345,6785480.7,2153726.7833333337,0.8531526136246456,3.1505763648897367,0.7443514914004419,0.7878838770263276,1.027222472447167,0.41161779668856396,1.736446962369309,up,rejection,strong_up,98,2
daily,2025-04-25,daily_high,1745614800000,1745652300000,625.0,2.2367,2.238,56,-1.912421805183207,0.45129579982126894,2.3905272564790034,5,265,1.3721232405274641,-0.0281246315887208,2.1928453396453995,0.009100000000000108,0.4068,0.5199,1.4224686420650736,2.202784392745915,0.26660708966339036,0.6873090362711051,0.09885344949273017,-0.05808757819482033,2648367.3660714286,9652383.6,2744042.8833333333,0.9651333738831069,3.51757753445702,1.3965981366597489,0.7801417012597343,0.7433075927451644,0.5096794384584467,2.389562829022661,down,rejection,strong_down,99,1
daily,2025-04-28,daily_high,1745874000000,1745875800000,30.0,2.2943,2.2907,175,-0.42781682455145814,1.0040598943554235,1.1830444842188128,255,500,1.8212881870036626,-0.0036636485568674413,1.8933321779818835,0.0045999999999999375,0.2005,-2.2873,-0.013078163825787739,0.25351866421891117,0.21027051410776854,0.6358215928447811,-0.009050700613748592,0.15715720085561632,1705720.8022857145,7444665.8,1416624.7375,1.2040738504227302,5.255213750635213,1.1412336055557206,1.2032003519623844,1.2667076997953837,0.8455738133635569,1.3562466866937601,down,rejection,neutral,100,0
daily,2025-04-29,daily_low,1745960400000,1745965200000,80.0,2.2476,2.2462,165,-0.511975781319555,0.5030718546879114,1.776333363013081,440,570,1.840018945667416,-0.0033325918112090294,1.9761619921130742,0.008600000000000385,0.3826,0.8852,-0.41996375049732826,-1.2537261090654024,0.2548748998308302,0.9806213828264793,-0.05580632237632819,0.06232748642150503,1776739.3981818182,7837936.7,2448506.966666667,0.7256419615585675,3.2011085966687536,0.905825664824842,0.49538859400823293,0.7757116258426274,1.8719122512804092,0.4404698344901237,down,continuation,neutral,101,0
daily,2025-04-30,daily_low,1746046800000,1746046800000,0.0,2.2204,2.196,181,1.8624772313296771,2.2540983606557217,0.4644808743169494,810,180,1.754960780346901,0.007413371782541252,1.1719102136482378,0.0030999999999998806,0.1396,0.0,0.15501048600346812,0.3425752523637823,0.29466454159077277,0.7678630486539584,0.04378815298340722,1.1111111111111098,1352307.9000000001,8623091.8,2076154.9333333333,0.6513521116792698,4.153395135186443,0.4907791595771722,0.564155326044389,0.8950600504369529,1.5829444596943996,1.1304269500990667,up,continuation,strong_up,102,0
daily,2025-05-02,daily_low,1746219600000,1746268800000,820.0,2.1918,2.1885,17,-0.022846698652032118,0.2010509481379922,0.2787297235549461,0,20,0.3694842978834011,0.0011983317430244128,0.2329937411485066,0.006999999999999673,0.3194,7.2356,-0.22750022750022267,-0.6118841499342821,0.13612824613509744,0.43249891575828076,-0.020335746929421066,0.15078821110350937,1396123.711764706,4506971.7,802040.0666666668,1.7407156696885375,5.619384725667487,3.2613435770997636,0.9395582481706442,1.2268081797647274,0.43071847507332744,0.05018706086320178,flat,continuation,neutral,103,3
daily,2025-05-07,daily_high,1746651600000,1746672600000,350.0,2.1707,2.1681,111,2.241594022415939,2.306166689728346,0.10608366772750191,355,15,1.758623928281244,0.017224855331953674,1.4442072755347675,0.0041999999999999815,0.1935,0.5754,1.388953841836976,2.2834497074919793,0.3051827252740458,0.8811415769474309,0.0655751484846065,0.11992066786588063,2621652.4117117114,11211433.7,2920557.6791666667,0.8976547288940231,3.8387989321268936,1.041933526555257,0.8573437898694889,0.7936868702573234,2.183627401299125,0.22624434389140854,up,continuation,strong_up,104,2
daily,2025-05-12,daily_high,1747083600000,1747083600000,0.0,2.4174,2.5264,181,0.3879037365421077,1.6386953768207677,4.227359088030408,810,420,3.876610300367897,0.0032450474588130887,4.901538581998981,0.00790000000000024,0.3268,0.0,-0.1184693756663947,2.50455927051673,0.6527733797762287,2.1894955080289735,0.10606750035303521,-4.314439518682709,3553538.568508287,12252816.4,5865404.05,0.6058471911254413,2.0889978415042014,0.5299881659474082,0.6458151176587172,0.641149911103891,6.22156035409944,-0.09092411968919481,up,continuation,neutral,105,0
daily,2025-05-15,daily_low,1747342800000,1747342800000,0.0,2.51,2.4303,181,-0.1522445788585695,0.39089824301526827,3.4851664403571485,80,260,3.758528427734583,0.005976721456223675,3.699450414240024,0.008799999999999919,0.3506,0.0,-0.5270253707562256,0.14807502467917275,0.4581053093582424,1.5131099220680317,-0.007222048163602592,3.2794305229806975,2973065.448618784,16853021.8,2757213.154166667,1.0782864009356419,6.112339111153565,1.5812601267617206,0.8092758799930589,0.8481586584272861,7.008867667121405,-2.796812749003977,flat,continuation,neutral,106,0
daily,2025-05-21,daily_high,1747861200000,1747867200000,100.0,2.392,2.3963,161,1.4272002670784034,2.4621291157200567,0.5758878270667386,635,0,2.2232764158116884,0.009163024515950862,1.534443356186757,0.017000000000000348,0.7107,19.9876,0.25655044791184733,0.16808135137406519,0.21456690175131288,0.6691697556873594,0.009461656786768032,-0.17944330843384354,2518448.540372671,12118827.1,1125985.6624999999,2.236661286415511,10.762860934741255,2.1335144095132357,1.7279518624789856,2.8262682672238095,2.6463210702341105,0.3987408184679985,up,continuation,strong_up,107,0
daily,2025-05-23,daily_low,1748034000000,1748034000000,0.0,2.385,2.3235,181,1.2997632881428784,1.5149558855175242,1.7774908543146162,825,160,2.0348506208744883,0.009948941742399653,2.093411533027962,0.0047999999999999154,0.2013,0.0,-0.5984696276664059,-1.0257938196986565,0.2562585180403096,0.8821328726164781,-0.054306144754635965,2.6468689477081844,1384790.5961325967,7414606.6,1671084.8875000002,0.828677589325992,4.437001767811151,1.2260891384549726,0.6251702817819899,0.6379521057997837,4.5044255542897105,-1.10272536687631,up,continuation,strong_up,108,0
daily,2025-05-28,daily_low,1748466000000,1748466000000,0.0,2.2828,2.2509,181,2.234661690879204,2.710027100271,0.07108267803990705,360,10,1.6536062928384756,0.008558776720020523,1.5413257132961025,0.0026999999999999247,0.1183,0.0,1.1005794887920461,0.4059781396386397,0.25656404105024294,0.8603589111089451,-0.0018183574879225208,1.4172108934204013,1539117.6,15098866.5,2041132.0916666668,0.7540509535290528,7.397300038368004,0.7563440225008137,0.9271336011974824,0.5815502486370618,1.4893522429200234,1.2747503066409727,up,continuation,strong_up,109,0
daily,2025-06-02,daily_high,1748898000000,1748901600000,60.0,2.1871,2.1907,169,0.880996941616829,1.405943305792656,0.3606153284338449,245,635,1.5255105858331568,-0.0005665593433052399,1.5632743163490541,0.009700000000000042,0.4435,10.0425,0.4550887193159888,0.9656255775272453,0.22215121498455934,0.7384069381043039,0.010169416880030703,-0.16433103574200245,1385966.3846153845,5489166.7,1442579.9291666665,0.9607553499070337,3.8051040285656277,1.2687317295678067,0.7198768396542439,0.8948346361026996,1.5728590370810553,0.19699468572476603,up,continuation,neutral,110,0
daily,2025-06-03,daily_high,1748984400000,1748984400000,0.0,2.2215,2.2625,181,-0.6099447513812268,0.3447513812154709,1.6000000000000003,5,640,1.800321038772171,-0.0009142560175800931,1.550421838420421,0.01200000000000001,0.5402,0.0,-1.1971058978294182,-0.296473295278549,0.2891344383057066,1.0501901785373726,-0.034829980704572126,-1.812154696132613,1251735.0988950278,5173439.7,2324589.745833333,0.5384757035682002,2.2255280568423026,0.7063145204910433,0.3703840379619388,0.5387244071912347,2.196713932027927,-0.2156043659884274,down,continuation,neutral,111,0
daily,2025-06-04,daily_low,1749070800000,1749109500000,645.0,2.1828,2.184,52,0.9203296703296605,1.1492673992673845,0.07783882783882942,140,0,0.817217332252565,0.01248866745537109,0.7385256671650674,0.005700000000000038,0.2611,0.8997,0.04572473708277705,-0.4594877394113096,0.19955738705738793,0.5473117695804867,-0.01674811959439006,-0.054945054945069224,1056550.2865384617,3003023.9,1712349.7874999999,0.6170177928897379,1.7537444288087665,0.7112023197985012,0.6636671755704723,0.4840079893885453,0.022911607020103694,1.204874473153747,up,rejection,neutral,112,1
daily,2025-06-05,daily_low,1749157200000,1749157200000,0.0,2.1936,2.0804,181,3.6002691790040364,3.6098827148625237,1.0767160161507499,900,0,2.099425788177857,0.01915720709174158,0.9517011658339289,0.02670000000000039,1.2172,0.0,-3.2924709971349415,-4.67151257002638,0.7546625648913702,2.4839029751133146,-0.16998835710005017,5.441261295904632,1510810.6762430938,10962860.3,9093735.554166667,0.16613752041105417,1.2055398174600445,0.2656991708494962,0.1256307186995197,0.10805078395835839,6.588921282798843,-1.7368708971553621,up,continuation,strong_up,113,0
daily,2025-06-11,daily_low,1749675600000,1749679500000,65.0,2.2574,2.2684,168,-1.8206665491095095,0.18074413683652663,2.0366778345970835,135,800,1.6335725845015994,-0.008545905288900446,2.1135132755052637,0.012100000000000222,0.536,1.6221,-1.2866925459065766,-0.7586055689541807,0.23823693646035407,0.8915944579295563,-0.03216736923802753,-0.4849232939516893,1501818.800595238,9328730.2,1820631.1541666668,0.8248891035167667,5.123899027351268,1.0932910873958925,0.619390849269452,0.7619853738849556,1.5840158401584072,0.66891113670594,down,continuation,strong_down,114,0
daily,2025-06-12,daily_low,1749762000000,1749762000000,0.0,2.235,2.1833,181,-1.2229194338844844,0.9526863005542038,4.685567718591126,45,340,3.649548108920693,-0.01180579186198438,5.423190378942588,0.006299999999999972,0.2819,0.0,-0.9261781530917994,-2.4497094322753767,0.40019694957174795,1.2887334542680864,-0.1266843796006043,2.3679750835890556,3421598.1359116025,24840053.4,4261217.079166667,0.8029626447899102,5.829333014139185,1.1913797456647799,0.6645522544513175,0.5570544049181619,7.400288322921668,-1.3825503355704667,down,continuation,strong_down,115,0
daily,2025-06-16,daily_high,1750107600000,1750107600000,0.0,2.1869,2.3219,181,-5.417976657048103,0.09474998923296446,5.792669796287527,5,890,3.0705179138865346,-0.019992121695361024,5.710840260131792,0.0052000000000003155,0.2378,0.0,-0.710920770877942,-0.21949644932214782,0.28837733465409127,0.7240504474846435,-0.02063975556950988,-5.81420388474955,2879892.533149171,15628517.9,3551606.9874999993,0.8108702745785359,4.40040746484763,1.3580556760106142,0.5032458704723168,0.5752365067170349,6.273720791988659,-0.02285818780285832,down,continuation,strong_down,116,0
daily,2025-06-17,daily_low,1750194000000,1750194000000,0.0,2.1704,2.1678,181,-1.411569332964304,0.38287664913736286,2.0435464526247915,260,835,1.9682166398693097,-0.004919205481019549,2.317241379310335,0.00649999999999995,0.2995,0.0,-0.692025664527951,-0.3769941611879907,0.35289233324107516,1.2858780351428645,-0.04540456336479427,0.11993726358518837,1677100.3381215471,8824376.0,3201211.7624999997,0.5238954691369148,2.7565736523186355,0.4961562962727202,0.35812890869321246,0.7142289773086166,2.2086178478926275,0.2626244010320696,down,continuation,strong_down,117,0
daily,2025-06-20,daily_low,1750453200000,1750453200000,0.0,2.143,2.1267,181,0.5313396341750066,0.8275732355292161,0.9169135280011214,810,125,1.1954267822451567,0.006338104270548039,0.8839986834062232,0.005300000000000082,0.2473,0.0,0.22096850023507986,0.3247364457831281,0.24313882227550832,0.7299884603261892,0.05339644406858982,0.7664456669958037,854108.7922651935,3023584.9,2147785.3,0.39766953999787297,1.4077686908463338,0.5079342094078647,0.2915693357866512,0.3935733447203941,1.6989369779802392,0.06066262249183757,up,continuation,neutral,118,0
daily,2025-06-23,daily_high,1750712400000,1750715400000,50.0,2.0889,2.09,171,4.3875598086124565,5.741626794258379,0.2918660287081337,490,0,3.1895971030382686,0.01539602611408777,1.689296580536776,0.00649999999999995,0.3112,0.0388,0.04800768122899134,1.638704642996503,0.40231259968101984,1.244235494599066,0.025560651856862234,-0.05263157894735201,3192112.2643274856,15174928.7,4065244.733333333,0.7852201955157778,3.732845054953723,0.987307232738028,0.6170993771697132,0.7512539766395921,5.797309588778772,0.23993473775134783,up,continuation,strong_up,119,0
daily,2025-06-26,daily_low,1750971600000,1750971600000,0.0,2.1688,2.1286,181,-1.7805130132481461,0.25838579347928503,2.475805693883313,0,245,1.9684665082433457,-0.006381410287071822,2.236211594475246,0.006099999999999994,0.2813,0.0,0.4802485992749286,0.6128895384470274,0.234504682263773,0.8259279285378668,0.034351652714143165,1.888565254157663,1635530.7359116024,11086911.9,1876040.75,0.8717991525032718,5.909739380661108,1.0872990214453855,0.6807622071464421,0.8477372604521728,4.4751673972734825,-1.5999631132423437,down,continuation,strong_down,120,0
daily,2025-06-27,daily_high,1751058000000,1751091900000,565.0,2.1974,2.1972,68,-0.18204988166757707,0.12743491716731,0.8192244675041069,10,115,0.6619570204047974,-0.0003186237765567632,0.8189262966332936,0.0036000000000000476,0.1638,0.6617,0.5406396041418506,0.609784053917752,0.1680168699557029,0.5027910062771574,0.029029935069068608,0.009102494083377842,1269631.0220588236,5623618.5,1277437.1041666667,0.9938892630546101,4.4022664455707625,1.3256431347963937,0.9051164247336608,0.7711566490855118,0.11832165286248102,0.8351688693098485,flat,rejection,neutral,121,1
daily,2025-06-30,daily_high,1751317200000,1751317200000,0.0,2.2191,2.2877,181,-3.829173405603887,0.419635441710007,4.24006644227827,0,875,2.0692280402910117,-0.01776302495232485,4.135157581850778,0.010699999999999932,0.4822,0.0,-1.0563532100202728,2.625106211707883,0.6294531625650218,2.1678645112791277,0.058026156589448555,-2.9986449272194777,2050264.3569060776,11073788.6,9535506.287500001,0.2150136862259478,1.1613215141514317,0.304828942728543,0.1471357652859185,0.19343597911522709,3.5239511513676636,1.296389281964668,down,continuation,strong_down,122,0
daily,2025-07-01,daily_low,1751403600000,1751418900000,255.0,2.1608,2.1692,130,0.2627696846763802,1.5627881246542523,0.6361792365849075,445,0,1.0771835942315247,0.004436483061969099,1.1190974433627492,0.014599999999999724,0.6757,11.2555,-0.3771849126034952,-0.10608366772750191,0.1440623271252078,0.40791524864102985,-0.0061667736242579305,-0.3872395353125559,1200558.9692307692,5165056.7,859406.0625,1.3969635794031523,6.0100305610771745,1.2459410161429916,1.3764838331737865,1.5645681091315529,0.25053354365778274,1.9576082932247316,up,rejection,neutral,123,2
daily,2025-07-02,daily_high,1751490000000,1751490000000,0.0,2.2367,2.2575,181,1.6124031007751936,2.378737541528243,1.4928017718715225,840,200,2.152308868077237,0.015021768631283879,1.3018642341584516,0.006299999999999972,0.2817,0.0,-0.5124127573106994,0.013322083573879347,0.28257659653008455,0.9716849598209083,0.0033585303209733874,-0.9213732004429648,2108159.8116022097,10890069.5,2781602.608333333,0.7578939584275723,3.915034256645689,0.6362937117728055,0.6115072907625646,1.0214876446437442,3.330799839048599,0.580088137422416,up,continuation,strong_up,124,0
daily,2025-07-04,daily_low,1751662800000,1751662800000,0.0,2.2382,2.2195,181,-0.06758278891642518,0.5947285424645136,0.48659608019824924,570,330,0.994777873632453,0.0004523664249922694,0.9362121483605151,0.0026000000000001577,0.1162,0.0,0.4073319755600969,0.548404641044245,0.13685514755575284,0.45168463406982184,0.023130253631392556,0.8425321018247325,723159.6303867404,3044283.5,806878.2791666667,0.89624376942407,3.772915418102587,0.9595976410878208,0.8588839021862584,0.8706758962182277,1.3356272920722634,-0.24573317844696901,flat,continuation,neutral,125,0
daily,2025-07-07,daily_high,1751922000000,1751969400000,790.0,2.2897,2.2893,23,0.08299480190451286,0.4586554842091449,0.20530293102693858,90,20,0.3979536047706487,0.013626720907663491,0.3479471120389704,0.004100000000000215,0.1791,1.0467,0.3776401879418584,0.3688254665203058,0.17290583730106926,0.49902732243729514,0.012677662747850513,0.017472589874632242,1951462.360869565,5795618.7,1651008.8999999997,1.1819817330297646,3.510349762499767,1.363197756578677,1.3287555956153325,0.9268784882585029,0.44110582172336976,0.2232338264903992,flat,continuation,neutral,126,3
daily,2025-07-11,daily_high,1752267600000,1752267600000,0.0,2.5924,2.7742,181,0.9984860500324358,2.721505298824883,4.094874197966979,305,85,4.628659300921199,0.018715261835472504,3.795688847235245,0.022299999999999986,0.8602,0.0,-3.4917080680148387,-2.6710419533537944,0.6775226491721328,1.9583243459334159,-0.06810132679558911,-6.553240573859129,5437593.343093923,34725025.5,7846645.741666667,0.6929831576592816,4.425461100608351,1.1063316864898733,0.47219964304726386,0.5035749469524876,9.925165869464584,-2.5633315793430067,up,continuation,neutral,127,0
daily,2025-07-14,daily_high,1752526800000,1752528900000,35.0,2.948,2.9475,174,-1.5572519083969334,0.5733672603901658,4.882103477523322,140,340,3.8023701691462177,-0.011510058579214288,4.944739243586714,0.011800000000000033,0.4003,0.828,0.8719832469360386,0.2935454142062307,0.4660729431721815,1.4064502335695017,0.02702903503818829,0.01696352841391576,4639366.324712643,28273528.1,4383346.629166666,1.0584073579402618,6.450214982285163,0.9815865589668749,1.2300069305227697,0.9636285843311407,0.5563093622795106,5.150520759024115,down,rejection,strong_down,128,0
daily,2025-07-21,daily_high,1753131600000,1753135200000,60.0,3.5598,3.5603,169,-1.1600146055107623,0.43535657107547937,3.9378704041794137,260,415,3.321475871790563,-0.016276195218103983,4.221805668242734,0.011400000000000077,0.3202,0.2168,0.8660344142200004,0.1607173067162802,0.3524983849675591,1.1513920433541869,-0.0018893450270574391,-0.014043760357265482,3680727.2532544383,30066418.4,2685030.7333333334,1.3708324480461334,11.19779301843373,1.3129417567152648,1.6248149047966736,1.1781808890373326,0.449463453002978,4.084675886669978,down,rejection,strong_down,129,0
daily,2025-07-22,daily_low,1753218000000,1753259700000,695.0,3.4609,3.4601,42,-0.45374411144187365,0.4653044709690408,0.8439062454842442,25,100,0.9115815896624604,-0.012638552041222694,1.2260756943445028,0.011200000000000099,0.3236,0.861,-0.38496897264996144,-0.27323190198165215,0.20917025519493626,0.6133658045792362,-0.016111354394744988,0.023120719054360046,2567387.442857143,8094698.6,2156148.4125,1.1907285361123734,3.7542399925125745,1.2455196922316947,1.5213982698353392,0.8052676462700857,0.8744061325016832,0.44208153948394546,down,continuation,neutral,130,3
daily,2025-07-24,daily_low,1753390800000,1753414200000,390.0,3.05,3.0534,103,2.872208030392346,3.2324621733149934,0.6157070806314177,475,260,3.3842072391779965,0.021563158456048108,2.507062146892657,0.044099999999999806,1.4459,4.7554,-1.3481997380275466,-1.111253442643949,0.5705388528634763,1.7545349232216825,-0.0932398603455836,-0.1113512805397285,4346627.36407767,18555707.5,4952985.2375,0.8775772903921703,3.746368424341584,0.9991734018011054,0.8930417859645279,0.7444327007532006,0.5074803928029934,3.34754098360656,up,rejection,strong_up,131,2
daily,2025-07-28,daily_low,1753736400000,1753736400000,0.0,3.1609,3.1493,181,-0.1905185279268481,1.1081827707744556,2.3211507319086833,705,220,2.9791011344719234,0.004364457542073248,2.133248931793009,0.015199999999999658,0.4809,0.0,-0.6109334937165608,-0.0350218090356158,0.3961197726478893,1.3639974861233315,-0.03578131071372472,0.36833582065854664,2456149.7430939227,22564086.9,3192419.6291666664,0.7693693274699805,7.068020348531066,0.9290490853925975,0.6228877991161018,0.7563874623204019,2.753397048306345,0.7371318295422291,flat,continuation,neutral,132,0
daily,2025-07-29,daily_low,1753822800000,1753874100000,855.0,3.0762,3.073,10,-0.745200130165959,0.767979173446146,1.0380735437682986,0,35,0.579479674574613,-0.09924168466309707,0.8167914090465384,0.026699999999999946,0.868,3.2878,-0.3573383124617676,-0.5334533067677855,0.2945004881223543,0.8683688191870792,-0.004763114973859545,0.10413276928083605,5709060.95,11443072.1,2125170.295833334,2.686401631527289,5.384543592781998,2.9565032093281003,1.8176019937037553,3.1354251765443317,1.1541876294761733,0.6631558416227805,down,continuation,neutral,133,3
daily,2025-08-01,daily_low,1754082000000,1754087100000,85.0,2.9279,2.9323,164,-0.06479555297889072,2.9874160215530363,1.3402448589844262,390,15,2.567404835924685,0.00039728213925353367,2.9154518950437343,0.03770000000000007,1.2876,3.7835,-1.9670388091440623,-0.8935169633859501,0.5229114801805199,1.7627160040455683,-0.03275651649622324,-0.15005285953006034,2548115.1646341463,18563764.1,3565345.279166667,0.7146895924844959,5.206722672408024,0.9486260988792241,0.5698443618987796,0.6287801479543773,1.2063601797442232,3.142183817753326,flat,rejection,neutral,134,0
