exit_ts_utc,symbol,tp_r,r,equity_before,risk_usd,pnl_usd,withdrawal_usd,cumulative_withdrawn_usd,return_pct_trade,equity_after,equity_peak,drawdown_usd,drawdown_pct,day,week_start,month
2022-07-01 16:35:00+00:00,BTCUSDT,8.0,0.6751018173950626,50999.50928206713,764.9926392310069,516.4479210386983,0.0,17571.218263743052,0.01012652726092594,51515.95720310583,63348.16462581077,11832.207422704945,-0.18678058776597917,2022-07-01,2022-06-28,2022-07
2022-07-01 21:30:00+00:00,XRPUSDT,8.0,0.6752499999999944,51515.95720310583,772.7393580465874,521.7922515209538,0.0,17571.218263743052,0.010128749999999916,52037.74945462678,63348.16462581077,11310.415171183995,-0.17854369164431394,2022-07-01,2022-06-28,2022-07
2022-07-03 21:10:00+00:00,BTCUSDT,8.0,0.6834916283083953,52037.74945462678,780.5662418194016,533.5104916237075,0.0,17571.218263743052,0.01025237442462593,52571.25994625049,63348.16462581077,10776.904679560284,-0.17012181399758042,2022-07-03,2022-06-28,2022-07
2022-07-04 06:55:00+00:00,XRPUSDT,8.0,0.6771634146341436,52571.25994625049,788.5688991937573,533.9900084523325,0.0,17571.218263743052,0.010157451219512155,53105.24995470282,63348.16462581077,10242.914671107952,-0.16169236680512367,2022-07-04,2022-06-28,2022-07
2022-07-04 13:55:00+00:00,ETHUSDT,8.0,0.6936808153477227,53105.24995470282,796.5787493205423,552.5713963173431,0.0,17571.218263743052,0.010405212230215842,53657.82135102016,63348.16462581077,9690.343274790612,-0.15296959796752108,2022-07-04,2022-06-28,2022-07
2022-07-08 00:15:00+00:00,BTCUSDT,8.0,5.2962813084112055,53657.82135102016,804.8673202653024,4262.803744072136,0.0,17571.218263743052,0.07944421962616807,57920.6250950923,63348.16462581077,5427.5395307184735,-0.08567792867841129,2022-07-08,2022-07-05,2022-07
2022-07-08 08:45:00+00:00,XRPUSDT,8.0,0.6746571428571454,57920.6250950923,868.8093764263845,586.1484515873227,0.0,17571.218263743052,0.010119857142857182,58506.77354667962,63348.16462581077,4841.39107913115,-0.07642511993407552,2022-07-08,2022-07-05,2022-07
2022-07-08 22:00:00+00:00,BTCUSDT,8.0,0.6777785352683102,58506.77354667962,877.6016032001943,594.8195291661485,0.0,17571.218263743052,0.010166678029024654,59101.59307584577,63348.16462581077,4246.571549965003,-0.06703543149275026,2022-07-08,2022-07-05,2022-07
2022-07-12 05:30:00+00:00,BTCUSDT,8.0,0.6289882562277445,59101.59307584577,886.5238961376865,557.6131195358695,0.0,17571.218263743052,0.009434823843416167,59659.20619538164,63348.16462581077,3688.9584304291348,-0.05823307513673559,2022-07-12,2022-07-12,2022-07
2022-07-12 07:25:00+00:00,XRPUSDT,8.0,-1.0219558139534886,59659.20619538164,894.8880929307245,-914.5360894083036,0.0,17571.218263743052,-0.015329337209302326,58744.67010597333,63348.16462581077,4603.494519837441,-0.07266973790053233,2022-07-12,2022-07-12,2022-07
2022-07-13 22:40:00+00:00,BTCUSDT,8.0,0.6892785701157874,58744.67010597333,881.1700515895999,607.371633188534,0.0,17571.218263743052,0.01033917855173681,59352.04173916187,63348.16462581077,3996.1228866489037,-0.06308190474425701,2022-07-13,2022-07-12,2022-07
2022-07-18 05:15:00+00:00,ETHUSDT,8.0,-1.0038269194041254,59352.04173916187,890.280626087428,-893.6876582905189,0.0,17571.218263743052,-0.015057403791061881,58458.35408087135,63348.16462581077,4889.810544939421,-0.07718945882367523,2022-07-18,2022-07-12,2022-07
2022-07-18 12:30:00+00:00,XRPUSDT,8.0,0.6696666666666589,58458.35408087135,876.8753112130703,587.2141667423459,0.0,17571.218263743052,0.010044999999999884,59045.5682476137,63348.16462581077,4302.596378197071,-0.06791982693755916,2022-07-18,2022-07-12,2022-07
2022-07-18 12:35:00+00:00,BTCUSDT,8.0,0.6577925996204962,59045.5682476137,885.6835237142055,582.5960675050086,0.0,17571.218263743052,0.009866888994307443,59628.16431511871,63348.16462581077,3720.000310692063,-0.05872309533615716,2022-07-18,2022-07-12,2022-07
2022-07-18 20:00:00+00:00,BTCUSDT,8.0,7.946186075949368,59628.16431511871,894.4224647267806,7107.247335228259,0.0,17571.218263743052,0.11919279113924051,66735.41165034697,66735.41165034697,0.0,0.0,2022-07-18,2022-07-12,2022-07
2022-07-19 16:00:00+00:00,SOLUSDT,8.0,-1.0207,66735.41165034697,1001.0311747552046,-1021.7525200726373,0.0,17571.218263743052,-0.0153105,65713.65913027433,66735.41165034697,1021.7525200726377,-0.015310500000000005,2022-07-19,2022-07-19,2022-07
2022-07-20 01:25:00+00:00,BTCUSDT,8.0,0.6798588404133181,65713.65913027433,985.704886954115,670.1401814343654,0.0,17571.218263743052,0.010197882606199771,66383.7993117087,66735.41165034697,351.61233863826783,-0.005268752075442418,2022-07-20,2022-07-19,2022-07
2022-07-20 16:00:00+00:00,BTCUSDT,8.0,-1.0423825491363905,66383.7993117087,995.7569896756305,-1037.9597092184622,0.0,17571.218263743052,-0.01563573823704586,65345.83960249024,66735.41165034697,1389.572047856731,-0.020822109484200713,2022-07-20,2022-07-19,2022-07
2022-07-20 16:05:00+00:00,ETHUSDT,8.0,0.6585881136950921,65345.83960249024,980.1875940373535,645.5398986243913,0.0,17571.218263743052,0.00987882170542638,65991.37950111463,66735.41165034697,744.0321492323419,-0.011148985685899726,2022-07-20,2022-07-19,2022-07
2022-07-22 16:00:00+00:00,ETHUSDT,8.0,7.93940110974106,65991.37950111463,989.8706925167194,7858.9804746673935,0.0,17571.218263743052,0.11909101664611589,73850.35997578202,73850.35997578202,0.0,0.0,2022-07-22,2022-07-19,2022-07
2022-07-26 04:00:00+00:00,BTCUSDT,8.0,-1.093970588235294,73850.35997578202,1107.7553996367303,-1211.851826161417,0.0,17571.218263743052,-0.01640955882352941,72638.5081496206,73850.35997578202,1211.8518261614227,-0.016409558823529458,2022-07-26,2022-07-26,2022-07
2022-07-26 04:00:00+00:00,SOLUSDT,8.0,-1.1098899999999985,72638.5081496206,1089.577622244309,-1209.3113071527343,0.0,17571.218263743052,-0.016648349999999975,71429.19684246786,73850.35997578202,2421.163133314156,-0.0327847167448897,2022-07-26,2022-07-26,2022-07
2022-07-26 04:00:00+00:00,XRPUSDT,8.0,-1.0774923076923095,71429.19684246786,1071.4379526370178,-1154.4661521359837,0.0,17571.218263743052,-0.01616238461538464,70274.73069033188,73850.35997578202,3575.629285450137,-0.048417222158737006,2022-07-26,2022-07-26,2022-07
2022-07-26 12:00:00+00:00,ETHUSDT,8.0,-1.0497699646643108,70274.73069033188,1054.1209603549783,-1106.5845233037548,0.0,17571.218263743052,-0.015746549469964663,69168.14616702813,73850.35997578202,4682.2138087538915,-0.06340136744478087,2022-07-26,2022-07-26,2022-07
2022-07-27 09:10:00+00:00,BTCUSDT,8.0,0.6811300089578958,69168.14616702813,1037.5221925054218,706.6875002752336,0.0,17571.218263743052,0.010216950134368435,69874.83366730336,73850.35997578202,3975.5263084786566,-0.05383218592004646,2022-07-27,2022-07-26,2022-07
2022-07-27 09:10:00+00:00,SOLUSDT,8.0,0.6905035398230107,69874.83366730336,1048.1225050095504,723.7322998772559,0.0,17571.218263743052,0.01035755309734516,70598.56596718062,73850.35997578202,3251.7940086013987,-0.04403220254671436,2022-07-27,2022-07-26,2022-07
2022-07-27 11:55:00+00:00,XRPUSDT,8.0,0.6797469387755134,70598.56596718062,1058.9784895077094,719.8373864719825,0.0,17571.218263743052,0.010196204081632701,71318.4033536526,73850.35997578202,2531.9566221294226,-0.03428495978841184,2022-07-27,2022-07-26,2022-07
2022-07-28 20:35:00+00:00,ETHUSDT,8.0,-1.0166934642627172,71318.4033536526,1069.776050304789,-1087.6343185696626,0.0,17571.218263743052,-0.015250401963940756,70230.76903508294,73850.35997578202,3619.590940699083,-0.04901250233426169,2022-07-28,2022-07-26,2022-07
2022-07-29 06:35:00+00:00,BTCUSDT,8.0,-1.0199521763392858,70230.76903508294,1053.461535526244,-1074.4803858497185,0.0,17571.218263743052,-0.015299282645089287,69156.28864923322,73850.35997578202,4694.071326548801,-0.06356192885299605,2022-07-29,2022-07-26,2022-07
2022-07-30 13:05:00+00:00,BTCUSDT,8.0,-1.014488732394366,69156.28864923322,1037.3443297384983,-1052.3741341328926,0.0,17571.218263743052,-0.015217330985915493,68103.91451510033,73850.35997578202,5746.445460681687,-0.07781201692945217,2022-07-30,2022-07-26,2022-07
2022-07-30 20:00:00+00:00,SOLUSDT,8.0,7.305949999999862,68103.91451510033,1021.5587177265049,7463.456913773817,0.0,17571.218263743052,0.10958924999999792,75567.37142887415,75567.37142887415,0.0,0.0,2022-07-30,2022-07-26,2022-07
2022-07-31 18:35:00+00:00,BTCUSDT,8.0,5.458482844243782,75567.37142887415,1133.510571433112,6187.248007936608,0.0,17571.218263743052,0.08187724266365672,81754.61943681075,81754.61943681075,0.0,0.0,2022-07-31,2022-07-26,2022-07
2022-08-01 13:30:00+00:00,XRPUSDT,8.0,7.969107692307692,81754.61943681075,1226.3192915521613,9772.670499533648,0.0,17571.218263743052,0.11953661538461538,91527.2899363444,91527.2899363444,0.0,0.0,2022-08-01,2022-07-26,2022-08
2022-08-03 22:30:00+00:00,SOLUSDT,8.0,0.6876387096774232,91527.2899363444,1372.909349045166,944.065613281489,0.0,17571.218263743052,0.010314580645161348,92471.35554962589,92471.35554962589,0.0,0.0,2022-08-03,2022-08-02,2022-08
2022-08-08 19:35:00+00:00,ETHUSDT,8.0,0.6050242477876124,92471.35554962589,1387.0703332443884,839.211184999699,0.0,17571.218263743052,0.009075363716814186,93310.5667346256,93310.5667346256,0.0,0.0,2022-08-08,2022-08-02,2022-08
2022-08-10 09:05:00+00:00,XRPUSDT,8.0,0.6639199999999963,93310.5667346256,1399.658501019384,929.2612719967842,0.0,17571.218263743052,0.009958799999999945,94239.82800662238,94239.82800662238,0.0,0.0,2022-08-10,2022-08-09,2022-08
2022-08-11 12:10:00+00:00,ETHUSDT,8.0,-1.0140919020244938,94239.82800662238,1413.5974200993357,-1433.5176964454529,0.0,17571.218263743052,-0.015211378530367409,92806.31031017692,94239.82800662238,1433.5176964454586,-0.01521137853036747,2022-08-11,2022-08-09,2022-08
2022-08-12 08:10:00+00:00,ETHUSDT,8.0,0.6492081850533747,92806.31031017692,1392.0946546526538,903.7592441695539,0.0,17571.218263743052,0.009738122775800622,93710.06955434648,94239.82800662238,529.7584522758989,-0.005621386026284703,2022-08-12,2022-08-09,2022-08
2022-08-13 00:00:00+00:00,ETHUSDT,8.0,-1.0756027486910984,93710.06955434648,1405.6510433151973,-1511.9221258903365,0.0,17571.218263743052,-0.016134041230366478,92198.14742845614,94239.82800662238,2041.6805781662406,-0.0216647315827313,2022-08-13,2022-08-09,2022-08
2022-08-13 08:45:00+00:00,SOLUSDT,8.0,0.6625789473684119,92198.14742845614,1382.972211426842,916.3282720869619,0.0,17571.218263743052,0.00993868421052618,93114.4757005431,94239.82800662238,1125.3523060792795,-0.01194136629791176,2022-08-13,2022-08-09,2022-08
2022-08-14 16:20:00+00:00,SOLUSDT,8.0,5.457902941176481,93114.4757005431,1396.7171355081464,7623.146561881501,0.0,17571.218263743052,0.0818685441176472,100737.6222624246,100737.6222624246,0.0,0.0,2022-08-14,2022-08-09,2022-08
2022-08-17 20:00:00+00:00,SOLUSDT,8.0,-1.035202857142857,100737.6222624246,1511.064333936369,-1564.2581158175974,0.0,17571.218263743052,-0.015528042857142856,99173.364146607,100737.6222624246,1564.2581158176035,-0.015528042857142932,2022-08-17,2022-08-16,2022-08
2022-08-18 00:25:00+00:00,BTCUSDT,8.0,0.5092745901639268,99173.364146607,1487.6004621991049,757.5971157141173,0.0,17571.218263743052,0.007639118852458902,99930.96126232111,100737.6222624246,806.661000103486,-0.008007544569615832,2022-08-18,2022-08-16,2022-08
2022-08-19 04:00:00+00:00,BTCUSDT,8.0,-1.0828035714285713,99930.96126232111,1498.9644189348166,-1623.0840262669726,0.0,17571.218263743052,-0.01624205357142857,98307.87723605415,100737.6222624246,2429.7450263704523,-0.024119539173169002,2022-08-19,2022-08-16,2022-08
2022-08-19 04:00:00+00:00,SOLUSDT,8.0,-1.0514956521739138,98307.87723605415,1474.6181585408121,-1550.5545823223672,0.0,17571.218263743052,-0.01577243478260871,96757.32265373178,100737.6222624246,3980.299608692818,-0.039511550097182324,2022-08-19,2022-08-16,2022-08
2022-08-19 08:00:00+00:00,XRPUSDT,8.0,-1.083169230769229,96757.32265373178,1451.3598398059767,-1572.0683212519914,0.0,17571.218263743052,-0.016247538461538435,95185.25433247979,100737.6222624246,5552.367929944812,-0.05511712312884176,2022-08-19,2022-08-16,2022-08
2022-08-19 12:00:00+00:00,ETHUSDT,8.0,-1.0154327433628318,95185.25433247979,1427.7788149871967,-1449.8133590177822,0.0,17571.218263743052,-0.015231491150442476,93735.44097346201,100737.6222624246,7002.181288962587,-0.06950909830610941,2022-08-19,2022-08-16,2022-08
2022-08-22 08:00:00+00:00,XRPUSDT,8.0,-1.2525249999999928,93735.44097346201,1406.0316146019302,-1761.0897480792726,0.0,17571.218263743052,-0.01878787499999989,91974.35122538274,100737.6222624246,8763.271037041864,-0.08699104505577149,2022-08-22,2022-08-16,2022-08
2022-08-23 08:25:00+00:00,BTCUSDT,8.0,0.677132675044886,91974.35122538274,1379.6152683807409,934.1825772114194,0.0,17571.218263743052,0.010156990125673289,92908.53380259416,100737.6222624246,7829.08845983044,-0.07771762211575162,2022-08-23,2022-08-23,2022-08
2022-08-26 00:05:00+00:00,SOLUSDT,8.0,0.666535483870974,92908.53380259416,1393.6280070389123,928.9025180078227,0.0,17571.218263743052,0.00999803225806461,93837.43632060198,100737.6222624246,6900.185941822623,-0.06849661315062039,2022-08-26,2022-08-23,2022-08
2022-08-26 16:00:00+00:00,SOLUSDT,8.0,-1.0218425531914894,93837.43632060198,1407.5615448090296,-1438.3062827218157,0.0,17571.218263743052,-0.015327638297872339,92399.13003788017,100737.6222624246,8338.492224544432,-0.08277436013749073,2022-08-26,2022-08-23,2022-08
2022-08-26 20:00:00+00:00,ETHUSDT,8.0,-1.0631968253968258,92399.13003788017,1385.9869505682025,-1473.5769258855403,0.0,17571.218263743052,-0.01594795238095239,90925.55311199462,100737.6222624246,9812.069150429976,-0.09740223096460654,2022-08-26,2022-08-23,2022-08
2022-08-26 21:30:00+00:00,BTCUSDT,8.0,-1.0297274809160308,90925.55311199462,1363.8832966799193,-1404.428111353665,0.0,17571.218263743052,-0.015445912213740462,89521.12500064095,100737.6222624246,11216.497261783647,-0.11134367686944535,2022-08-26,2022-08-23,2022-08
2022-08-29 04:15:00+00:00,XRPUSDT,8.0,0.6121272727272719,89521.12500064095,1342.8168750096143,821.9748314717931,0.0,17571.218263743052,0.009181909090909077,90343.09983211274,100737.6222624246,10394.52243031186,-0.10318411529739913,2022-08-29,2022-08-23,2022-08
2022-08-30 12:30:00+00:00,SOLUSDT,8.0,0.6921876033057828,90343.09983211274,1355.146497481691,938.0156062200778,0.0,17571.218263743052,0.010382814049586742,91281.11543833282,100737.6222624246,9456.506824091775,-0.09387264272981632,2022-08-30,2022-08-30,2022-08
2022-08-30 20:05:00+00:00,XRPUSDT,8.0,0.6595500000000025,91281.11543833282,1369.2167315749923,903.0668953102896,0.0,17571.218263743052,0.009893250000000037,92184.18233364311,100737.6222624246,8553.439928781489,-0.08490809825250312,2022-08-30,2022-08-30,2022-08
2022-08-30 21:55:00+00:00,BTCUSDT,8.0,0.6458086916742806,92184.18233364311,1382.7627350046466,893.0001927893007,0.0,17571.218263743052,0.009687130375114207,93077.18252643241,100737.6222624246,7660.439735992186,-0.07604348369506386,2022-08-30,2022-08-30,2022-08
2022-09-07 00:20:00+00:00,BTCUSDT,8.0,-1.0499021220159157,93077.18252643241,1396.1577378964862,-1465.8289716864615,0.0,17571.218263743052,-0.015748531830238735,91611.35355474595,100737.6222624246,9126.268707678653,-0.09059444230184865,2022-09-07,2022-09-06,2022-09
2022-09-09 08:00:00+00:00,SOLUSDT,8.0,-1.0946909090909096,91611.35355474595,1374.170303321189,-1504.2917385884034,0.0,17571.218263743052,-0.016420363636363643,90107.06181615754,100737.6222624246,10630.56044626706,-0.10552721225218242,2022-09-09,2022-09-06,2022-09
2022-09-09 12:00:00+00:00,BTCUSDT,8.0,-1.0341261996690565,90107.06181615754,1351.6059272423631,-1397.7311009893162,0.0,17571.218263743052,-0.015511892995035848,88709.33071516822,100737.6222624246,12028.291547256376,-0.11940217842269796,2022-09-09,2022-09-06,2022-09
2022-09-10 04:55:00+00:00,XRPUSDT,8.0,0.6643399999999964,88709.33071516822,1330.6399607275232,883.997351509718,0.0,17571.218263743052,0.009965099999999946,89593.32806667795,100737.6222624246,11144.294195746654,-0.11062693307089799,2022-09-10,2022-09-06,2022-09
2022-09-10 07:45:00+00:00,XRPUSDT,8.0,5.484355737704918,89593.32806667795,1343.8999210001691,7370.425242638464,0.0,17571.218263743052,0.08226533606557376,96963.75330931641,100737.6222624246,3773.868953108191,-0.03746235883230542,2022-09-10,2022-09-06,2022-09
2022-09-11 00:05:00+00:00,XRPUSDT,8.0,-1.1189999999999984,96963.75330931641,1454.456299639746,-1627.5365992968734,0.0,17571.218263743052,-0.016784999999999974,95336.21671001954,100737.6222624246,5401.405552405064,-0.05361855313930519,2022-09-11,2022-09-06,2022-09
2022-09-11 04:10:00+00:00,ETHUSDT,8.0,0.6666303638644977,95336.21671001954,1430.043250650293,953.3102525229739,0.0,17571.218263743052,0.009999455457967465,96289.52696254251,100737.6222624246,4448.095299882087,-0.04415525401517484,2022-09-11,2022-09-06,2022-09
2022-09-12 16:25:00+00:00,SOLUSDT,8.0,0.6748666666666681,96289.52696254251,1444.3429044381376,974.7388814418198,0.0,17571.218263743052,0.01012300000000002,97264.26584398434,100737.6222624246,3473.356418440264,-0.03447923765157035,2022-09-12,2022-09-06,2022-09
2022-09-13 20:55:00+00:00,ETHUSDT,8.0,0.6746575596816975,97264.26584398434,1458.963987659765,984.3010835780153,0.0,17571.218263743052,0.010119863395225463,98248.56692756235,100737.6222624246,2489.055334862249,-0.024708299431350333,2022-09-13,2022-09-13,2022-09
2022-09-14 07:50:00+00:00,XRPUSDT,8.0,0.6475473684210472,98248.56692756235,1473.7285039134351,954.3090144762319,0.0,17571.218263743052,0.009713210526315708,99202.87594203859,100737.6222624246,1534.7463203860098,-0.015235085819158445,2022-09-14,2022-09-13,2022-09
2022-09-14 18:10:00+00:00,BTCUSDT,8.0,-1.0187500929944204,99202.87594203859,1488.0431391305788,-1515.9440863689865,0.0,17571.218263743052,-0.015281251394916307,97686.93185566961,100737.6222624246,3050.6904067549913,-0.030283526037649056,2022-09-14,2022-09-13,2022-09
2022-09-15 00:35:00+00:00,BTCUSDT,8.0,0.6821529991047469,97686.93185566961,1465.3039778350442,999.561503080291,0.0,17571.218263743052,0.010232294986571204,98686.4933587499,100737.6222624246,2051.128903674704,-0.02036110102272859,2022-09-15,2022-09-13,2022-09
2022-09-15 22:40:00+00:00,XRPUSDT,8.0,0.5915666666666552,98686.4933587499,1480.2974003812483,875.6945988188502,0.0,17571.218263743052,0.008873499999999828,99562.18795756875,100737.6222624246,1175.4343048558512,-0.011668275252653904,2022-09-15,2022-09-13,2022-09
2022-09-16 00:15:00+00:00,ETHUSDT,8.0,-1.012167862969005,99562.18795756875,1493.4328193635313,-1511.6047052629615,0.0,17571.218263743052,-0.015182517944535075,98050.58325230579,100737.6222624246,2687.0390101188095,-0.026673639398783755,2022-09-16,2022-09-13,2022-09
2022-09-16 05:00:00+00:00,XRPUSDT,8.0,0.6534285714285606,98050.58325230579,1470.7587487845867,961.0357881343697,0.0,17571.218263743052,0.009801428571428407,99011.61904044016,100737.6222624246,1726.0032219844434,-0.017133650598662675,2022-09-16,2022-09-13,2022-09
2022-09-16 13:55:00+00:00,BTCUSDT,8.0,-1.0214598984771577,99011.61904044016,1485.1742856066023,-1517.045974996605,0.0,17571.218263743052,-0.015321898477157364,97494.57306544355,100737.6222624246,3243.0491969810537,-0.03219302902080423,2022-09-16,2022-09-13,2022-09
2022-09-17 05:00:00+00:00,BTCUSDT,8.0,0.6780082431928357,97494.57306544355,1462.4185959816532,991.5318630740541,0.0,17571.218263743052,0.010170123647892536,98486.1049285176,100737.6222624246,2251.5173339070025,-0.022350312458653487,2022-09-17,2022-09-13,2022-09
2022-09-18 07:20:00+00:00,XRPUSDT,8.0,-1.0135658536585366,98486.1049285176,1477.291573927764,-1497.332295230657,0.0,17571.218263743052,-0.015203487804878048,96988.77263328694,100737.6222624246,3748.849629137665,-0.03721399756063126,2022-09-18,2022-09-13,2022-09
2022-09-18 15:20:00+00:00,XRPUSDT,8.0,0.6717048780487778,96988.77263328694,1454.831589499304,977.2174754061396,0.0,17571.218263743052,0.010075573170731668,97965.99010869308,100737.6222624246,2771.6321537315234,-0.02751337674529719,2022-09-18,2022-09-13,2022-09
2022-09-19 00:00:00+00:00,XRPUSDT,8.0,7.915100000000001,97965.99010869308,1469.489851630396,11631.15912463975,0.0,17571.218263743052,0.11872650000000001,109597.14923333282,109597.14923333282,0.0,0.0,2022-09-19,2022-09-13,2022-09
2022-09-19 04:00:00+00:00,BTCUSDT,8.0,-1.0739688691232523,109597.14923333282,1643.9572384999922,-1765.5588963188213,0.0,17571.218263743052,-0.016109533036848783,107831.590337014,109597.14923333282,1765.5588963188202,-0.01610953303684881,2022-09-19,2022-09-13,2022-09
2022-09-19 05:50:00+00:00,SOLUSDT,8.0,0.6678586206896551,107831.590337014,1617.47385505521,1080.2438578387516,0.0,17571.218263743052,0.010017879310344827,108911.83419485275,109597.14923333282,685.3150384800683,-0.006253037084213098,2022-09-19,2022-09-13,2022-09
2022-09-20 21:30:00+00:00,XRPUSDT,8.0,0.6515961538461515,108911.83419485275,1633.6775129227913,1064.4979840454373,0.0,17571.218263743052,0.009773942307692273,109976.33217889818,109976.33217889818,0.0,0.0,2022-09-20,2022-09-20,2022-09
2022-09-21 00:00:00+00:00,ETHUSDT,8.0,-1.018056258351893,109976.33217889818,1649.6449826834728,-1679.4313986797097,0.0,17571.218263743052,-0.015270843875278396,108296.90078021848,109976.33217889818,1679.431398679706,-0.015270843875278328,2022-09-21,2022-09-20,2022-09
2022-09-21 12:40:00+00:00,BTCUSDT,8.0,0.6807059959349557,108296.90078021848,1624.4535117032772,1105.7752455340155,0.0,17571.218263743052,0.010210589939024337,109402.67602575249,109976.33217889818,573.6561531456973,-0.005216178261087445,2022-09-21,2022-09-20,2022-09
2022-09-21 20:15:00+00:00,ETHUSDT,8.0,-1.0147772844036698,109402.67602575249,1641.0401403862872,-1665.2902572586136,0.0,17571.218263743052,-0.015221659266055046,107737.38576849387,109976.33217889818,2238.9464104043145,-0.020358438638981236,2022-09-21,2022-09-20,2022-09
2022-09-22 04:25:00+00:00,BTCUSDT,8.0,0.6847625275330427,107737.38576849387,1616.060786527408,1106.617868829545,0.0,17571.218263743052,0.01027143791299564,108844.00363732342,109976.33217889818,1132.3285415747669,-0.010296111164471378,2022-09-22,2022-09-20,2022-09
2022-09-22 04:25:00+00:00,SOLUSDT,8.0,0.685646875,108844.00363732342,1632.6600545598512,1119.4282643462914,0.0,17571.218263743052,0.010284703125,109963.43190166971,109976.33217889818,12.900277228472987,-0.00011730048613989297,2022-09-22,2022-09-20,2022-09
2022-09-23 03:00:00+00:00,XRPUSDT,8.0,-1.0081421348314608,109963.43190166971,1649.4514785250456,-1662.8815348611488,0.0,17571.218263743052,-0.01512213202247191,108300.55036680856,109976.33217889818,1675.7818120896263,-0.015237658675174237,2022-09-23,2022-09-20,2022-09
2022-09-23 11:40:00+00:00,ETHUSDT,8.0,0.6779427083333346,108300.55036680856,1624.5082555021283,1101.3235264449736,0.0,17571.218263743052,0.010169140625000019,109401.87389325353,109976.33217889818,574.4582856446505,-0.005223471944037716,2022-09-23,2022-09-20,2022-09
2022-09-27 12:20:00+00:00,BTCUSDT,8.0,-1.031229411764706,109401.87389325353,1641.028108398803,-1692.2764509134458,17013.026448081888,34584.24471182494,-0.01546844117647059,90696.5709942582,109976.33217889818,19279.76118463998,-0.17530827590501608,2022-09-27,2022-09-27,2022-09
2022-10-04 05:00:00+00:00,ETHUSDT,8.0,5.45879601722282,90696.5709942582,1360.448564913873,7426.411207788351,0.0,34584.24471182494,0.08188194025834229,98122.98220204655,109976.33217889818,11853.349976851634,-0.10778091742112128,2022-10-04,2022-10-04,2022-10
2022-10-05 00:00:00+00:00,BTCUSDT,8.0,-1.07018611111111,98122.98220204655,1471.8447330306983,-1575.1477910014928,0.0,34584.24471182494,-0.01605279166666665,96547.83441104506,109976.33217889818,13428.497767853129,-0.12210352447478456,2022-10-05,2022-10-04,2022-10
2022-10-09 15:20:00+00:00,XRPUSDT,8.0,-1.0098373417721518,96547.83441104506,1448.2175161656758,-1462.4641268326143,0.0,34584.24471182494,-0.015147560126582277,95085.37028421245,109976.33217889818,14890.961894685737,-0.1354015141227174,2022-10-09,2022-10-04,2022-10
2022-10-09 19:10:00+00:00,ETHUSDT,8.0,0.6522394896719266,95085.37028421245,1426.2805542631866,930.2765008416134,0.0,34584.24471182494,0.009783592345078897,96015.64678505406,109976.33217889818,13960.68539384412,-0.12694263499472158,2022-10-09,2022-10-04,2022-10
2022-10-10 00:15:00+00:00,XRPUSDT,8.0,0.6841352941176514,96015.64678505406,1440.234701775811,985.3153912978423,0.0,34584.24471182494,0.01026202941176477,97000.96217635191,109976.33217889818,12975.370002546275,-0.11798329463687951,2022-10-10,2022-10-04,2022-10
2022-10-10 22:05:00+00:00,BTCUSDT,8.0,-1.0390439864864864,97000.96217635191,1455.0144326452787,-1511.8239964911238,0.0,34584.24471182494,-0.015585659797297298,95489.13817986079,109976.33217889818,14487.193999037394,-0.131730106942202,2022-10-10,2022-10-04,2022-10
2022-10-11 04:00:00+00:00,ETHUSDT,8.0,-1.0745416184971124,95489.13817986079,1432.3370726979117,-1539.10579633023,0.0,34584.24471182494,-0.016118124277456684,93950.03238353056,109976.33217889818,16026.299795367624,-0.14572498898488162,2022-10-11,2022-10-11,2022-10
2022-10-11 04:00:00+00:00,SOLUSDT,8.0,-1.0870818181818187,93950.03238353056,1409.2504857529584,-1531.9705803259371,0.0,34584.24471182494,-0.01630622727272728,92418.06180320462,109976.33217889818,17558.270375693566,-0.15965499146790585,2022-10-11,2022-10-11,2022-10
2022-10-13 08:00:00+00:00,BTCUSDT,8.0,-1.08096478076379,92418.06180320462,1386.2709270480693,-1498.5100487357324,0.0,34584.24471182494,-0.016214471711456853,90919.55175446889,109976.33217889818,19056.780424429293,-0.17328074183661335,2022-10-13,2022-10-11,2022-10
2022-10-13 08:00:00+00:00,ETHUSDT,8.0,-1.0865029147982057,90919.55175446889,1363.7932763170334,-1481.7653699006514,0.0,34584.24471182494,-0.016297543721973083,89437.78638456824,109976.33217889818,20538.54579432994,-0.18675423509232825,2022-10-13,2022-10-11,2022-10
2022-10-13 08:00:00+00:00,XRPUSDT,8.0,-1.0179506329113923,89437.78638456824,1341.5667957685237,-1365.6487688454772,0.0,34584.24471182494,-0.015269259493670884,88072.13761572276,109976.33217889818,21904.19456317542,-0.19917189570883242,2022-10-13,2022-10-11,2022-10
2022-10-15 10:05:00+00:00,SOLUSDT,8.0,-1.02568,88072.13761572276,1321.0820642358415,-1355.0074516454179,0.0,34584.24471182494,-0.0153852,86717.13016407735,109976.33217889818,23259.20201482084,-0.21149279625897288,2022-10-15,2022-10-11,2022-10
2022-10-15 23:00:00+00:00,SOLUSDT,8.0,-1.020434090909091,86717.13016407735,1300.7569524611602,-1327.3367382783836,0.0,34584.24471182494,-0.015306511363636364,85389.79342579897,109976.33217889818,24586.538753099216,-0.223562090733344,2022-10-15,2022-10-11,2022-10
