symbol,chunk,chunk_start_utc,chunk_end_utc,n_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
SOLUSDT,2025-04,2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,10,25.422921396254882,19.822921396254888,-5.599999999999994,70.0,2.0783694827465524,3.825
SOLUSDT,2025-05,2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,5,3.735772465733377,-0.46422753426660146,-4.199999999999979,60.0,1.0675445945945938,0.8
SOLUSDT,2025-06,2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,6,2.59943761442047,7.399437614420478,4.800000000000008,66.66666666666666,1.0099376777251186,5.805555555555556
SOLUSDT,2025-07,2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,11,-11.51989413322508,1.2801058667749317,12.800000000000011,72.72727272727273,2.1762329813664634,9.454545454545455
SOLUSDT,2025-08,2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,4,4.8335899834640506,8.033589983464054,3.2000000000000037,75.0,0.0,0.5625
SOLUSDT,2025-09,2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,7,10.562770846757674,12.362770846757677,1.8000000000000025,71.42857142857143,2.036423050925989,5.571428571428572
SOLUSDT,2025-10,2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,8,18.416475324384294,20.016475324384302,1.6000000000000085,50.0,1.0866906250000028,0.3020833333333333
SOLUSDT,2025-11,2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,8,9.626948430685372,5.426948430685356,-4.200000000000016,50.0,2.6110461658086805,7.614583333333333
SOLUSDT,2025-12,2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,3,14.677367837837842,13.27736783783785,-1.3999999999999915,100.0,0.0,0.638888888888889
SOLUSDT,2026-01,2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,9,-0.2736420603876881,-2.8736420603876893,-2.6000000000000014,44.44444444444444,3.067392029847244,11.851851851851851
SOLUSDT,2026-02,2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,8,18.31653670022451,14.1165367002245,-4.20000000000001,62.5,1.034808695652174,2.7604166666666665
