exit_ts,symbol,pnl_r,reason,withdrawal_usd,risk_usd_1r,pnl_usd,equity,period
2023-12-20 20:00:00+00:00,BTCUSDT,1.5972402028132306,BE,0.0,250.0,399.31,14178.7,"(2023, 12)"
2023-12-20 20:00:00+00:00,SOLUSDT,-1.038333544303797,SL,0.0,250.0,-259.58,13919.12,"(2023, 12)"
2023-12-22 04:00:00+00:00,LINKUSDT,2.4893666666665855,BE,0.0,250.0,622.34,14541.46,"(2023, 12)"
2023-12-22 20:00:00+00:00,LINKUSDT,0.616741153846151,BE,0.0,250.0,154.19,14695.64,"(2023, 12)"
2023-12-23 20:10:00+00:00,LINKUSDT,4.564990000000108,BE,0.0,250.0,1141.25,15836.89,"(2023, 12)"
2023-12-24 20:10:00+00:00,LINKUSDT,-1.0341115107913665,SL,0.0,250.0,-258.53,15578.36,"(2023, 12)"
2023-12-25 16:00:00+00:00,XRPUSDT,1.2295942857142887,BE,0.0,250.0,307.4,15885.76,"(2023, 12)"
2023-12-28 00:00:00+00:00,LINKUSDT,-1.0129603174603174,SL,0.0,250.0,-253.24,15632.52,"(2023, 12)"
2024-01-02 00:00:00+00:00,BTCUSDT,-1.3531583783783783,SL,5000.0,250.0,-338.29,10294.23,"(2024, 1)"
2024-01-02 12:00:00+00:00,SOLUSDT,2.4171888888889157,BE,0.0,250.0,604.3,10898.53,"(2024, 1)"
2024-01-08 08:00:00+00:00,SOLUSDT,1.266554350860867,BE,0.0,250.0,316.64,11215.17,"(2024, 1)"
2024-01-08 20:00:00+00:00,BTCUSDT,-1.0286857537741865,SL,0.0,250.0,-257.17,10958.0,"(2024, 1)"
2024-01-10 22:30:00+00:00,LINKUSDT,0.5147986356745832,BE,0.0,250.0,128.7,11086.7,"(2024, 1)"
2024-01-11 00:05:00+00:00,BTCUSDT,0.5614797919762535,BE,0.0,250.0,140.37,11227.07,"(2024, 1)"
2024-01-11 13:20:00+00:00,XRPUSDT,0.501331446540881,BE,0.0,250.0,125.33,11352.4,"(2024, 1)"
2024-01-11 16:00:00+00:00,BTCUSDT,0.7899166930881407,BE,0.0,250.0,197.48,11549.88,"(2024, 1)"
2024-01-16 21:30:00+00:00,BTCUSDT,0.5381700493305145,BE,0.0,250.0,134.54,11684.42,"(2024, 1)"
2024-01-19 00:00:00+00:00,BTCUSDT,1.495194928229679,BE,0.0,250.0,373.8,12058.22,"(2024, 1)"
2024-01-23 00:05:00+00:00,SOLUSDT,0.5962479974570816,BE,0.0,250.0,149.06,12207.28,"(2024, 1)"
2024-01-23 02:30:00+00:00,BTCUSDT,0.5668685338529108,BE,0.0,250.0,141.72,12349.0,"(2024, 1)"
2024-01-24 00:00:00+00:00,SOLUSDT,1.8494284199898972,BE,0.0,250.0,462.36,12811.35,"(2024, 1)"
2024-01-27 00:00:00+00:00,BTCUSDT,1.9708239007092199,BE,0.0,250.0,492.71,13304.06,"(2024, 1)"
2024-01-28 04:00:00+00:00,BTCUSDT,-1.1487710247349798,SL,0.0,250.0,-287.19,13016.87,"(2024, 1)"
2024-01-28 08:00:00+00:00,SOLUSDT,5.715258181818509,BE,0.0,250.0,1428.81,14445.68,"(2024, 1)"
2024-01-29 08:00:00+00:00,BTCUSDT,1.2302427917620138,BE,0.0,250.0,307.56,14753.24,"(2024, 1)"
2024-01-29 08:00:00+00:00,SOLUSDT,0.9749171794871795,BE,0.0,250.0,243.73,14996.97,"(2024, 1)"
2024-01-29 20:00:00+00:00,BTCUSDT,-1.9912348837208182,SL,0.0,250.0,-497.81,14499.16,"(2024, 1)"
2024-01-29 20:00:00+00:00,SOLUSDT,-1.0624187500000013,SL,0.0,250.0,-265.6,14233.56,"(2024, 1)"
2024-01-31 20:00:00+00:00,BTCUSDT,2.512255969517426,BE,0.0,250.0,628.06,14861.62,"(2024, 1)"
2024-02-08 04:00:00+00:00,BTCUSDT,-1.2155249594813715,SL,4861.62,250.0,-303.88,9696.12,"(2024, 2)"
2024-02-08 08:00:00+00:00,SOLUSDT,0.964208558030481,BE,0.0,242.4,233.73,9929.85,"(2024, 2)"
2024-02-08 20:00:00+00:00,SOLUSDT,7.818264161849713,TP,0.0,248.25,1940.85,11870.7,"(2024, 2)"
2024-02-09 08:15:00+00:00,SOLUSDT,-1.0216252937111263,SL,0.0,250.0,-255.41,11615.29,"(2024, 2)"
2024-02-13 00:00:00+00:00,SOLUSDT,-1.0204796146674955,SL,0.0,250.0,-255.12,11360.17,"(2024, 2)"
2024-02-14 09:05:00+00:00,SOLUSDT,-1.0120836435218326,SL,0.0,250.0,-253.02,11107.15,"(2024, 2)"
2024-02-19 05:35:00+00:00,BTCUSDT,0.4744517694272348,BE,0.0,250.0,118.61,11225.77,"(2024, 2)"
2024-02-26 20:00:00+00:00,BTCUSDT,-2.1926060150373328,SL,0.0,250.0,-548.15,10677.61,"(2024, 2)"
2024-02-27 00:00:00+00:00,SOLUSDT,-1.046992154065621,SL,0.0,250.0,-261.75,10415.87,"(2024, 2)"
2024-02-28 16:10:00+00:00,SOLUSDT,-1.0089094490284802,SL,0.0,250.0,-252.23,10163.64,"(2024, 2)"
2024-02-29 04:00:00+00:00,SOLUSDT,-1.471398684210567,SL,0.0,250.0,-367.85,9795.79,"(2024, 2)"
2024-03-03 00:00:00+00:00,SOLUSDT,7.73838000000001,TP,0.0,244.89,1895.09,11690.88,"(2024, 3)"
2024-03-03 16:00:00+00:00,DOGEUSDT,0.765726347305399,BE,0.0,250.0,191.43,11882.31,"(2024, 3)"
2024-03-04 00:15:00+00:00,SOLUSDT,-1.0329638279932551,SL,0.0,250.0,-258.24,11624.07,"(2024, 3)"
2024-03-04 16:10:00+00:00,SOLUSDT,0.7050875560995534,BE,0.0,250.0,176.27,11800.34,"(2024, 3)"
2024-03-05 20:00:00+00:00,SOLUSDT,5.9325860823372905,BE,0.0,250.0,1483.15,13283.49,"(2024, 3)"
2024-03-06 12:00:00+00:00,BTCUSDT,-1.0593943950177942,SL,0.0,250.0,-264.85,13018.64,"(2024, 3)"
2024-03-07 23:15:00+00:00,BTCUSDT,0.5474362293144142,BE,0.0,250.0,136.86,13155.5,"(2024, 3)"
2024-03-07 23:40:00+00:00,SOLUSDT,0.4990274831526458,BE,0.0,250.0,124.76,13280.25,"(2024, 3)"
2024-03-09 00:00:00+00:00,SOLUSDT,0.6610844335778274,BE,0.0,250.0,165.27,13445.52,"(2024, 3)"
2024-03-10 04:00:00+00:00,DOGEUSDT,0.5879175409836078,BE,0.0,250.0,146.98,13592.5,"(2024, 3)"
2024-03-11 12:00:00+00:00,BTCUSDT,-1.0680916826003817,SL,0.0,250.0,-267.02,13325.48,"(2024, 3)"
2024-03-12 12:05:00+00:00,SOLUSDT,0.7149738131699801,BE,0.0,250.0,178.74,13504.22,"(2024, 3)"
2024-03-14 12:00:00+00:00,DOGEUSDT,0.4945500665778999,BE,0.0,250.0,123.64,13627.86,"(2024, 3)"
2024-03-17 18:15:00+00:00,SOLUSDT,-1.0033974389258407,SL,0.0,250.0,-250.85,13377.01,"(2024, 3)"
2024-03-19 16:00:00+00:00,BTCUSDT,1.945547829758494,BE,0.0,250.0,486.39,13863.4,"(2024, 3)"
2024-03-19 19:15:00+00:00,DOGEUSDT,0.5095102189781033,BE,0.0,250.0,127.38,13990.78,"(2024, 3)"
2024-03-20 04:05:00+00:00,BTCUSDT,0.7130277791975509,BE,0.0,250.0,178.26,14169.03,"(2024, 3)"
2024-03-24 00:00:00+00:00,DOGEUSDT,1.64981288461539,BE,0.0,250.0,412.45,14581.49,"(2024, 3)"
2024-03-25 20:00:00+00:00,BTCUSDT,-1.0794891881638828,SL,0.0,250.0,-269.87,14311.62,"(2024, 3)"
2024-03-25 20:00:00+00:00,DOGEUSDT,0.7808236966824623,BE,0.0,250.0,195.21,14506.82,"(2024, 3)"
2024-03-25 20:00:00+00:00,SOLUSDT,0.6259725511898079,BE,0.0,250.0,156.49,14663.31,"(2024, 3)"
2024-03-26 16:00:00+00:00,DOGEUSDT,1.583983473389366,BE,0.0,250.0,396.0,15059.31,"(2024, 3)"
2024-03-27 08:40:00+00:00,DOGEUSDT,0.8614563517915365,BE,0.0,250.0,215.36,15274.67,"(2024, 3)"
2024-03-27 13:10:00+00:00,BTCUSDT,-1.0162064322073114,SL,0.0,250.0,-254.05,15020.62,"(2024, 3)"
2024-03-28 04:00:00+00:00,DOGEUSDT,-1.036210759493671,SL,0.0,250.0,-259.05,14761.57,"(2024, 3)"
2024-03-28 20:00:00+00:00,BTCUSDT,1.6896991362126246,BE,0.0,250.0,422.42,15183.99,"(2024, 3)"
2024-03-30 16:00:00+00:00,SOLUSDT,0.7331441879637189,BE,0.0,250.0,183.29,15367.28,"(2024, 3)"
2024-04-01 00:00:00+00:00,DOGEUSDT,1.6944078947368464,BE,5000.0,250.0,423.6,10790.88,"(2024, 4)"
2024-04-01 00:00:00+00:00,SOLUSDT,-1.0690916188289314,SL,0.0,250.0,-267.27,10523.61,"(2024, 4)"
2024-04-01 04:00:00+00:00,BTCUSDT,5.416536603773629,BE,0.0,250.0,1354.13,11877.74,"(2024, 4)"
2024-04-02 20:45:00+00:00,BTCUSDT,2.92998396836808,BE,0.0,250.0,732.5,12610.24,"(2024, 4)"
2024-04-07 20:00:00+00:00,DOGEUSDT,0.6577363288718955,BE,0.0,250.0,164.43,12774.67,"(2024, 4)"
2024-04-08 12:00:00+00:00,BTCUSDT,-1.123680769230765,SL,0.0,250.0,-280.92,12493.75,"(2024, 4)"
2024-04-08 12:05:00+00:00,DOGEUSDT,-1.0370401197604795,SL,0.0,250.0,-259.26,12234.49,"(2024, 4)"
2024-04-13 04:40:00+00:00,SOLUSDT,0.505434689461157,BE,0.0,250.0,126.36,12360.85,"(2024, 4)"
2024-04-13 19:50:00+00:00,DOGEUSDT,-1.0031643169058015,SL,0.0,250.0,-250.79,12110.06,"(2024, 4)"
2024-04-14 00:05:00+00:00,DOGEUSDT,0.4963156976744215,BE,0.0,250.0,124.08,12234.14,"(2024, 4)"
2024-04-14 00:20:00+00:00,BTCUSDT,-1.0155581858938436,SL,0.0,250.0,-253.89,11980.25,"(2024, 4)"
2024-04-14 23:00:00+00:00,SOLUSDT,0.5167876130478477,BE,0.0,250.0,129.2,12109.45,"(2024, 4)"
2024-04-15 06:25:00+00:00,DOGEUSDT,0.5077694296847326,BE,0.0,250.0,126.94,12236.39,"(2024, 4)"
2024-04-15 06:30:00+00:00,BTCUSDT,0.5130522133534927,BE,0.0,250.0,128.26,12364.65,"(2024, 4)"
2024-04-15 08:00:00+00:00,XRPUSDT,0.6793043824701205,BE,0.0,250.0,169.83,12534.48,"(2024, 4)"
2024-04-16 08:00:00+00:00,LINKUSDT,2.706326190476207,BE,0.0,250.0,676.58,13211.06,"(2024, 4)"
2024-04-16 20:00:00+00:00,LINKUSDT,7.903047499999998,TP,0.0,250.0,1975.76,15186.82,"(2024, 4)"
2024-04-22 08:00:00+00:00,LINKUSDT,2.922445977011507,BE,0.0,250.0,730.61,15917.43,"(2024, 4)"
2024-04-23 00:00:00+00:00,XRPUSDT,-1.0446756756756765,SL,0.0,250.0,-261.17,15656.27,"(2024, 4)"
2024-04-23 04:00:00+00:00,BTCUSDT,0.8486075883809711,BE,0.0,250.0,212.15,15868.42,"(2024, 4)"
2024-04-23 06:55:00+00:00,LINKUSDT,0.5877262626262547,BE,0.0,250.0,146.93,16015.35,"(2024, 4)"
2024-04-24 00:00:00+00:00,XRPUSDT,7.762571428571403,TP,0.0,250.0,1940.64,17955.99,"(2024, 4)"
2024-04-30 16:00:00+00:00,LINKUSDT,-1.1465555555555595,SL,0.0,250.0,-286.64,17669.35,"(2024, 4)"
2024-04-30 20:00:00+00:00,BTCUSDT,-1.0737139911039215,SL,0.0,250.0,-268.43,17400.92,"(2024, 4)"
2024-05-01 12:00:00+00:00,BTCUSDT,0.8257862831858408,BE,5000.0,250.0,206.45,12607.37,"(2024, 5)"
2024-05-02 08:05:00+00:00,BTCUSDT,0.5151389005819047,BE,0.0,250.0,128.78,12736.16,"(2024, 5)"
2024-05-04 09:00:00+00:00,DOGEUSDT,-1.0160591397849463,SL,0.0,250.0,-254.01,12482.14,"(2024, 5)"
2024-05-04 16:00:00+00:00,BTCUSDT,0.4737713139418287,BE,0.0,250.0,118.44,12600.58,"(2024, 5)"
2024-05-04 20:00:00+00:00,XRPUSDT,0.4978020408163458,BE,0.0,250.0,124.45,12725.03,"(2024, 5)"
2024-05-05 00:00:00+00:00,LINKUSDT,0.7443121212121316,BE,0.0,250.0,186.08,12911.11,"(2024, 5)"
2024-05-05 20:00:00+00:00,BTCUSDT,2.4032517059300957,BE,0.0,250.0,600.81,13511.93,"(2024, 5)"
2024-05-05 20:00:00+00:00,LINKUSDT,5.585940000000323,BE,0.0,250.0,1396.49,14908.41,"(2024, 5)"
2024-05-06 12:00:00+00:00,LINKUSDT,-1.4420200000000094,SL,0.0,250.0,-360.51,14547.91,"(2024, 5)"
2024-05-06 20:00:00+00:00,XRPUSDT,7.161199999999908,TP,0.0,250.0,1790.3,16338.21,"(2024, 5)"
2024-05-15 04:00:00+00:00,LINKUSDT,-1.0707727272727277,SL,0.0,250.0,-267.69,16070.51,"(2024, 5)"
2024-05-15 20:00:00+00:00,BTCUSDT,-1.0525043831168834,SL,0.0,250.0,-263.13,15807.39,"(2024, 5)"
2024-05-16 08:00:00+00:00,DOGEUSDT,0.9731448863636365,BE,0.0,250.0,243.29,16050.67,"(2024, 5)"
2024-05-17 00:00:00+00:00,LINKUSDT,-1.0428142857142855,SL,0.0,250.0,-260.7,15789.97,"(2024, 5)"
2024-05-17 20:00:00+00:00,XRPUSDT,0.9073352941176489,BE,0.0,250.0,226.83,16016.8,"(2024, 5)"
2024-05-20 16:00:00+00:00,BTCUSDT,-1.0546875340228643,SL,0.0,250.0,-263.67,15753.13,"(2024, 5)"
2024-05-21 00:00:00+00:00,XRPUSDT,-1.1778999999999975,SL,0.0,250.0,-294.47,15458.66,"(2024, 5)"
2024-05-21 04:00:00+00:00,DOGEUSDT,2.9223140625000004,BE,0.0,250.0,730.58,16189.23,"(2024, 5)"
2024-05-22 08:00:00+00:00,LINKUSDT,0.9771756756756754,BE,0.0,250.0,244.29,16433.53,"(2024, 5)"
2024-05-22 20:00:00+00:00,DOGEUSDT,0.9335449799196783,BE,0.0,250.0,233.39,16666.91,"(2024, 5)"
2024-05-23 16:00:00+00:00,BTCUSDT,7.7393818858560985,TP,0.0,250.0,1934.85,18601.76,"(2024, 5)"
2024-05-24 08:00:00+00:00,LINKUSDT,7.931825974025973,TP,0.0,250.0,1982.96,20584.72,"(2024, 5)"
2024-05-24 16:00:00+00:00,LINKUSDT,2.186344751381203,BE,0.0,250.0,546.59,21131.3,"(2024, 5)"
2024-05-26 04:00:00+00:00,XRPUSDT,2.637400000000022,BE,0.0,250.0,659.35,21790.65,"(2024, 5)"
2024-05-26 08:00:00+00:00,LINKUSDT,2.0667011764705787,BE,0.0,250.0,516.68,22307.33,"(2024, 5)"
2024-05-27 20:00:00+00:00,BTCUSDT,5.870786422018349,BE,0.0,250.0,1467.7,23775.02,"(2024, 5)"
2024-05-27 20:00:00+00:00,LINKUSDT,-1.2459045454545625,SL,0.0,250.0,-311.48,23463.55,"(2024, 5)"
2024-05-29 12:20:00+00:00,LINKUSDT,-1.0085105754276826,SL,0.0,250.0,-252.13,23211.42,"(2024, 5)"
2024-05-30 08:00:00+00:00,LINKUSDT,0.9076815841584219,BE,0.0,250.0,226.92,23438.34,"(2024, 5)"
2024-06-03 20:00:00+00:00,BTCUSDT,0.5876400608659573,BE,5000.0,250.0,146.91,18585.25,"(2024, 6)"
2024-06-04 20:00:00+00:00,BTCUSDT,2.4318529325514233,BE,0.0,250.0,607.96,19193.21,"(2024, 6)"
2024-06-07 12:00:00+00:00,BTCUSDT,-1.0650544651021019,SL,0.0,250.0,-266.26,18926.95,"(2024, 6)"
2024-06-11 12:00:00+00:00,BTCUSDT,-1.0718703651187507,SL,0.0,250.0,-267.97,18658.98,"(2024, 6)"
2024-06-11 15:05:00+00:00,LINKUSDT,-1.004486776859504,SL,0.0,250.0,-251.12,18407.86,"(2024, 6)"
2024-06-11 15:40:00+00:00,DOGEUSDT,-1.0037155388471177,SL,0.0,250.0,-250.93,18156.93,"(2024, 6)"
2024-06-12 16:00:00+00:00,LINKUSDT,1.9734486257928174,BE,0.0,250.0,493.36,18650.29,"(2024, 6)"
2024-06-15 00:00:00+00:00,DOGEUSDT,0.5870279352226685,BE,0.0,250.0,146.76,18797.05,"(2024, 6)"
2024-06-17 14:25:00+00:00,XRPUSDT,0.5297825991189428,BE,0.0,250.0,132.45,18929.5,"(2024, 6)"
2024-06-17 20:00:00+00:00,DOGEUSDT,2.618391304347796,BE,0.0,250.0,654.6,19584.09,"(2024, 6)"
2024-06-19 01:10:00+00:00,LINKUSDT,0.5139458920187794,BE,0.0,250.0,128.49,19712.58,"(2024, 6)"
2024-06-19 03:25:00+00:00,DOGEUSDT,0.5468082366589314,BE,0.0,250.0,136.7,19849.28,"(2024, 6)"
2024-06-24 04:00:00+00:00,BTCUSDT,-1.3326047368421052,SL,0.0,250.0,-333.15,19516.13,"(2024, 6)"
2024-06-25 14:25:00+00:00,BTCUSDT,0.6002708788734691,BE,0.0,250.0,150.07,19666.2,"(2024, 6)"
2024-07-02 16:00:00+00:00,LINKUSDT,1.3587051724138042,BE,5000.0,250.0,339.68,15005.88,"(2024, 7)"
2024-07-04 08:30:00+00:00,DOGEUSDT,-1.0093299191374663,SL,0.0,250.0,-252.33,14753.54,"(2024, 7)"
2024-07-04 08:40:00+00:00,BTCUSDT,-1.0119668691778048,SL,0.0,250.0,-252.99,14500.55,"(2024, 7)"
2024-07-04 12:20:00+00:00,LINKUSDT,-1.020223076923077,SL,0.0,250.0,-255.06,14245.5,"(2024, 7)"
2024-07-04 13:25:00+00:00,XRPUSDT,-1.009144966442953,SL,0.0,250.0,-252.29,13993.21,"(2024, 7)"
2024-07-08 08:00:00+00:00,BTCUSDT,0.891839977616118,BE,0.0,250.0,222.96,14216.17,"(2024, 7)"
2024-07-08 08:00:00+00:00,XRPUSDT,0.7804965217391294,BE,0.0,250.0,195.12,14411.29,"(2024, 7)"
2024-07-13 01:00:00+00:00,XRPUSDT,-1.0161896551724137,SL,0.0,250.0,-254.05,14157.25,"(2024, 7)"
2024-07-14 12:00:00+00:00,DOGEUSDT,0.9301386792452718,BE,0.0,250.0,232.53,14389.78,"(2024, 7)"
2024-07-14 12:05:00+00:00,BTCUSDT,0.49735115758026754,BE,0.0,250.0,124.34,14514.12,"(2024, 7)"
2024-07-15 04:00:00+00:00,DOGEUSDT,-1.0204621301775147,SL,0.0,250.0,-255.12,14259.0,"(2024, 7)"
2024-07-15 04:00:00+00:00,LINKUSDT,-1.0523675324675326,SL,0.0,250.0,-263.09,13995.91,"(2024, 7)"
2024-07-18 08:00:00+00:00,DOGEUSDT,0.7456859712230206,BE,0.0,250.0,186.42,14182.33,"(2024, 7)"
2024-07-19 20:00:00+00:00,BTCUSDT,-1.251432484076433,SL,0.0,250.0,-312.86,13869.48,"(2024, 7)"
2024-07-21 20:25:00+00:00,LINKUSDT,-1.0159863468634687,SL,0.0,250.0,-254.0,13615.48,"(2024, 7)"
2024-07-22 16:00:00+00:00,XRPUSDT,-1.059109677419355,SL,0.0,250.0,-264.78,13350.7,"(2024, 7)"
2024-07-23 00:00:00+00:00,BTCUSDT,7.415483428571429,TP,0.0,250.0,1853.87,15204.57,"(2024, 7)"
2024-07-23 08:00:00+00:00,XRPUSDT,1.7290647727272632,BE,0.0,250.0,432.27,15636.84,"(2024, 7)"
2024-07-24 16:00:00+00:00,XRPUSDT,0.9581133333333339,BE,0.0,250.0,239.53,15876.37,"(2024, 7)"
2024-07-25 08:05:00+00:00,LINKUSDT,0.5923338028169105,BE,0.0,250.0,148.08,16024.45,"(2024, 7)"
2024-07-27 00:00:00+00:00,BTCUSDT,0.8902736275565141,BE,0.0,250.0,222.57,16247.02,"(2024, 7)"
2024-07-28 00:00:00+00:00,DOGEUSDT,2.1186516728624536,BE,0.0,250.0,529.66,16776.68,"(2024, 7)"
2024-07-29 11:10:00+00:00,BTCUSDT,-1.045299346547594,SL,0.0,250.0,-261.32,16515.36,"(2024, 7)"
2024-07-30 16:00:00+00:00,XRPUSDT,1.424841176470575,BE,0.0,250.0,356.21,16871.57,"(2024, 7)"
2024-07-31 08:05:00+00:00,XRPUSDT,0.6744858695652143,BE,0.0,250.0,168.62,17040.19,"(2024, 7)"
2024-08-01 08:00:00+00:00,BTCUSDT,2.604227530152126,BE,5000.0,250.0,651.06,12691.25,"(2024, 8)"
2024-08-01 14:45:00+00:00,DOGEUSDT,-1.015691304347826,SL,0.0,250.0,-253.92,12437.32,"(2024, 8)"
2024-08-01 20:00:00+00:00,BTCUSDT,2.594274989833262,BE,0.0,250.0,648.57,13085.89,"(2024, 8)"
2024-08-01 20:00:00+00:00,DOGEUSDT,-1.044553846153846,SL,0.0,250.0,-261.14,12824.75,"(2024, 8)"
2024-08-01 20:00:00+00:00,LINKUSDT,-1.2885769230769253,SL,0.0,250.0,-322.14,12502.61,"(2024, 8)"
2024-08-02 13:40:00+00:00,DOGEUSDT,0.6819535211267602,BE,0.0,250.0,170.49,12673.1,"(2024, 8)"
2024-08-02 21:30:00+00:00,LINKUSDT,-1.0118549019607843,SL,0.0,250.0,-252.96,12420.13,"(2024, 8)"
2024-08-03 00:55:00+00:00,DOGEUSDT,-1.011025974025974,SL,0.0,250.0,-252.76,12167.38,"(2024, 8)"
2024-08-03 04:00:00+00:00,BTCUSDT,1.5620983774250543,BE,0.0,250.0,390.52,12557.9,"(2024, 8)"
2024-08-03 17:00:00+00:00,DOGEUSDT,-1.0072956896551724,SL,0.0,250.0,-251.82,12306.08,"(2024, 8)"
2024-08-03 20:00:00+00:00,BTCUSDT,-1.0474833289986996,SL,0.0,250.0,-261.87,12044.21,"(2024, 8)"
2024-08-03 20:00:00+00:00,LINKUSDT,-1.0169478468899522,SL,0.0,250.0,-254.24,11789.97,"(2024, 8)"
2024-08-04 00:00:00+00:00,XRPUSDT,7.72885000000002,TP,0.0,250.0,1932.21,13722.18,"(2024, 8)"
2024-08-04 14:25:00+00:00,LINKUSDT,-1.0146481012658228,SL,0.0,250.0,-253.66,13468.52,"(2024, 8)"
2024-08-04 20:00:00+00:00,BTCUSDT,1.6041657162725784,BE,0.0,250.0,401.04,13869.56,"(2024, 8)"
2024-08-04 20:00:00+00:00,XRPUSDT,2.376206060606085,BE,0.0,250.0,594.05,14463.61,"(2024, 8)"
2024-08-05 04:00:00+00:00,XRPUSDT,-1.015839393939394,SL,0.0,250.0,-253.96,14209.65,"(2024, 8)"
2024-08-09 12:35:00+00:00,XRPUSDT,0.4981811363636361,BE,0.0,250.0,124.55,14334.2,"(2024, 8)"
2024-08-22 00:00:00+00:00,LINKUSDT,-1.158799999999994,SL,0.0,250.0,-289.7,14044.5,"(2024, 8)"
2024-08-23 20:00:00+00:00,DOGEUSDT,-1.011133445945946,SL,0.0,250.0,-252.78,13791.71,"(2024, 8)"
2024-08-24 00:00:00+00:00,BTCUSDT,-1.0880573407202223,SL,0.0,250.0,-272.01,13519.7,"(2024, 8)"
2024-08-24 04:55:00+00:00,SOLUSDT,-1.0596217898832696,SL,0.0,250.0,-264.91,13254.8,"(2024, 8)"
2024-08-26 21:15:00+00:00,BTCUSDT,0.5479504121283453,BE,0.0,250.0,136.99,13391.78,"(2024, 8)"
2024-08-27 08:25:00+00:00,SOLUSDT,0.5328202209266598,BE,0.0,250.0,133.21,13524.99,"(2024, 8)"
2024-08-28 09:45:00+00:00,DOGEUSDT,0.5154000000000029,BE,0.0,250.0,128.85,13653.84,"(2024, 8)"
2024-08-30 20:10:00+00:00,SOLUSDT,2.9539922899884927,BE,0.0,250.0,738.5,14392.34,"(2024, 8)"
2024-09-01 08:00:00+00:00,SOLUSDT,-1.0322436246992779,SL,4392.34,250.0,-258.06,9741.94,"(2024, 9)"
2024-09-02 04:00:00+00:00,LINKUSDT,0.9256808823529311,BE,0.0,243.55,225.45,9967.39,"(2024, 9)"
2024-09-02 04:00:00+00:00,SOLUSDT,2.2903535141799884,BE,0.0,249.18,570.72,10538.11,"(2024, 9)"
2024-09-02 05:50:00+00:00,DOGEUSDT,0.5095783333333378,BE,0.0,250.0,127.39,10665.5,"(2024, 9)"
2024-09-02 12:00:00+00:00,SOLUSDT,5.449187019230814,BE,0.0,250.0,1362.3,12027.8,"(2024, 9)"
2024-09-06 20:00:00+00:00,BTCUSDT,-1.0671916666666674,SL,0.0,250.0,-266.8,11761.0,"(2024, 9)"
2024-09-06 20:00:00+00:00,LINKUSDT,-1.0279288461538458,SL,0.0,250.0,-256.98,11504.02,"(2024, 9)"
2024-09-07 00:00:00+00:00,DOGEUSDT,2.945514,BE,0.0,250.0,736.38,12240.4,"(2024, 9)"
2024-09-10 00:05:00+00:00,DOGEUSDT,0.6781811320754777,BE,0.0,250.0,169.55,12409.94,"(2024, 9)"
2024-09-13 16:00:00+00:00,DOGEUSDT,-1.0140461883408072,SL,0.0,250.0,-253.51,12156.43,"(2024, 9)"
2024-09-13 16:00:00+00:00,LINKUSDT,-1.0414949367088604,SL,0.0,250.0,-260.37,11896.06,"(2024, 9)"
2024-09-13 20:15:00+00:00,BTCUSDT,-1.2168130909090908,SL,0.0,250.0,-304.2,11591.85,"(2024, 9)"
2024-09-14 08:25:00+00:00,SOLUSDT,4.58356817248465,BE,0.0,250.0,1145.89,12737.75,"(2024, 9)"
2024-09-17 20:00:00+00:00,BTCUSDT,5.921652564102564,BE,0.0,250.0,1480.41,14218.16,"(2024, 9)"
2024-09-19 04:00:00+00:00,BTCUSDT,-1.6235888888889498,SL,0.0,250.0,-405.9,13812.26,"(2024, 9)"
2024-09-19 16:00:00+00:00,LINKUSDT,2.7185500000000107,BE,0.0,250.0,679.64,14491.9,"(2024, 9)"
2024-09-19 16:00:00+00:00,SOLUSDT,-1.1794424892703832,SL,0.0,250.0,-294.86,14197.04,"(2024, 9)"
2024-09-20 00:00:00+00:00,DOGEUSDT,0.5733373134328451,BE,0.0,250.0,143.33,14340.37,"(2024, 9)"
2024-09-20 08:00:00+00:00,LINKUSDT,-1.8567999999997138,SL,0.0,250.0,-464.2,13876.17,"(2024, 9)"
2024-09-20 12:00:00+00:00,DOGEUSDT,0.8917811764706143,BE,0.0,250.0,222.95,14099.12,"(2024, 9)"
2024-09-21 20:00:00+00:00,DOGEUSDT,1.652784090909099,BE,0.0,250.0,413.2,14512.32,"(2024, 9)"
2024-09-22 04:00:00+00:00,LINKUSDT,2.027758928571379,BE,0.0,250.0,506.94,15019.25,"(2024, 9)"
2024-09-23 00:00:00+00:00,BTCUSDT,-1.279346017699103,SL,0.0,250.0,-319.84,14699.42,"(2024, 9)"
2024-09-23 08:00:00+00:00,SOLUSDT,2.0975180451127433,BE,0.0,250.0,524.38,15223.8,"(2024, 9)"
2024-09-25 00:00:00+00:00,BTCUSDT,0.7801482326111672,BE,0.0,250.0,195.04,15418.83,"(2024, 9)"
2024-09-25 00:00:00+00:00,LINKUSDT,-1.1776900000000037,SL,0.0,250.0,-294.42,15124.41,"(2024, 9)"
2024-09-25 04:00:00+00:00,SOLUSDT,0.7916199706314074,BE,0.0,250.0,197.9,15322.32,"(2024, 9)"
2024-09-25 08:00:00+00:00,DOGEUSDT,2.8013516129032356,BE,0.0,250.0,700.34,16022.66,"(2024, 9)"
2024-09-26 13:35:00+00:00,DOGEUSDT,-1.0216745222929935,SL,0.0,250.0,-255.42,15767.24,"(2024, 9)"
2024-09-26 16:00:00+00:00,BTCUSDT,-1.1519423288749033,SL,0.0,250.0,-287.99,15479.25,"(2024, 9)"
